ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000090;1,65;0,17;48;0,69;Sim/B/B03;1,77;0,34;10;1;Sim/B/B04 Sim/C/C07 Sim/C/C04 Sim/C/C03 Sim/B/B01 ;1,65 (1,88 | 2 | 0) 1,5 (2,07 | 1 | 0) 1,49 (1,78 | 2 | 0) 1,44 (0,35 | 10 | 0,9) 1,2 (0,25 | 10 | 0,6) 
P000091;0,1;0,09;69;0,52;Sim/B/B01;1,14;0,24;10;0,5;Sim/C/C02 Sim/C/C01 Sim/A/A04 ;0 (0,25 | 8 | 0,5) -0,42 (0,2 | 6 | 0,5) -1,39 (0,58 | 10 | 0,1) 
P000092;0,15;0,09;74;0,53;Sim/B/B02;0,55;0,22;8;0,5;Sim/B/B03 Sim/C/C01 Sim/C/C03 Sim/B/B01 ;0,13 (0,35 | 10 | 0,1) -0,2 (0,22 | 4 | 0,5) -0,35 (0,32 | 10 | 0,3) -0,48 (0,25 | 9 | 0,56) 
P000093;-1,66;0,13;56;0,21;Sim/C/C01;-1,15;0,23;7;0,43;Sim/B/B02 Sim/C/C03 Sim/C/C02 Sim/A/A07 Sim/A/A06 Sim/A/A04 Sim/A/A05 ;-1,66 (8,36 | 1 | 0) -1,67 (1,23 | 3 | 0) -1,67 (1 | 4 | 0) -1,83 (1,22 | 3 | 0) -1,84 (0,54 | 9 | 0,11) -1,92 (0,43 | 10 | 0,1) -2,15 (0,25 | 3 | 0,67) 
P000094;1,61;0,18;40;0,65;Sim/B/B02;1,67;0,39;10;0,5;Sim/C/C07 Sim/C/C04 Sim/B/B04 Sim/B/B03 ;1,61 (1,85 | 1 | 0) 1,61 (1,71 | 2 | 0) 1,55 (2,26 | 2 | 0) 1,34 (0,23 | 6 | 0,5) 
P000095;0,86;0,1;65;0,72;Sim/C/C02;1,33;0,43;10;0,9;Sim/B/B02 Sim/B/B01 Sim/B/B03 Sim/A/A02 ;0,85 (0,28 | 10 | 0,6) 0,7 (0,28 | 10 | 0,5) 0,67 (0,21 | 6 | 0,5) 0,41 (0,35 | 10 | 0,8) 
P000096;5,75;0,8;25;1;;;;;;;
P000097;1,57;0,19;28;0,57;Sim/B/B03;1,65;0,28;10;0,6;Sim/B/B04 Sim/B/B02 ;1,57 (6,41 | 1 | 0) 0,9 (0,34 | 10 | 0,4) 
P000098;3,45;0,09;68;0,47;Sim/C/C04;3,91;0,24;8;0,5;Sim/C/C10 Sim/C/C07 Sim/C/C05 ;3,44 (0,2 | 4 | 0,5) 3,18 (0,23 | 5 | 0,4) 2,9 (0,22 | 9 | 0,33) 
P000099;1,65;0,18;42;0,67;Sim/B/B03;2,05;0,49;10;0,8;Sim/C/C07 Sim/C/C04 Sim/B/B04 Sim/B/B01 Sim/B/B02 ;1,65 (1,79 | 1 | 0) 1,64 (1,63 | 2 | 0) 1,6 (5,89 | 1 | 0) 1,43 (0,31 | 10 | 0,7) 1,18 (0,39 | 10 | 0,5) 
P000100;-0,43;0,08;73;0,42;Sim/C/C02;0,17;0,28;10;0,5;Sim/B/B01 Sim/B/B02 Sim/A/A06 Sim/C/C03 ;-0,82 (0,27 | 10 | 0,4) -0,89 (0,48 | 10 | 0,1) -0,91 (0,2 | 4 | 0,5) -2,7 (2,02 | 8 | 0,13) 
P000101;-0,44;0,08;61;0,49;Sim/C/C03;-0,12;0,31;10;0,4;Sim/B/B03 Sim/C/C01 Sim/A/A06 Sim/A/A04 ;-0,44 (1,23 | 3 | 0) -0,66 (0,18 | 6 | 0,5) -0,84 (0,18 | 5 | 0,6) -0,96 (0,2 | 4 | 0,5) 
P000102;-4,6;0,18;20;0,1;Sim/A/A03;-4,52;0,25;4;0,25;Sim/B/B02 Sim/B/B01 Sim/A/A02 Sim/A/A06 Sim/A/A01 ;-4,6 (50837,97 | 1 | 0) -4,6 (251,71 | 3 | 0) -4,6 (9,89 | 4 | 0) -4,6 (12,13 | 3 | 0) -4,66 (0,25 | 5 | 0,2) 
P000103;-2,28;0,14;30;0,33;Sim/A/A05;-1,54;0,45;10;0,9;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A04 Sim/A/A02 ;-2,28 (52,7 | 1 | 0) -2,29 (2,37 | 3 | 0) -2,29 (1,45 | 3 | 0) -2,29 (1,03 | 3 | 0) -2,87 (0,28 | 10 | 0,1) 
P000104;3,14;0,1;64;0,39;Sim/C/C10;3,87;0,23;5;0,6;Sim/C/C07 Sim/C/C05 Sim/B/B04 ;3,13 (0,24 | 5 | 0,4) 2,72 (0,29 | 10 | 0) 2,68 (0,22 | 7 | 0,43) 
P000105;-0,34;0,08;66;0,48;Sim/C/C03;0,02;0,25;10;0,4;Sim/B/B03 Sim/C/C01 Sim/A/A06 Sim/A/A04 ;-0,34 (1,06 | 3 | 0) -0,53 (0,21 | 4 | 0,5) -0,65 (0,22 | 3 | 0,67) -0,84 (0,21 | 7 | 0,43) 
P000106;-0,53;0,08;65;0,43;Sim/A/A07;0,28;0,39;10;0,8;Sim/C/C01 Sim/A/A06 Sim/B/B01 Sim/B/B02 Sim/A/A04 ;-0,58 (0,22 | 5 | 0,4) -0,66 (0,22 | 3 | 0,67) -0,83 (0,27 | 10 | 0,4) -0,96 (0,6 | 6 | 0) -1,05 (0,25 | 6 | 0,33) 
P000107;3,12;0,1;50;0,5;Sim/B/B04;3,63;0,25;10;0,8;Sim/C/C05 Sim/C/C10 Sim/C/C07 ;3,01 (0,21 | 6 | 0,33) 2,46 (0,51 | 10 | 0,1) 2,19 (0,85 | 4 | 0,25) 
P000108;0,15;0,09;72;0,6;Sim/C/C01;0,61;0,46;10;0,9;Sim/C/C02 Sim/B/B01 Sim/B/B02 Sim/A/A02 Sim/C/C03 ;0,07 (0,25 | 9 | 0,56) -0,02 (0,25 | 6 | 0,5) -0,09 (0,24 | 4 | 0,5) -0,12 (0,3 | 10 | 0,7) -0,12 (0,3 | 10 | 0,4) 
P000109;1,01;0,1;64;0,72;Sim/B/B02;1,63;0,41;10;0,5;Sim/C/C07 Sim/B/B01 Sim/A/A04 Sim/B/B03 ;1,01 (3,13 | 1 | 0) 0,94 (0,25 | 8 | 0,63) 0,68 (0,38 | 10 | 0,8) 0,4 (0,25 | 8 | 0,25) 
P000110;0,23;0,1;56;0,55;Sim/C/C03;0,76;0,23;4;0,5;Sim/B/B03 Sim/C/C01 Sim/B/B01 Sim/C/C02 ;0,06 (0,39 | 10 | 0,1) -0,01 (0,24 | 7 | 0,57) -0,18 (0,25 | 5 | 0,4) -0,31 (0,25 | 5 | 0,4) 
P000111;0,19;0,09;70;0,56;Sim/C/C01;0,61;0,46;10;0,9;Sim/A/A04 Sim/B/B03 Sim/C/C02 Sim/A/A07 ;0,17 (0,24 | 3 | 0,67) 0,16 (0,33 | 10 | 0) -0,11 (0,23 | 9 | 0,44) -0,13 (0,26 | 10 | 0,8) 
P000112;3,1;0,1;51;0,41;Sim/C/C04;3,5;0,25;7;0,57;Sim/C/C06 Sim/C/C07 Sim/C/C10 ;3,05 (0,44 | 10 | 0) 2,96 (0,25 | 7 | 0,29) 2,76 (0,31 | 10 | 0,2) 
P000113;2,71;0,12;52;0,4;Sim/C/C05;2,9;0,25;6;0,33;Sim/B/B04 Sim/C/C10 Sim/C/C07 ;2,62 (0,21 | 10 | 0,2) 2,6 (0,4 | 10 | 0,2) 2,1 (0,83 | 5 | 0,2) 
P000114;2;0,19;64;0,44;Sim/C/C10;2,55;0,44;10;0,2;Sim/C/C05 Sim/C/C04 Sim/B/B04 Sim/B/B01 Sim/B/B03 ;2 (1,48 | 3 | 0) 1,98 (0,84 | 4 | 0) 1,85 (0,85 | 5 | 0) 1,8 (0,43 | 10 | 0,9) 1,64 (0,28 | 10 | 0,7) 
P000115;1,57;0,17;55;0,53;Sim/B/B01;1,89;0,46;10;0,8;Sim/C/C05 Sim/C/C10 Sim/C/C07 Sim/B/B04 Sim/B/B02 ;1,57 (2,84 | 3 | 0) 1,57 (1,97 | 3 | 0) 1,57 (1,69 | 3 | 0) 1,47 (8,64 | 1 | 0) 0,81 (0,26 | 10 | 0,5) 
P000116;5,31;0,36;37;0,97;;;;;;Sim/B/B04 ;3,91 (0,36 | 10 | 0,9) 
P000117;-3,54;0,19;28;0,29;;;;;;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A05 Sim/A/A01 ;-3,54 (2199,82 | 1 | 0) -3,54 (29,7 | 3 | 0) -3,54 (4,58 | 3 | 0) -3,55 (1,09 | 4 | 0) -3,58 (0,64 | 5 | 0) -3,69 (0,23 | 6 | 0,5) 
P000118;0,64;0,1;57;0,63;Sim/B/B01;1,07;0,24;7;0,57;Sim/C/C02 Sim/C/C03 Sim/B/B03 Sim/A/A02 ;0,6 (0,29 | 10 | 0,7) 0,53 (0,2 | 4 | 0,5) 0,53 (0,23 | 6 | 0,33) 0,24 (0,34 | 10 | 0,8) 
P000119;1,42;0,15;42;0,64;Sim/B/B01;1,43;0,31;10;0,7;Sim/B/B04 Sim/C/C07 Sim/C/C04 Sim/C/C03 Sim/B/B02 ;1,42 (9,97 | 1 | 0) 1,26 (2,68 | 1 | 0) 1,25 (2,05 | 2 | 0) 1,15 (0,25 | 10 | 0,8) 1,1 (0,36 | 10 | 0,5) 
P000120;1,69;0,19;41;0,71;Sim/B/B01;1,92;0,48;10;1;Sim/C/C07 Sim/C/C04 Sim/B/B04 Sim/B/B03 Sim/B/B02 ;1,68 (1,72 | 1 | 0) 1,68 (1,56 | 2 | 0) 1,64 (5,23 | 1 | 0) 1,51 (0,25 | 8 | 0,63) 1,24 (0,41 | 10 | 0,5) 
P000121;-0,03;0,09;72;0,49;Sim/C/C02;0,13;0,25;10;0,5;Sim/A/A02 Sim/B/B02 Sim/B/B03 Sim/A/A04 Sim/C/C03 ;-0,08 (0,3 | 10 | 0,7) -0,09 (0,24 | 4 | 0,5) -0,13 (0,52 | 10 | 0) -0,13 (0,24 | 3 | 0,33) -2,7 (2,02 | 10 | 0,1) 
P000122;-3,13;0,2;32;0,16;;;;;;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A05 Sim/A/A02 ;-3,13 (648,26 | 1 | 0) -3,13 (12,93 | 3 | 0) -3,13 (3,16 | 3 | 0) -3,16 (0,28 | 10 | 0,1) -3,19 (0,45 | 10 | 0) 
P000123;1,66;0,18;55;0,49;Sim/C/C04;2,39;0,48;10;0,1;Sim/C/C05 Sim/C/C10 Sim/C/C07 Sim/B/B01 Sim/B/B04 Sim/B/B03 ;1,66 (2,74 | 3 | 0) 1,66 (1,77 | 3 | 0) 1,66 (1,52 | 3 | 0) 1,57 (0,36 | 10 | 0,9) 1,54 (2,28 | 2 | 0) 1,41 (0,24 | 6 | 0,5) 
P000124;4,62;0,11;54;0,76;Sim/C/C09;4,8;0,19;10;0,7;Sim/C/C04 Sim/C/C08 Sim/C/C07 Sim/C/C10 ;4,61 (0,28 | 10 | 0,8) 4,58 (0,19 | 5 | 0,4) 4,57 (0,44 | 10 | 0,8) 4,16 (0,25 | 10 | 0,7) 
P000125;-5,33;0,53;25;0,04;;;;;;Sim/B/B02 Sim/B/B01 Sim/A/A02 Sim/A/A06 Sim/A/A01 ;-5,33 (441377,55 | 1 | 0) -5,33 (1095,2 | 3 | 0) -5,33 (45,82 | 4 | 0) -5,33 (23,83 | 3 | 0) -5,42 (0,93 | 4 | 0) 
P000126;-0,59;0,09;59;0,34;Sim/A/A04;-0,13;0,24;3;0,33;Sim/A/A06 Sim/A/A07 Sim/B/B02 Sim/C/C02 ;-0,66 (0,22 | 3 | 0,67) -0,7 (0,25 | 3 | 0,33) -0,72 (0,35 | 10 | 0) -0,76 (0,23 | 8 | 0,38) 
P000127;1,05;0,12;45;0,58;Sim/B/B03;1,54;0,25;9;0,67;Sim/B/B04 Sim/B/B01 Sim/C/C03 Sim/C/C02 Sim/B/B02 ;1,05 (29,06 | 1 | 0) 0,94 (0,24 | 9 | 0,56) 0,87 (0,23 | 6 | 0,5) 0,84 (0,3 | 10 | 0,7) 0,81 (0,26 | 10 | 0,5) 
P000128;-2,9;0,17;27;0,22;;;;;;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A05 Sim/A/A02 ;-2,9 (329,47 | 1 | 0) -2,9 (8,16 | 3 | 0) -2,9 (2,57 | 3 | 0) -2,93 (0,23 | 5 | 0,2) -3,01 (0,34 | 10 | 0,1) 
P000129;2,91;0,11;47;0,34;Sim/C/C06;3,84;0,2;4;0,5;Sim/B/B04 Sim/C/C05 Sim/C/C10 Sim/C/C04 ;2,85 (0,21 | 5 | 0,4) 2,72 (0,28 | 10 | 0) 2,46 (0,51 | 10 | 0,1) 2,05 (0,73 | 5 | 0,2) 
P000130;0,76;0,1;70;0,67;Sim/B/B02;1,18;0,39;10;0,5;Sim/C/C03 Sim/C/C01 Sim/C/C02 Sim/A/A04 ;0,62 (0,21 | 4 | 0,5) 0,61 (0,46 | 10 | 0,9) 0,19 (0,27 | 10 | 0,5) 0,15 (0,22 | 5 | 0,6) 
P000131;3,72;0,08;74;0,58;Sim/C/C08;4,24;0,21;8;0,38;Sim/C/C10 Sim/C/C07 Sim/C/C04 Sim/C/C06 ;3,61 (0,21 | 4 | 0,5) 3,41 (0,24 | 4 | 0,5) 3,27 (0,27 | 10 | 0,5) 2,97 (0,51 | 10 | 0,1) 
P000132;-0,28;0,08;70;0,46;Sim/A/A02;0,24;0,34;10;0,8;Sim/B/B03 Sim/C/C03 Sim/A/A06 Sim/C/C02 ;-0,28 (0,81 | 4 | 0) -0,64 (0,34 | 10 | 0,2) -0,74 (0,19 | 4 | 0,5) -0,99 (0,28 | 10 | 0,3) 
P000133;0,69;0,1;57;0,67;Sim/B/B03;0,9;0,23;4;0,5;Sim/A/A04 Sim/B/B01 Sim/B/B02 Sim/A/A02 ;0,68 (0,38 | 10 | 0,8) 0,59 (0,29 | 10 | 0,6) 0,51 (0,25 | 5 | 0,4) -0,08 (0,3 | 10 | 0,7) 
P000134;0,98;0,11;64;0,66;Sim/B/B01;1,63;0,38;10;0,8;Sim/C/C07 Sim/C/C04 Sim/A/A04 Sim/B/B03 Sim/A/A02 ;0,98 (3,6 | 1 | 0) 0,98 (2,43 | 2 | 0) 0,68 (0,38 | 10 | 0,8) 0,6 (0,24 | 5 | 0,2) 0,24 (0,34 | 10 | 0,8) 
P000135;0,06;0,09;71;0,46;Sim/B/B01;0,4;0,3;10;0,5;Sim/A/A02 Sim/A/A04 Sim/C/C03 ;-0,1 (0,3 | 10 | 0,7) -0,13 (0,24 | 3 | 0,33) -0,55 (0,34 | 10 | 0,2) 
P000136;0,08;0,09;91;0,57;Sim/B/B01;0,44;0,3;10;0,5;Sim/B/B03 Sim/A/A02 Sim/A/A07 Sim/A/A04 ;0,06 (0,39 | 10 | 0) -0,07 (0,31 | 10 | 0,7) -0,07 (0,26 | 10 | 0,6) -0,67 (0,25 | 8 | 0,38) 
P000137;1,33;0,14;48;0,69;Sim/B/B01;1,8;0,43;10;0,9;Sim/C/C07 Sim/C/C02 Sim/C/C03 ;1,33 (2,47 | 1 | 0) 1,18 (0,36 | 10 | 0,9) 0,96 (0,22 | 9 | 0,67) 
P000138;-1,77;0,19;44;0,09;Sim/A/A02;-1,09;0,25;4;0,5;Sim/C/C03 Sim/C/C02 Sim/C/C01 Sim/A/A06 Sim/B/B01 ;-1,78 (1,54 | 1 | 0) -1,78 (1,65 | 1 | 0) -1,84 (0,5 | 10 | 0) -1,91 (0,66 | 7 | 0,14) -2,51 (1,12 | 8 | 0,13) 
P000139;1,38;0,14;42;0,67;Sim/B/B02;1,87;0,33;10;0,5;Sim/B/B01 ;0,96 (0,24 | 9 | 0,56) 
P000140;-1,29;0,11;50;0,16;Sim/A/A06;-0,82;0,18;4;0,5;Sim/B/B02 Sim/A/A07 Sim/A/A04 Sim/C/C02 Sim/B/B01 Sim/C/C01 ;-1,29 (2,77 | 1 | 0) -1,32 (0,4 | 10 | 0) -1,33 (0,27 | 3 | 0) -1,44 (0,6 | 6 | 0,17) -1,59 (0,37 | 10 | 0,1) -2,73 (1,37 | 10 | 0,1) 
P000141;-2,05;0,15;30;0,4;Sim/A/A05;-1,48;0,48;10;0,9;Sim/A/A06 Sim/A/A02 ;-2,06 (1,13 | 3 | 0) -2,47 (0,24 | 6 | 0,33) 
P000142;0,68;0,1;61;0,64;Sim/C/C02;0,91;0,3;10;0,8;Sim/B/B01 Sim/B/B02 Sim/B/B03 ;0,61 (0,29 | 10 | 0,5) 0,53 (0,22 | 8 | 0,5) 0,42 (0,25 | 7 | 0,14) 
P000143;-1,74;0,13;62;0,23;Sim/B/B01;-1,48;0,34;10;0,1;Sim/B/B02 Sim/C/C03 Sim/C/C02 Sim/A/A06 Sim/A/A04 Sim/C/C01 ;-1,74 (10,33 | 1 | 0) -1,74 (1,51 | 1 | 0) -1,74 (1,63 | 1 | 0) -1,75 (0,47 | 10 | 0) -1,77 (0,32 | 10 | 0) -1,78 (0,46 | 10 | 0) 
P000144;2,63;0,13;54;0,33;Sim/C/C07;3,08;0,22;6;0,5;Sim/C/C06 Sim/C/C10 Sim/C/C04 Sim/B/B04 Sim/C/C05 ;2,62 (1,34 | 3 | 0) 2,6 (0,4 | 10 | 0,2) 2,49 (0,43 | 10 | 0,3) 2,21 (0,39 | 10 | 0,1) 2,18 (0,88 | 6 | 0,17) 
P000145;-1,37;0,11;53;0,23;Sim/A/A07;-0,88;0,24;4;0,25;Sim/B/B02 Sim/A/A04 Sim/A/A06 Sim/B/B01 Sim/C/C01 ;-1,37 (3,48 | 1 | 0) -1,44 (0,25 | 4 | 0,25) -1,51 (0,32 | 10 | 0,2) -1,59 (0,37 | 10 | 0,1) -2,73 (1,37 | 10 | 0,1) 
P000146;4,1;0,1;45;0,64;Sim/C/C09;4,71;0,25;3;0,67;Sim/C/C06 Sim/C/C10 ;3,81 (0,18 | 6 | 0,33) 3,51 (0,18 | 6 | 0,5) 
P000147;3,12;0,1;55;0,44;Sim/C/C04;3,44;0,25;8;0,5;Sim/C/C08 Sim/C/C06 Sim/C/C05 Sim/B/B03 ;3,11 (0,96 | 3 | 0) 3,09 (0,41 | 10 | 0) 2,88 (0,25 | 7 | 0,29) 2,13 (0,64 | 7 | 0,86) 
P000148;-0,85;0,08;63;0,32;Sim/A/A04;-0,58;0,24;8;0,5;Sim/B/B02 Sim/A/A07 Sim/A/A02 Sim/A/A06 Sim/C/C02 ;-0,86 (0,46 | 10 | 0) -0,88 (0,24 | 4 | 0,25) -0,97 (0,25 | 6 | 0,5) -1,09 (0,22 | 5 | 0,4) -2,87 (2,05 | 5 | 0,2) 
P000149;-1,82;0,14;55;0,16;Sim/A/A06;-1,26;0,25;7;0,29;Sim/B/B02 Sim/C/C03 Sim/C/C02 Sim/A/A07 Sim/A/A04 Sim/A/A05 ;-1,82 (2,34 | 3 | 0) -1,83 (1,58 | 1 | 0) -1,83 (1,68 | 1 | 0) -1,87 (1,27 | 3 | 0) -1,91 (0,42 | 10 | 0) -2,09 (0,24 | 4 | 0,5) 
P000150;3,32;0,09;52;0,48;Sim/C/C07;4;0,24;6;0,67;Sim/C/C09 Sim/C/C08 Sim/C/C10 Sim/C/C05 Sim/C/C06 Sim/C/C04 ;3,28 (0,9 | 3 | 0) 3,27 (0,79 | 3 | 0) 3,2 (0,22 | 3 | 0,33) 3,14 (0,19 | 7 | 0,43) 2,91 (0,66 | 6 | 0,17) 2,77 (0,36 | 10 | 0,4) 
P000151;5,53;0,34;35;0,94;;;;;;Sim/C/C09 Sim/C/C07 ;5,35 (0,42 | 10 | 0,9) 4,72 (0,66 | 5 | 0,8) 
P000152;-1,45;0,13;56;0,25;Sim/C/C01;-0,74;0,22;4;0,5;Sim/A/A02 Sim/C/C02 Sim/B/B01 Sim/A/A06 ;-1,68 (0,23 | 6 | 0,5) -2,31 (1,8 | 5 | 0,2) -2,51 (1,12 | 8 | 0,13) -2,75 (1,3 | 9 | 0,11) 
P000153;-1,92;0,15;27;0,3;;;;;;Sim/B/B01 Sim/C/C01 Sim/A/A02 Sim/A/A04 ;-1,94 (0,74 | 3 | 0) -1,94 (0,68 | 3 | 0) -1,98 (0,22 | 6 | 0,5) -2,01 (0,54 | 7 | 0,14) 
P000154;4,46;0,1;73;0,77;Sim/C/C04;4,8;0,34;10;0,9;Sim/C/C07 Sim/C/C09 Sim/C/C10 Sim/B/B04 Sim/B/B02 ;4,44 (0,36 | 10 | 0,8) 4,07 (0,24 | 8 | 0,38) 4,03 (0,25 | 6 | 0,67) 3,79 (0,31 | 10 | 0,7) 3,08 (0,67 | 3 | 0,67) 
P000155;-3,25;0,2;31;0,29;Sim/A/A05;-3,1;0,26;10;0,3;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A01 ;-3,25 (939,71 | 1 | 0) -3,25 (16,65 | 3 | 0) -3,26 (3,53 | 3 | 0) -3,28 (0,65 | 4 | 0) -3,34 (0,26 | 10 | 0,6) 
P000156;5,75;0,8;25;1;;;;;;;
P000157;-1,71;0,14;56;0,27;Sim/B/B01;-1,14;0,29;10;0,3;Sim/B/B02 Sim/C/C03 Sim/C/C02 Sim/C/C01 Sim/A/A02 Sim/A/A04 Sim/A/A06 ;-1,71 (3,31 | 3 | 0) -1,71 (1,48 | 1 | 0) -1,72 (1,62 | 1 | 0) -1,73 (0,44 | 10 | 0,1) -1,84 (0,23 | 5 | 0,6) -1,92 (0,43 | 10 | 0,1) -2,75 (1,3 | 9 | 0,11) 
P000158;4,49;0,11;55;0,82;Sim/C/C04;5,07;0,46;10;0,9;Sim/C/C09 Sim/C/C06 Sim/C/C05 ;4,35 (0,22 | 4 | 0,5) 4,26 (0,22 | 4 | 0,75) 4,05 (0,26 | 10 | 0,8) 
P000159;-3,21;0,19;37;0,24;Sim/A/A02;-2,87;0,28;10;0,1;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A01 Sim/A/A05 ;-3,21 (827,86 | 1 | 0) -3,21 (15,27 | 3 | 0) -3,21 (3,4 | 3 | 0) -3,3 (0,27 | 10 | 0,6) -3,4 (0,41 | 10 | 0,2) 
P000160;-0,07;0,09;69;0,49;Sim/B/B02;0,38;0,25;5;0,6;Sim/C/C01 Sim/B/B01 Sim/C/C02 Sim/C/C03 Sim/A/A02 ;-0,09 (0,23 | 6 | 0,5) -0,18 (0,25 | 5 | 0,4) -0,31 (0,25 | 4 | 0,5) -0,44 (0,32 | 10 | 0,3) -0,73 (0,25 | 9 | 0,56) 
P000161;-1,66;0,14;48;0,31;Sim/A/A04;-1,44;0,25;4;0,25;Sim/C/C02 Sim/C/C01 Sim/A/A02 Sim/A/A06 ;-1,67 (1,59 | 1 | 0) -1,7 (0,42 | 9 | 0) -1,84 (0,23 | 5 | 0,6) -1,9 (0,67 | 6 | 0,17) 
P000162;-0,77;0,08;57;0,37;Sim/B/B01;-0,21;0,25;5;0,6;Sim/A/A06 Sim/A/A04 ;-1,12 (0,23 | 5 | 0,4) -1,44 (0,25 | 4 | 0,25) 
P000163;-0,74;0,08;70;0,4;Sim/B/B03;0,58;0,23;5;0,4;Sim/A/A06 Sim/A/A02 Sim/C/C01 Sim/C/C02 Sim/A/A04 Sim/B/B01 Sim/C/C03 ;-0,74 (0,19 | 4 | 0,5) -0,89 (0,23 | 8 | 0,5) -0,95 (0,22 | 5 | 0,4) -1,02 (0,29 | 10 | 0,2) -1,06 (0,17 | 7 | 0,43) -1,23 (0,3 | 10 | 0,3) -1,89 (1,27 | 5 | 0,2) 
P000164;5,75;0,8;25;1;;;;;;;
P000165;-3,91;0,16;28;0,21;Sim/A/A05;-2,86;0,21;6;0,33;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A03 ;-3,91 (6499,55 | 1 | 0) -3,91 (62,09 | 3 | 0) -3,91 (6,4 | 3 | 0) -3,91 (2,29 | 4 | 0) -4,45 (0,23 | 5 | 0,2) 
P000166;-1,95;0,15;41;0,17;Sim/A/A02;-1,54;0,24;6;0,5;Sim/B/B01 Sim/C/C01 Sim/A/A05 ;-1,97 (0,67 | 4 | 0) -1,97 (0,64 | 4 | 0) -2,21 (0,23 | 4 | 0,5) 
P000167;2,04;0,22;28;0,54;;;;;;Sim/C/C10 Sim/C/C07 Sim/B/B02 Sim/B/B04 ;2,04 (7,69 | 1 | 0) 2,03 (1,26 | 1 | 0) 2,02 (0,3 | 10 | 0,5) 1,9 (0,79 | 5 | 0) 
P000168;0,25;0,1;73;0,66;Sim/B/B03;1,05;0,23;5;0,6;Sim/B/B02 Sim/C/C01 Sim/B/B01 Sim/A/A07 Sim/C/C02 Sim/A/A02 ;0,12 (0,25 | 4 | 0,5) -0,04 (0,21 | 10 | 0,7) -0,04 (0,24 | 5 | 0,6) -0,12 (0,25 | 9 | 0,56) -0,34 (0,24 | 6 | 0,33) -0,88 (0,25 | 8 | 0,38) 
P000169;-5,43;0,77;18;0;;;;;;;
P000170;1,5;0,15;50;0,76;Sim/B/B01;1,53;0,34;10;0,8;Sim/C/C07 Sim/C/C04 Sim/C/C03 Sim/B/B03 ;1,5 (2,07 | 1 | 0) 1,49 (1,77 | 2 | 0) 1,44 (0,35 | 10 | 0,9) 1,39 (0,23 | 5 | 0,8) 
P000171;-1,87;0,14;49;0,22;Sim/B/B01;-1,31;0,31;10;0,3;Sim/B/B02 Sim/C/C03 Sim/C/C02 Sim/A/A04 Sim/C/C01 Sim/A/A06 Sim/A/A05 ;-1,88 (2,52 | 3 | 0) -1,88 (1,63 | 1 | 0) -1,88 (1,65 | 2 | 0) -1,9 (0,41 | 10 | 0,1) -1,91 (0,55 | 7 | 0) -1,93 (0,73 | 5 | 0) -1,96 (0,25 | 6 | 0,67) 
P000172;2,13;0,23;31;0,42;;;;;;Sim/C/C10 Sim/C/C07 Sim/B/B04 Sim/B/B03 ;2,12 (1,26 | 3 | 0) 2,09 (0,84 | 5 | 0) 2 (0,73 | 6 | 0,17) 1,52 (0,24 | 10 | 0,6) 
P000173;2,27;0,21;32;0,63;Sim/B/B02;2,54;0,34;10;0,8;Sim/C/C04 Sim/C/C07 Sim/C/C10 Sim/B/B01 Sim/B/B04 ;2,25 (1,04 | 1 | 0) 2,24 (1,08 | 1 | 0) 2,24 (0,9 | 3 | 0) 2,02 (0,55 | 7 | 0,86) 1,97 (0,74 | 5 | 0,2) 
P000174;-1,43;0,12;50;0,18;Sim/A/A02;-1,02;0,24;6;0,5;Sim/C/C03 Sim/C/C02 Sim/A/A04 Sim/B/B01 Sim/B/B02 Sim/A/A07 Sim/C/C01 ;-1,44 (1,31 | 1 | 0) -1,44 (1,5 | 1 | 0) -1,51 (0,24 | 6 | 0) -1,59 (0,37 | 10 | 0,1) -1,59 (6,63 | 1 | 0) -1,67 (1 | 5 | 0,2) -1,76 (0,45 | 10 | 0,1) 
P000175;-2,1;0,15;37;0,19;Sim/C/C01;-1,6;0,37;10;0,2;Sim/A/A07 Sim/A/A06 Sim/A/A04 Sim/B/B01 Sim/A/A05 ;-2,11 (1,58 | 3 | 0) -2,11 (1,03 | 4 | 0) -2,11 (0,76 | 3 | 0) -2,11 (0,82 | 4 | 0) -2,53 (0,23 | 5 | 0,4) 
P000176;1,07;0,11;60;0,7;Sim/B/B03;1,23;0,21;5;0,6;Sim/C/C07 Sim/A/A04 Sim/A/A02 Sim/C/C02 Sim/B/B01 ;1,06 (3,09 | 1 | 0) 0,9 (0,65 | 4 | 0,75) 0,83 (0,39 | 10 | 0,9) 0,69 (0,29 | 10 | 0,7) 0,65 (0,29 | 10 | 0,5) 
