ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000222;-2,03;0,19;8;0,38;Sim/A/A02;-2,13;0,3;3;0
P000222;-2,03;0,19;8;0,38;Sim/A/A05;-1,93;0,3;3;1;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,13 (0,3 | 3 | 0) -2,03 (8,36 | 1 | 0) -2,03 (81,95 | 1 | 0) 
P000223;-4,41;0,19;12;0,17;Sim/A/A01;-4,58;0,26;3;0,33;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,58 (0,26 | 3 | 0,33) -4,41 (349,83 | 2 | 0) -4,41 (7,68 | 3 | 0) -4,41 (6310,35 | 1 | 0) -4,41 (98592,14 | 1 | 0) 
P000224;-1,88;0,19;8;0,38;Sim/A/A02;-2,03;0,27;3;0,33;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-2,03 (0,27 | 3 | 0,33) -1,91 (0,54 | 1 | 0) -1,88 (5,55 | 1 | 0) -1,88 (52,86 | 1 | 0) 
P000225;0,4;0,19;8;0,25;Sim/B/B03;0,81;0,26;3;0,33;Sim/C/C03 ;0,32 (0,32 | 2 | 0) 
P000226;0,92;0,19;7;0,43;Sim/B/B03;1,01;0,22;4;0,5;Sim/B/B01 Sim/B/B02 ;0,53 (0,54 | 2 | 0,5) 0,92 (3,76 | 1 | 0) 
P000227;3,96;0,18;11;0,73;;;;;;Sim/C/C06 Sim/C/C09 ;3,87 (0,29 | 2 | 0) 3,96 (0,97 | 1 | 0) 
P000228;0,91;0,16;8;0,63;Sim/B/B01;1,06;0,29;3;0,67
P000228;0,91;0,16;8;0,63;Sim/B/B03;0,73;0,24;3;0,33;Sim/B/B03 ;0,73 (0,24 | 3 | 0,33) 
P000229;0,1;0,18;6;0,33;;;;;;Sim/A/A04 Sim/B/B02 Sim/C/C03 ;0,07 (0,26 | 2 | 0,5) 0,05 (0,46 | 1 | 0) 0,08 (0,7 | 1 | 0) 
P000230;-3,26;0,24;15;0,33;Sim/A/A01;-3,1;0,4;4;0,75;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,29 (0,76 | 3 | 0) -3,32 (0,5 | 4 | 0) -3,26 (255,07 | 1 | 0) -3,26 (3182,03 | 1 | 0) 
P000231;1,1;0,19;7;0,57;Sim/B/B03;1,26;0,24;4;0,75;Sim/B/B01 Sim/B/B02 ;0,53 (0,54 | 2 | 0,5) 1,1 (2,38 | 1 | 0) 
P000232;-2,87;0,25;9;0,22;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,87 (3,81 | 2 | 0) -2,88 (0,25 | 4 | 0,25) -2,87 (85,76 | 1 | 0) -2,87 (991,06 | 1 | 0) 
P000233;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000234;-2,16;0,19;9;0,33;Sim/A/A02;-2,32;0,31;4;0,25
P000234;-2,16;0,19;9;0,33;Sim/A/A05;-2,03;0,27;3;0,67;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,32 (0,31 | 4 | 0,25) -2,16 (12,04 | 1 | 0) -2,16 (121,24 | 1 | 0) 
P000235;0,7;0,19;7;0,43;Sim/B/B03;0,81;0,26;3;0,33;Sim/B/B02 Sim/C/C03 ;0,7 (6,66 | 1 | 0) 0,6 (0,25 | 2 | 0,5) 
P000236;1,45;0,2;10;0,6;Sim/B/B01;1,39;0,44;3;0,67
P000236;1,45;0,2;10;0,6;Sim/B/B03;1,78;0,44;4;1;Sim/A/A02 Sim/B/B01 ;1,31 (0,45 | 1 | 0) 1,39 (0,44 | 3 | 0,67) 
P000237;4,24;0,21;10;0,9;Sim/C/C06;4,37;0,27;3;1;Sim/C/C07 ;4,04 (0,46 | 1 | 0) 
P000238;-0,92;0,18;7;0,57;;;;;;Sim/A/A06 Sim/B/B01 ;-1,01 (0,3 | 2 | 0) -0,92 (3,02 | 1 | 0) 
P000239;-0,18;0,17;6;0,67;;;;;;Sim/B/B01 Sim/C/C01 ;-0,21 (0,44 | 1 | 0) -0,38 (0,36 | 1 | 0) 
P000240;-2,97;0,23;12;0,33;Sim/A/A05;-3,08;0,34;4;0;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,08 (0,34 | 4 | 0) -2,97 (112,48 | 1 | 0) -2,97 (1324,92 | 1 | 0) 
P000241;-3,48;0,22;15;0,4;Sim/A/A01;-3,37;0,3;5;0,8
P000241;-3,48;0,22;15;0,4;Sim/A/A03;-3,66;0,35;3;0,67;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,48 (22,89 | 2 | 0) -3,66 (0,35 | 3 | 0,67) -3,49 (0,91 | 3 | 0) -3,48 (472,49 | 1 | 0) -3,48 (6154,99 | 1 | 0) 
P000242;3,37;0,21;8;0,88;;;;;;Sim/B/B04 ;3,14 (0,52 | 1 | 0) 
P000243;-2,56;0,18;10;0,3;Sim/A/A02;-2,63;0,4;3;0
P000243;-2,56;0,18;10;0,3;Sim/A/A05;-2,46;0,21;5;0,6;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,63 (0,4 | 3 | 0) -2,56 (36,56 | 1 | 0) -2,56 (397,98 | 1 | 0) 
P000244;-2,97;0,23;12;0,33;Sim/A/A05;-3,08;0,34;4;0;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,08 (0,34 | 4 | 0) -2,97 (112,48 | 1 | 0) -2,97 (1324,92 | 1 | 0) 
P000245;4,25;0,22;11;0,73;;;;;;Sim/C/C08 Sim/C/C09 ;4,24 (1,63 | 1 | 0) 4,17 (0,37 | 2 | 0) 
P000246;-3,44;0,25;14;0,43;Sim/A/A01;-3,43;0,27;6;0,83;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,44 (20,36 | 2 | 0) -3,46 (0,84 | 3 | 0) -3,44 (422,61 | 1 | 0) -3,44 (5462,21 | 1 | 0) 
P000247;-3,58;0,21;15;0,4;Sim/A/A01;-3,64;0,23;6;0,67;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,64 (0,23 | 6 | 0,67) -3,58 (30,67 | 2 | 0) -3,59 (1,13 | 3 | 0) -3,58 (623,86 | 1 | 0) -3,58 (8286,74 | 1 | 0) 
P000248;-0,46;0,18;5;0,4;;;;;;Sim/B/B01 Sim/B/B02 Sim/C/C01 ;-0,47 (0,83 | 1 | 0) -0,52 (0,38 | 1 | 0) -0,5 (0,42 | 1 | 0) 
P000249;-3,26;0,25;14;0,29;Sim/A/A01;-3,58;0,29;4;0,5
P000249;-3,26;0,25;14;0,29;Sim/A/A05;-2,9;0,27;4;0,25;Sim/A/A01 Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-3,58 (0,29 | 4 | 0,5) -3,28 (0,76 | 3 | 0) -3,26 (251,97 | 1 | 0) -3,26 (3140,73 | 1 | 0) 
P000250;-2,28;0,25;7;0,29;Sim/A/A02;-2,16;0,4;3;0,33;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,35 (0,32 | 2 | 0,5) -2,28 (16,62 | 1 | 0) -2,28 (171,2 | 1 | 0) 
P000251;4,57;0,21;12;0,75;Sim/C/C08;4,49;0,33;3;0;Sim/C/C08 ;4,49 (0,33 | 3 | 0) 
P000252;1,26;0,23;6;0,67;Sim/B/B03;1,18;0,26;3;0,67;Sim/B/B02 Sim/B/B03 ;1,26 (1,57 | 1 | 0) 1,18 (0,26 | 3 | 0,67) 
P000253;-0,46;0,18;5;0,4;;;;;;Sim/B/B01 Sim/B/B02 Sim/C/C01 ;-0,47 (0,83 | 1 | 0) -0,52 (0,38 | 1 | 0) -0,5 (0,42 | 1 | 0) 
P000254;3,72;0,2;11;0,64;;;;;;Sim/C/C05 Sim/C/C06 Sim/C/C09 ;3,68 (0,45 | 1 | 0) 3,65 (0,37 | 2 | 0) 3,72 (1,92 | 1 | 0) 
P000255;-1,3;0,2;7;0,29;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,38 (0,33 | 2 | 0) -1,32 (0,57 | 2 | 0) -1,3 (9,38 | 1 | 0) 
P000256;1,26;0,23;6;0,67;Sim/B/B03;1,18;0,26;3;0,67;Sim/B/B02 Sim/B/B03 ;1,26 (1,57 | 1 | 0) 1,18 (0,26 | 3 | 0,67) 
P000257;-0,72;0,18;7;0,57;Sim/A/A06;-0,65;0,22;3;0,67;Sim/A/A07 Sim/B/B01 ;-0,76 (0,41 | 1 | 0) -0,72 (1,68 | 1 | 0) 
P000258;-1,65;0,21;7;0,43;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,72 (0,39 | 1 | 0) -1,65 (2,93 | 1 | 0) -1,65 (26,51 | 1 | 0) 
P000259;3,37;0,21;8;0,88;;;;;;Sim/B/B04 ;3,14 (0,52 | 1 | 0) 
P000260;-1,3;0,2;7;0,29;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,38 (0,33 | 2 | 0) -1,32 (0,57 | 2 | 0) -1,3 (9,38 | 1 | 0) 
P000261;-0,73;0,21;5;0,2;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,81 (0,32 | 2 | 0) -0,73 (1,75 | 1 | 0) -0,75 (0,73 | 1 | 0) 
P000262;-0,18;0,17;6;0,67;;;;;;Sim/B/B01 Sim/C/C01 ;-0,21 (0,44 | 1 | 0) -0,38 (0,36 | 1 | 0) 
P000263;0,7;0,19;7;0,43;Sim/B/B03;0,81;0,26;3;0,33;Sim/B/B02 Sim/C/C03 ;0,7 (6,66 | 1 | 0) 0,6 (0,25 | 2 | 0,5) 
P000264;-1,01;0,16;8;0,5;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,1 (0,24 | 2 | 0,5) -1,07 (0,32 | 2 | 0) -1,01 (3,97 | 1 | 0) 
P000265;-1,3;0,2;7;0,29;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,38 (0,33 | 2 | 0) -1,32 (0,57 | 2 | 0) -1,3 (9,38 | 1 | 0) 
P000266;-0,46;0,18;5;0,4;;;;;;Sim/B/B01 Sim/B/B02 Sim/C/C01 ;-0,47 (0,83 | 1 | 0) -0,52 (0,38 | 1 | 0) -0,5 (0,42 | 1 | 0) 
P000267;-1,65;0,21;7;0,43;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,72 (0,39 | 1 | 0) -1,65 (2,93 | 1 | 0) -1,65 (26,51 | 1 | 0) 
P000268;-3,75;0,24;11;0,27;;;;;;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,75 (49,91 | 2 | 0) -4,1 (0,26 | 2 | 0,5) -3,75 (1,64 | 3 | 0) -3,75 (991,01 | 1 | 0) -3,75 (13597,98 | 1 | 0) 
P000269;-1,68;0,22;6;0,33;Sim/A/A02;-1,53;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,75 (0,4 | 1 | 0) -1,68 (3,18 | 1 | 0) -1,68 (28,99 | 1 | 0) 
P000270;-2,03;0,19;8;0,38;Sim/A/A02;-2,13;0,3;3;0
P000270;-2,03;0,19;8;0,38;Sim/A/A05;-1,93;0,3;3;1;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,13 (0,3 | 3 | 0) -2,03 (8,36 | 1 | 0) -2,03 (81,95 | 1 | 0) 
P000271;-1,65;0,21;7;0,43;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,72 (0,39 | 1 | 0) -1,65 (2,93 | 1 | 0) -1,65 (26,51 | 1 | 0) 
P000272;2,59;0,25;8;0,63;;;;;;Sim/B/B04 Sim/C/C10 ;2,49 (0,37 | 2 | 0) 2,59 (1,55 | 1 | 0) 
P000273;1,1;0,17;10;0,4;Sim/B/B03;1,4;0,25;4;0,75;Sim/A/A02 Sim/B/B01 ;1,04 (0,43 | 1 | 0) 0,51 (0,52 | 3 | 0,33) 
P000274;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000275;-0,92;0,18;7;0,57;;;;;;Sim/A/A06 Sim/B/B01 ;-1,01 (0,3 | 2 | 0) -0,92 (3,02 | 1 | 0) 
P000276;0,88;0,22;6;0,5;Sim/B/B03;0,81;0,26;3;0,33;Sim/B/B02 Sim/B/B03 ;0,88 (4,17 | 1 | 0) 0,81 (0,26 | 3 | 0,33) 
P000277;-2,87;0,25;9;0,22;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,87 (3,81 | 2 | 0) -2,88 (0,25 | 4 | 0,25) -2,87 (85,76 | 1 | 0) -2,87 (991,06 | 1 | 0) 
P000278;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000279;4,24;0,21;10;0,9;Sim/C/C06;4,37;0,27;3;1;Sim/C/C07 ;4,04 (0,46 | 1 | 0) 
P000280;0,7;0,19;5;0,6;;;;;;Sim/B/B03 ;0,27 (0,55 | 2 | 0) 
P000281;0,88;0,22;6;0,5;Sim/B/B03;0,81;0,26;3;0,33;Sim/B/B02 Sim/B/B03 ;0,88 (4,17 | 1 | 0) 0,81 (0,26 | 3 | 0,33) 
P000282;3,59;0,19;10;0,7;;;;;;Sim/C/C06 Sim/C/C07 ;3,52 (0,37 | 2 | 0) 3,54 (0,45 | 1 | 0) 
P000283;0,58;0,18;5;0,6;;;;;;Sim/B/B03 ;0,47 (0,41 | 1 | 0) 
P000284;1,1;0,19;7;0,57;Sim/B/B03;1,26;0,24;4;0,75;Sim/B/B01 Sim/B/B02 ;0,53 (0,54 | 2 | 0,5) 1,1 (2,38 | 1 | 0) 
P000285;-3,8;0,23;12;0,25;Sim/A/A01;-3,86;0,26;4;0,5;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,86 (0,26 | 4 | 0,5) -3,8 (57,31 | 2 | 0) -3,8 (1,83 | 3 | 0) -3,8 (1130,29 | 1 | 0) -3,8 (15652,69 | 1 | 0) 
P000286;4,59;0,2;12;0,83;;;;;;Sim/C/C09 ;4,49 (0,25 | 2 | 0,5) 
P000287;2,3;0,25;12;0,5;Sim/B/B02;2,42;0,34;3;0,67
P000287;2,3;0,25;12;0,5;Sim/B/B04;2,23;0,47;4;0;Sim/B/B04 Sim/C/C10 ;2,23 (0,47 | 4 | 0) 2,3 (3,59 | 1 | 0) 
P000288;-7,07;1,13;250;0,01;;;;;;Sim/A/A02 Sim/A/A03 Sim/A/A04 Sim/A/A05 Sim/A/A06 Sim/A/A07 Sim/B/B01 Sim/B/B02 Sim/B/B03 Sim/B/B04 ;-7,07 (21,03 | 15 | 0) -7,51 (2,17 | 20 | 0) -7,07 (22,17 | 12 | 0) -7,3 (3,47 | 20 | 0) -7,14 (6,54 | 16 | 0) -7,18 (5,34 | 14 | 0) -7,1 (9,55 | 15 | 0) -7,1 (11,09 | 8 | 0) -7,1 (11,74 | 11 | 0) -7,08 (14,83 | 9 | 0) 
P000289;-2,87;0,25;9;0,22;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,87 (3,81 | 2 | 0) -2,88 (0,25 | 4 | 0,25) -2,87 (85,76 | 1 | 0) -2,87 (991,06 | 1 | 0) 
P000290;-1,43;0,21;7;0,43;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,43 (1,6 | 1 | 0) -1,43 (13,63 | 1 | 0) 
P000291;-1,43;0,21;7;0,43;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,43 (1,6 | 1 | 0) -1,43 (13,63 | 1 | 0) 
P000292;3,95;0,17;12;0,83;Sim/C/C06;4,07;0,25;3;0,67;Sim/C/C10 ;3,79 (0,71 | 1 | 0) 
P000293;-2,97;0,23;12;0,33;Sim/A/A05;-3,08;0,34;4;0;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,08 (0,34 | 4 | 0) -2,97 (112,48 | 1 | 0) -2,97 (1324,92 | 1 | 0) 
P000294;-7,87;1,48;250;0;;;;;;;
P000295;-1,3;0,2;7;0,29;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,38 (0,33 | 2 | 0) -1,32 (0,57 | 2 | 0) -1,3 (9,38 | 1 | 0) 
P000296;2,5;0,21;13;0,54;Sim/B/B02;2,42;0,34;3;0,67
P000296;2,5;0,21;13;0,54;Sim/B/B04;2,53;0,26;5;0,2;Sim/B/B02 Sim/C/C10 ;2,42 (0,34 | 3 | 0,67) 2,5 (2 | 1 | 0) 
P000297;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000298;4,16;0,19;11;0,82;;;;;;Sim/C/C06 Sim/C/C09 ;4,08 (0,24 | 2 | 0,5) 4,14 (0,61 | 1 | 0) 
P000299;0,56;0,17;8;0,38;Sim/B/B03;0,81;0,26;3;0,33;Sim/C/C03 ;0,45 (0,27 | 2 | 0) 
P000300;-0,18;0,17;6;0,67;;;;;;Sim/B/B01 Sim/C/C01 ;-0,21 (0,44 | 1 | 0) -0,38 (0,36 | 1 | 0) 
P000301;-0,6;0,17;8;0,63;Sim/A/A06;-0,65;0,22;3;0,67;Sim/A/A06 Sim/B/B01 ;-0,65 (0,22 | 3 | 0,67) -0,61 (1,21 | 1 | 0) 
P000302;1,64;0,24;10;0,6;Sim/B/B03;1,72;0,39;4;1;Sim/B/B01 Sim/B/B02 Sim/B/B04 ;0,7 (0,97 | 2 | 0,5) 1,56 (0,57 | 2 | 0) 1,62 (5,52 | 1 | 0) 
P000303;-1,89;0,2;7;0,29;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-1,92 (0,55 | 1 | 0) -2,03 (0,34 | 1 | 0) -1,89 (5,66 | 1 | 0) -1,89 (53,95 | 1 | 0) 
P000304;-1,43;0,21;7;0,43;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,43 (1,6 | 1 | 0) -1,43 (13,63 | 1 | 0) 
P000305;-0,72;0,18;7;0,57;Sim/A/A06;-0,65;0,22;3;0,67;Sim/A/A07 Sim/B/B01 ;-0,76 (0,41 | 1 | 0) -0,72 (1,68 | 1 | 0) 
P000306;-0,73;0,21;5;0,2;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,81 (0,32 | 2 | 0) -0,73 (1,75 | 1 | 0) -0,75 (0,73 | 1 | 0) 
P000307;2,27;0,24;13;0,46;Sim/B/B02;2,13;0,31;3;0,33
P000307;2,27;0,24;13;0,46;Sim/B/B04;2,38;0,33;5;0,2;Sim/B/B02 Sim/C/C10 ;2,13 (0,31 | 3 | 0,33) 2,27 (3,95 | 1 | 0) 
P000308;0,86;0,19;6;0,67;;;;;;Sim/B/B01 Sim/B/B03 ;0,53 (0,54 | 2 | 0,5) 0,81 (0,27 | 2 | 0,5) 
P000309;-2,9;0,23;9;0,11;Sim/A/A05;-2,8;0,24;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,97 (0,51 | 3 | 0) -2,9 (94,46 | 1 | 0) -2,9 (1099,12 | 1 | 0) 
P000310;1,1;0,19;7;0,57;Sim/B/B03;1,26;0,24;4;0,75;Sim/B/B01 Sim/B/B02 ;0,53 (0,54 | 2 | 0,5) 1,1 (2,38 | 1 | 0) 
P000311;1,9;0,25;13;0,77;;;;;;Sim/B/B01 Sim/B/B02 Sim/B/B04 ;0,7 (0,97 | 2 | 0,5) 1,9 (0,36 | 2 | 0,5) 1,87 (2,64 | 1 | 0) 
P000312;4,59;0,2;12;0,83;;;;;;Sim/C/C09 ;4,49 (0,25 | 2 | 0,5) 
P000313;-2,03;0,19;8;0,38;Sim/A/A02;-2,13;0,3;3;0
P000313;-2,03;0,19;8;0,38;Sim/A/A05;-1,93;0,3;3;1;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,13 (0,3 | 3 | 0) -2,03 (8,36 | 1 | 0) -2,03 (81,95 | 1 | 0) 
P000314;-4,58;0,2;13;0,15;Sim/A/A01;-4,46;0,24;4;0,5;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,58 (563,55 | 2 | 0) -4,64 (0,37 | 2 | 0) -4,58 (11,23 | 3 | 0) -4,58 (9930,8 | 1 | 0) -4,58 (160172,01 | 1 | 0) 
P000315;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000316;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000317;4,71;0,18;13;0,77;Sim/C/C08;4,64;0,22;4;0,25;Sim/C/C08 ;4,64 (0,22 | 4 | 0,25) 
P000318;-3,93;0,19;12;0,25;Sim/A/A03;-4,25;0,25;3;0,33;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,93 (83,73 | 2 | 0) -4,25 (0,25 | 3 | 0,33) -3,93 (2,46 | 3 | 0) -3,93 (1620,64 | 1 | 0) -3,93 (23017,93 | 1 | 0) 
P000319;-1,56;0,2;9;0,56;Sim/A/A02;-2,03;0,27;3;0,33;Sim/A/A02 Sim/A/A06 ;-2,03 (0,27 | 3 | 0,33) -1,56 (2,29 | 1 | 0) 
P000320;-1,43;0,21;7;0,43;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,43 (1,6 | 1 | 0) -1,43 (13,63 | 1 | 0) 
P000321;8,75;1,55;250;0,99;;;;;;Sim/A/A07 Sim/C/C05 ;3,18 (2,53 | 9 | 0,89) 6,4 (1,71 | 15 | 0,93) 
P000322;2,58;0,23;10;0,6;Sim/B/B02;2,42;0,34;3;0,67
P000322;2,58;0,23;10;0,6;Sim/B/B04;2,67;0,26;3;0,33;Sim/B/B02 Sim/C/C10 ;2,42 (0,34 | 3 | 0,67) 2,58 (1,6 | 1 | 0) 
P000323;1,26;0,23;6;0,67;Sim/B/B03;1,18;0,26;3;0,67;Sim/B/B02 Sim/B/B03 ;1,26 (1,57 | 1 | 0) 1,18 (0,26 | 3 | 0,67) 
P000324;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000325;0,7;0,19;5;0,6;;;;;;Sim/B/B03 ;0,27 (0,55 | 2 | 0) 
P000326;-3,56;0,21;14;0,36;Sim/A/A01;-3,62;0,24;5;0,6;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,62 (0,24 | 5 | 0,6) -3,56 (28,87 | 2 | 0) -3,57 (1,08 | 3 | 0) -3,56 (589,01 | 1 | 0) -3,56 (7792,34 | 1 | 0) 
P000327;-1,65;0,21;7;0,43;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,72 (0,39 | 1 | 0) -1,65 (2,93 | 1 | 0) -1,65 (26,51 | 1 | 0) 
P000328;-5,73;0,58;250;0,03;;;;;;Sim/A/A02 Sim/A/A03 Sim/A/A04 Sim/A/A05 Sim/A/A07 Sim/B/B01 Sim/B/B03 Sim/B/B04 ;-5,73 (8,43 | 17 | 0) -6,13 (1,12 | 20 | 0,1) -5,73 (10,12 | 13 | 0) -5,85 (2,33 | 20 | 0) -5,78 (3,85 | 15 | 0) -5,74 (6,78 | 16 | 0) -5,74 (8,77 | 11 | 0) -5,73 (10,26 | 8 | 0) 
P000329;1,63;0,24;10;0,6;Sim/B/B03;1,54;0,29;4;0,75;Sim/B/B02 Sim/B/B03 Sim/B/B04 ;1,57 (0,56 | 2 | 0) 1,54 (0,29 | 4 | 0,75) 1,63 (5,35 | 1 | 0) 
P000330;-2,47;0,2;9;0,33;Sim/A/A02;-2,57;0,39;3;0
P000330;-2,47;0,2;9;0,33;Sim/A/A05;-2,27;0,26;4;0,75;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,57 (0,39 | 3 | 0) -2,47 (28,06 | 1 | 0) -2,47 (299,84 | 1 | 0) 
P000331;-4,21;0,23;11;0,18;;;;;;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,4 (0,33 | 2 | 0) -4,21 (193,34 | 2 | 0) -4,21 (4,79 | 3 | 0) -4,21 (3590,77 | 1 | 0) -4,21 (53926,35 | 1 | 0) 
P000332;2,3;0,25;12;0,5;Sim/B/B02;2,42;0,34;3;0,67
P000332;2,3;0,25;12;0,5;Sim/B/B04;2,23;0,47;4;0;Sim/B/B04 Sim/C/C10 ;2,23 (0,47 | 4 | 0) 2,3 (3,59 | 1 | 0) 
P000333;1,1;0,19;7;0,57;Sim/B/B03;1,26;0,24;4;0,75;Sim/B/B01 Sim/B/B02 ;0,53 (0,54 | 2 | 0,5) 1,1 (2,38 | 1 | 0) 
P000334;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000335;-2,97;0,23;12;0,33;Sim/A/A05;-3,08;0,34;4;0;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,08 (0,34 | 4 | 0) -2,97 (112,48 | 1 | 0) -2,97 (1324,92 | 1 | 0) 
P000336;-0,72;0,18;7;0,57;Sim/A/A06;-0,65;0,22;3;0,67;Sim/A/A07 Sim/B/B01 ;-0,76 (0,41 | 1 | 0) -0,72 (1,68 | 1 | 0) 
P000337;-2,97;0,23;12;0,33;Sim/A/A05;-3,08;0,34;4;0;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,08 (0,34 | 4 | 0) -2,97 (112,48 | 1 | 0) -2,97 (1324,92 | 1 | 0) 
