ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000248;-0,59;0,08;47;0,57;Sim/C/C01;-1,34;0,27;10;0,3;Sim/C/C01 Sim/A/A04 Sim/A/A02 Sim/C/C02 ;-1,34 (0,27 | 10 | 0,3) -0,73 (0,24 | 5 | 0,6) -0,65 (0,24 | 7 | 0,57) -0,62 (0,23 | 4 | 0,5) 
P000249;-3,81;0,16;33;0,3;Sim/A/A01;-4,27;0,23;5;0,4;Sim/A/A01 Sim/B/B01 Sim/B/B03 Sim/A/A06 ;-4,27 (0,23 | 5 | 0,4) -3,81 (3,53 | 5 | 0) -3,81 (7,9 | 1 | 0) -3,81 (2,4 | 5 | 0) 
P000250;-2,39;0,15;43;0,4;Sim/A/A05;-2,77;0,2;6;0,33;Sim/A/A05 Sim/A/A04 ;-2,77 (0,2 | 6 | 0,33) -2,4 (1,02 | 5 | 0) 
P000251;4,43;0,09;84;0,75;Sim/B/B04;3,4;0,24;5;0,6;Sim/B/B01 Sim/B/B02 Sim/B/B04 Sim/C/C07 Sim/C/C08 Sim/C/C05 ;2,01 (0,56 | 6 | 0,83) 3,3 (0,83 | 5 | 0,8) 3,4 (0,24 | 5 | 0,6) 3,89 (0,2 | 6 | 0,5) 3,97 (0,25 | 10 | 0,2) 4,27 (0,33 | 10 | 0,8) 
P000252;1,24;0,12;61;0,79;Sim/A/A02;0,83;0,39;10;0,9;Sim/A/A02 Sim/A/A04 Sim/C/C03 Sim/B/B03 ;0,83 (0,39 | 10 | 0,9) 0,92 (0,63 | 5 | 0,8) 0,98 (0,25 | 6 | 0,67) 1,23 (0,21 | 5 | 0,6) 
P000253;-0,4;0,08;66;0,56;Sim/C/C02;-0,96;0,27;10;0,4;Sim/C/C02 Sim/C/C01 Sim/B/B02 ;-0,96 (0,27 | 10 | 0,4) -0,95 (0,22 | 5 | 0,4) -0,54 (0,25 | 10 | 0,2) 
P000254;3,65;0,09;55;0,67;;;;;;Sim/B/B03 Sim/B/B02 Sim/C/C05 Sim/C/C06 Sim/C/C07 ;2,55 (1,2 | 5 | 0,8) 3,3 (0,83 | 5 | 0,8) 3,32 (0,22 | 4 | 0,5) 3,58 (0,23 | 4 | 0) 3,6 (0,21 | 4 | 0,5) 
P000255;-1,38;0,12;51;0,35;Sim/B/B01;-1,71;0,42;10;0,1;Sim/A/A06 Sim/B/B02 Sim/B/B01 Sim/A/A04 ;-2,75 (1,3 | 9 | 0,11) -1,71 (9,5 | 1 | 0) -1,71 (0,42 | 10 | 0,1) -1,44 (0,25 | 4 | 0,25) 
P000256;1,05;0,1;66;0,74;Sim/A/A02;0,41;0,35;10;0,8;Sim/A/A02 Sim/C/C02 Sim/A/A04 Sim/B/B02 Sim/B/B03 ;0,41 (0,35 | 10 | 0,8) 0,6 (0,29 | 10 | 0,7) 0,92 (0,55 | 7 | 0,86) 0,99 (0,33 | 10 | 0,5) 1 (0,19 | 6 | 0,5) 
P000257;-1,03;0,09;44;0,32;Sim/B/B01;-1,79;0,46;10;0,1;Sim/A/A07 Sim/B/B01 Sim/C/C02 Sim/A/A04 ;-1,87 (1,3 | 5 | 0,2) -1,79 (0,46 | 10 | 0,1) -1,68 (0,94 | 5 | 0,2) -1,21 (0,18 | 6 | 0,33) 
P000258;-1,51;0,13;56;0,29;Sim/A/A05;-1,85;0,27;10;0,8;Sim/A/A05 Sim/A/A02 Sim/B/B02 Sim/B/B01 Sim/C/C02 Sim/C/C03 ;-1,85 (0,27 | 10 | 0,8) -1,68 (0,23 | 6 | 0,5) -1,64 (1,81 | 5 | 0) -1,59 (0,37 | 10 | 0,1) -1,53 (0,72 | 5 | 0) -1,52 (1,35 | 1 | 0) 
P000259;2,69;0,15;34;0,62;;;;;;Sim/C/C07 Sim/C/C04 ;2,02 (0,83 | 5 | 0,2) 2,29 (0,58 | 5 | 0,2) 
P000260;-1,58;0,13;54;0,3;Sim/A/A05;-1,98;0,23;10;0,8;Sim/A/A05 Sim/A/A04 Sim/B/B01 Sim/C/C01 Sim/C/C02 Sim/C/C03 Sim/B/B02 ;-1,98 (0,23 | 10 | 0,8) -1,76 (0,32 | 10 | 0) -1,73 (0,43 | 10 | 0,1) -1,66 (0,4 | 10 | 0,2) -1,59 (1,56 | 1 | 0) -1,59 (1,4 | 1 | 0) -1,58 (6,53 | 1 | 0) 
P000261;-0,68;0,08;56;0,38;Sim/B/B01;-0,76;0,27;10;0,4;Sim/A/A02 Sim/A/A04 Sim/B/B01 Sim/B/B02 ;-1,26 (0,25 | 4 | 0,25) -0,91 (0,22 | 4 | 0,5) -0,76 (0,27 | 10 | 0,4) -0,7 (0,34 | 8 | 0) 
P000262;-0,04;0,09;69;0,67;Sim/B/B01;-0,65;0,26;10;0,5;Sim/B/B01 Sim/C/C01 Sim/A/A06 Sim/A/A04 Sim/A/A07 ;-0,65 (0,26 | 10 | 0,5) -0,57 (0,22 | 4 | 0,5) -0,17 (0,35 | 10 | 0,8) -0,13 (0,24 | 3 | 0,33) -0,05 (0,27 | 10 | 0,8) 
P000263;0,79;0,11;78;0,74;Sim/A/A07;0,11;0,33;10;0,8;Sim/A/A07 Sim/C/C01 Sim/A/A02 Sim/C/C03 ;0,11 (0,33 | 10 | 0,8) 0,2 (0,28 | 10 | 0,8) 0,24 (0,34 | 10 | 0,8) 0,64 (0,21 | 4 | 0,5) 
P000264;-0,79;0,08;60;0,38;Sim/A/A04;-0,97;0,19;5;0,6;Sim/A/A07 Sim/C/C03 Sim/A/A04 Sim/B/B01 Sim/A/A06 Sim/B/B02 ;-1,67 (1 | 5 | 0,2) -1,03 (0,53 | 6 | 0,17) -0,97 (0,19 | 5 | 0,6) -0,97 (0,29 | 10 | 0,3) -0,84 (0,18 | 5 | 0,6) -0,8 (0,42 | 8 | 0) 
P000265;-1,05;0,09;62;0,29;Sim/B/B01;-1,74;0,44;10;0;Sim/B/B01 Sim/A/A04 Sim/A/A06 Sim/C/C02 Sim/C/C03 Sim/B/B02 ;-1,74 (0,44 | 10 | 0) -1,44 (0,25 | 4 | 0,25) -1,23 (0,23 | 5 | 0,2) -1,09 (0,32 | 10 | 0) -1,07 (0,55 | 10 | 0) -1,05 (1,38 | 1 | 0) 
P000266;-0,15;0,08;72;0,56;Sim/B/B01;-1,23;0,3;10;0,3;Sim/B/B01 Sim/B/B02 Sim/A/A02 Sim/A/A07 Sim/C/C01 Sim/A/A06 ;-1,23 (0,3 | 10 | 0,3) -0,55 (0,25 | 10 | 0,1) -0,44 (0,25 | 8 | 0,63) -0,44 (0,19 | 6 | 0,5) -0,37 (0,23 | 4 | 0,5) -0,17 (0,36 | 10 | 0,8) 
P000267;-1,15;0,1;45;0,42;Sim/A/A02;-1,54;0,24;6;0,5;Sim/A/A02 Sim/A/A04 Sim/A/A06 ;-1,54 (0,24 | 6 | 0,5) -1,54 (0,25 | 7 | 0,14) -1,23 (0,23 | 5 | 0,2) 
P000268;-3,58;0,17;31;0,35;Sim/A/A03;-3,7;0,25;7;0,71;Sim/A/A03 Sim/A/A05 Sim/A/A04 Sim/B/B02 ;-3,7 (0,25 | 7 | 0,71) -3,61 (0,72 | 5 | 0) -3,59 (56,5 | 1 | 0) -3,58 (2438,1 | 1 | 0) 
P000269;-2,17;0,16;22;0,32;Sim/A/A05;-2,34;0,22;5;0,6;Sim/B/B01 Sim/A/A05 Sim/A/A04 ;-2,4 (1,12 | 5 | 0) -2,34 (0,22 | 5 | 0,6) -2,17 (1,04 | 1 | 0) 
P000270;-1,64;0,15;33;0,48;Sim/A/A02;-2,28;0,24;5;0,4;Sim/B/B01 Sim/A/A02 ;-2,51 (1,12 | 8 | 0,13) -2,28 (0,24 | 5 | 0,4) 
P000271;-1,31;0,11;60;0,32;Sim/C/C01;-1,59;0,37;10;0,1;Sim/C/C02 Sim/C/C01 Sim/A/A02 Sim/A/A05 ;-1,75 (0,95 | 5 | 0,2) -1,59 (0,37 | 10 | 0,1) -1,54 (0,24 | 6 | 0,5) -1,4 (0,59 | 7 | 0,86) 
P000272;2,59;0,14;59;0,44;Sim/B/B01;1,89;0,46;10;0,8;Sim/B/B01 Sim/B/B04 Sim/C/C10 Sim/B/B03 ;1,89 (0,46 | 10 | 0,8) 2 (0,73 | 6 | 0,17) 2,05 (1,01 | 7 | 0,14) 2,13 (0,64 | 7 | 0,86) 
P000273;1,15;0,11;59;0,76;Sim/B/B02;0,81;0,26;10;0,5;Sim/B/B02 Sim/A/A02 ;0,81 (0,26 | 10 | 0,5) 0,83 (0,39 | 10 | 0,9) 
P000274;0,19;0,1;53;0,7;Sim/B/B01;-0,18;0,25;5;0,4;Sim/B/B01 Sim/C/C02 Sim/A/A07 Sim/A/A04 ;-0,18 (0,25 | 5 | 0,4) -0,13 (0,24 | 6 | 0,5) 0,01 (0,29 | 10 | 0,8) 0,14 (0,23 | 3 | 0,67) 
P000275;-0,92;0,08;57;0,35;Sim/A/A02;-1,25;0,24;5;0,4;Sim/C/C01 Sim/A/A02 Sim/A/A06 ;-2,73 (1,37 | 10 | 0,1) -1,25 (0,24 | 5 | 0,4) -1,06 (0,18 | 6 | 0,33) 
P000276;1,04;0,11;57;0,79;Sim/B/B03;0,77;0,22;5;0,4;Sim/B/B02 Sim/B/B03 Sim/A/A04 ;0,51 (0,25 | 4 | 0,5) 0,77 (0,22 | 5 | 0,4) 0,82 (0,46 | 10 | 0,9) 
P000277;-2,54;0,15;36;0,44;Sim/A/A05;-2,78;0,22;5;0,4;Sim/A/A03 Sim/A/A05 Sim/A/A01 Sim/B/B01 ;-2,93 (0,57 | 6 | 0,83) -2,78 (0,22 | 5 | 0,4) -2,58 (0,57 | 6 | 0,83) -2,54 (1,32 | 5 | 0) 
P000278;-0,39;0,08;64;0,42;Sim/A/A02;-0,91;0,24;6;0,5;Sim/A/A02 Sim/B/B02 Sim/C/C03 Sim/A/A07 Sim/A/A06 ;-0,91 (0,24 | 6 | 0,5) -0,58 (0,27 | 10 | 0) -0,51 (0,33 | 10 | 0,3) -0,45 (0,18 | 6 | 0,5) -0,41 (0,24 | 8 | 0,75) 
P000279;4,66;0,1;81;0,85;Sim/C/C07;3,65;0,19;6;0,5;Sim/C/C07 Sim/B/B02 Sim/C/C09 ;3,65 (0,19 | 6 | 0,5) 4,03 (1,72 | 5 | 0,8) 4,17 (0,2 | 10 | 0,4) 
P000280;0,48;0,09;80;0,65;Sim/A/A04;-0,33;0,25;6;0,5;Sim/A/A04 Sim/B/B03 Sim/A/A07 Sim/A/A02 ;-0,33 (0,25 | 6 | 0,5) 0,06 (0,39 | 10 | 0,1) 0,08 (0,32 | 10 | 0,7) 0,24 (0,34 | 10 | 0,8) 
P000281;0,92;0,11;55;0,76;Sim/B/B02;0,29;0,22;5;0,4;Sim/B/B02 Sim/B/B01 Sim/A/A02 Sim/B/B03 ;0,29 (0,22 | 5 | 0,4) 0,68 (0,29 | 10 | 0,5) 0,83 (0,39 | 10 | 0,9) 0,9 (0,23 | 4 | 0,5) 
P000282;3,6;0,09;68;0,56;Sim/C/C05;3,32;0,21;5;0,4;Sim/C/C09 Sim/C/C05 Sim/C/C04 Sim/C/C06 ;3,28 (0,68 | 8 | 0,13) 3,32 (0,21 | 5 | 0,4) 3,48 (0,24 | 8 | 0,5) 3,58 (0,23 | 4 | 0,25) 
P000283;0,25;0,09;79;0,63;Sim/A/A04;-0,23;0,23;5;0,4;Sim/A/A04 Sim/B/B01 Sim/B/B03 Sim/B/B02 Sim/C/C02 ;-0,23 (0,23 | 5 | 0,4) 0,04 (0,23 | 10 | 0,5) 0,06 (0,39 | 10 | 0,1) 0,09 (0,23 | 6 | 0,33) 0,19 (0,26 | 10 | 0,5) 
P000284;1,13;0,11;64;0,77;Sim/C/C02;0,71;0,29;10;0,7;Sim/C/C02 Sim/A/A02 Sim/B/B02 Sim/A/A04 Sim/B/B01 ;0,71 (0,29 | 10 | 0,7) 0,83 (0,39 | 10 | 0,9) 0,85 (0,28 | 10 | 0,6) 0,92 (0,63 | 5 | 0,8) 1,03 (0,24 | 8 | 0,5) 
P000285;-3,63;0,19;27;0,26;Sim/A/A01;-3,79;0,24;5;0,6;Sim/B/B01 Sim/A/A01 Sim/A/A05 Sim/A/A06 Sim/B/B02 Sim/A/A04 ;-4,43 (4,56 | 5 | 0) -3,79 (0,24 | 5 | 0,6) -3,66 (0,78 | 5 | 0) -3,64 (2,22 | 5 | 0) -3,63 (7,56 | 1 | 0) -3,63 (64,83 | 1 | 0) 
P000286;4,64;0,11;64;0,83;Sim/C/C10;3,97;0,24;5;0,6;Sim/C/C10 Sim/B/B02 Sim/C/C05 Sim/C/C08 ;3,97 (0,24 | 5 | 0,6) 4,03 (1,72 | 5 | 0,8) 4,58 (0,61 | 5 | 0,8) 4,6 (0,19 | 5 | 0,4) 
P000287;2,11;0,21;44;0,66;Sim/C/C03;1,27;0,29;10;0,8;Sim/C/C03 Sim/C/C04 Sim/B/B04 ;1,27 (0,29 | 10 | 0,8) 1,6 (2,22 | 1 | 0) 1,76 (0,86 | 7 | 0,14) 
P000288;-5,62;1,09;23;0;;;;;;Sim/B/B02 Sim/B/B03 Sim/B/B01 Sim/A/A06 Sim/A/A05 Sim/A/A01 ;-7,52 (13,59 | 1 | 0) -7,11 (12,88 | 1 | 0) -6,54 (8,38 | 5 | 0) -6,23 (5,45 | 5 | 0) -5,97 (4,72 | 5 | 0) -5,82 (1,6 | 5 | 0) 
P000289;-2,86;0,16;36;0,33;Sim/A/A02;-2,94;0,31;10;0;Sim/A/A02 Sim/B/B01 ;-2,94 (0,31 | 10 | 0) -2,86 (1,85 | 5 | 0) 
P000290;-1,21;0,1;60;0,22;Sim/C/C01;-1,58;0,35;10;0,2;Sim/C/C01 Sim/C/C02 Sim/B/B02 Sim/B/B01 Sim/A/A07 ;-1,58 (0,35 | 10 | 0,2) -1,38 (0,5 | 10 | 0,2) -1,34 (1,21 | 5 | 0) -1,27 (0,3 | 10 | 0,2) -1,23 (0,34 | 10 | 0) 
P000291;-1,44;0,12;45;0,38;Sim/A/A02;-1,68;0,23;6;0,5;Sim/A/A02 Sim/C/C01 Sim/C/C02 Sim/B/B01 Sim/A/A04 ;-1,68 (0,23 | 6 | 0,5) -1,53 (0,34 | 10 | 0,2) -1,5 (1,52 | 1 | 0) -1,49 (0,35 | 8 | 0) -1,44 (0,25 | 4 | 0,25) 
P000292;4,17;0,1;67;0,73;Sim/C/C10;3,37;0,19;6;0,33;Sim/C/C10 Sim/C/C06 Sim/B/B02 Sim/C/C08 ;3,37 (0,19 | 6 | 0,33) 3,85 (0,2 | 4 | 0,5) 4,03 (1,72 | 5 | 0,8) 4,15 (0,24 | 5 | 0,4) 
P000293;-3,01;0,22;29;0,41;;;;;;Sim/A/A05 Sim/B/B01 Sim/A/A06 ;-3,91 (1,06 | 6 | 0,17) -3,02 (2,17 | 5 | 0) -3,02 (1,51 | 5 | 0) 
P000294;-5,62;1,09;23;0;;;;;;Sim/B/B02 Sim/B/B03 Sim/B/B01 Sim/A/A06 Sim/A/A05 Sim/A/A01 ;-7,52 (13,59 | 1 | 0) -7,11 (12,88 | 1 | 0) -6,54 (8,38 | 5 | 0) -6,23 (5,45 | 5 | 0) -5,97 (4,72 | 5 | 0) -5,82 (1,6 | 5 | 0) 
P000295;-1,09;0,09;55;0,38;Sim/A/A04;-1,24;0,19;5;0,4;Sim/A/A04 Sim/A/A06 ;-1,24 (0,19 | 5 | 0,4) -1,23 (0,23 | 5 | 0,2) 
P000296;2,74;0,12;62;0,42;Sim/B/B02;2,38;0,32;10;0,6;Sim/C/C05 Sim/B/B02 Sim/C/C04 Sim/B/B04 ;2,12 (0,9 | 7 | 0,14) 2,38 (0,32 | 10 | 0,6) 2,53 (0,42 | 10 | 0,2) 2,55 (0,24 | 9 | 0,33) 
P000297;0,3;0,09;71;0,56;Sim/C/C03;-0,35;0,32;10;0,3;Sim/C/C03 Sim/C/C02 Sim/B/B01 Sim/B/B03 ;-0,35 (0,32 | 10 | 0,3) -0,29 (0,23 | 5 | 0,6) -0,04 (0,24 | 6 | 0,33) 0,25 (0,29 | 10 | 0,1) 
P000298;4,69;0,12;70;0,87;Sim/C/C06;4,24;0,2;5;0,8;Sim/C/C06 Sim/C/C09 Sim/C/C04 Sim/C/C07 Sim/C/C05 ;4,24 (0,2 | 5 | 0,8) 4,47 (0,2 | 4 | 0,5) 4,52 (0,27 | 10 | 0,8) 4,57 (0,44 | 10 | 0,8) 4,58 (0,61 | 5 | 0,8) 
P000299;0,61;0,1;68;0,66;Sim/A/A02;0,18;0,34;10;0,8;Sim/A/A02 Sim/C/C02 Sim/C/C03 Sim/B/B03 ;0,18 (0,34 | 10 | 0,8) 0,31 (0,28 | 10 | 0,6) 0,38 (0,24 | 3 | 0,33) 0,6 (0,24 | 5 | 0,2) 
P000300;-0,3;0,08;68;0,51;Sim/A/A02;-1,02;0,23;7;0,43;Sim/A/A02 Sim/C/C01 Sim/A/A06 Sim/C/C03 Sim/B/B01 Sim/A/A04 ;-1,02 (0,23 | 7 | 0,43) -0,62 (0,21 | 5 | 0,4) -0,49 (0,25 | 4 | 0,75) -0,46 (0,32 | 10 | 0,3) -0,45 (0,24 | 9 | 0,56) -0,42 (0,24 | 7 | 0,43) 
P000301;-0,71;0,08;58;0,43;Sim/C/C01;-1,04;0,2;8;0,38;Sim/C/C01 Sim/B/B01 Sim/C/C02 ;-1,04 (0,2 | 8 | 0,38) -0,96 (0,28 | 10 | 0,4) -0,83 (0,25 | 7 | 0,43) 
P000302;1,26;0,13;54;0,74;Sim/C/C02;0,81;0,3;10;0,8;Sim/C/C02 Sim/B/B01 Sim/C/C03 ;0,81 (0,3 | 10 | 0,8) 0,95 (0,25 | 7 | 0,43) 1,15 (0,25 | 10 | 0,8) 
P000303;-2,25;0,15;47;0,49;Sim/A/A01;-2,93;0,38;10;0,7;Sim/A/A03 Sim/A/A01 Sim/A/A05 Sim/B/B01 ;-2,93 (0,57 | 6 | 0,83) -2,93 (0,38 | 10 | 0,7) -2,81 (0,2 | 6 | 0,33) -2,26 (0,93 | 5 | 0) 
P000304;-1,38;0,12;56;0,32;Sim/B/B01;-1,71;0,42;10;0,1;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A04 Sim/C/C02 Sim/C/C03 ;-1,71 (9,5 | 1 | 0) -1,71 (0,42 | 10 | 0,1) -1,56 (0,34 | 10 | 0,3) -1,54 (0,24 | 6 | 0,5) -1,44 (0,25 | 4 | 0,25) -1,41 (0,57 | 7 | 0) -1,4 (0,85 | 5 | 0) 
P000305;-0,71;0,08;62;0,37;Sim/C/C02;-1,17;0,37;10;0,1;Sim/C/C03 Sim/C/C02 Sim/B/B01 Sim/A/A07 Sim/B/B02 Sim/A/A04 ;-1,3 (0,77 | 5 | 0,2) -1,17 (0,37 | 10 | 0,1) -0,96 (0,29 | 10 | 0,4) -0,91 (0,25 | 4 | 0,25) -0,72 (0,36 | 8 | 0) -0,71 (0,24 | 6 | 0,67) 
P000306;-1,15;0,1;51;0,2;Sim/B/B01;-1,79;0,46;10;0,1;Sim/C/C02 Sim/B/B01 Sim/C/C01 Sim/A/A02 Sim/A/A07 ;-2,9 (2 | 7 | 0,14) -1,79 (0,46 | 10 | 0,1) -1,37 (0,28 | 10 | 0,1) -1,25 (0,24 | 5 | 0,4) -1,18 (0,31 | 10 | 0) 
P000307;2,24;0,19;47;0,55;;;;;;Sim/B/B01 Sim/C/C04 Sim/C/C07 Sim/C/C10 ;2,02 (0,55 | 7 | 0,86) 2,19 (0,64 | 5 | 0) 2,2 (0,65 | 5 | 0) 2,23 (1,18 | 1 | 0) 
P000308;0,35;0,09;79;0,61;Sim/A/A02;-1,22;0,25;7;0,29;Sim/A/A02 Sim/A/A06 Sim/C/C02 Sim/B/B02 Sim/A/A04 Sim/A/A07 ;-1,22 (0,25 | 7 | 0,29) -0,21 (0,33 | 10 | 0,8) -0,06 (0,25 | 7 | 0,43) 0,12 (0,25 | 4 | 0,5) 0,14 (0,23 | 3 | 0,67) 0,25 (0,38 | 10 | 0,7) 
P000309;-2,97;0,18;36;0,25;Sim/A/A01;-3,23;0,29;10;0,6;Sim/A/A01 Sim/A/A02 Sim/B/B01 ;-3,23 (0,29 | 10 | 0,6) -3,04 (0,36 | 10 | 0) -2,98 (2,09 | 5 | 0) 
P000310;1,02;0,11;55;0,73;Sim/A/A02;0,83;0,39;10;0,9;Sim/C/C03 Sim/A/A02 Sim/C/C02 Sim/B/B01 ;0,68 (0,23 | 3 | 0,67) 0,83 (0,39 | 10 | 0,9) 0,83 (0,3 | 10 | 0,8) 0,95 (0,25 | 7 | 0,43) 
P000311;1,44;0,14;56;0,73;Sim/C/C02;0,85;0,3;10;0,8;Sim/C/C02 Sim/B/B01 Sim/C/C04 Sim/C/C07 ;0,85 (0,3 | 10 | 0,8) 1,07 (0,24 | 7 | 0,57) 1,44 (2,03 | 2 | 0) 1,44 (2,2 | 1 | 0) 
P000312;4,67;0,12;57;0,88;Sim/C/C10;4,56;0,37;10;0,9;Sim/C/C09 Sim/C/C10 Sim/C/C04 Sim/C/C06 ;4,45 (0,19 | 4 | 0,5) 4,56 (0,37 | 10 | 0,9) 4,61 (0,28 | 10 | 0,8) 4,65 (0,32 | 10 | 0,9) 
P000313;-2,06;0,15;27;0,3;;;;;;Sim/B/B01 Sim/A/A04 ;-2,08 (0,73 | 5 | 0) -2,07 (0,62 | 5 | 0) 
P000314;-4,63;0,17;32;0,13;Sim/A/A03;-4,82;0,32;10;0,2;Sim/A/A03 Sim/B/B01 Sim/B/B02 Sim/B/B03 Sim/A/A06 ;-4,82 (0,32 | 10 | 0,2) -4,63 (4,9 | 5 | 0) -4,63 (9,44 | 1 | 0) -4,63 (8,82 | 1 | 0) -4,63 (3,34 | 5 | 0) 
P000315;0,39;0,1;72;0,58;Sim/A/A07;0,11;0,33;10;0,7;Sim/A/A07 Sim/B/B02 Sim/B/B03 Sim/C/C03 ;0,11 (0,33 | 10 | 0,7) 0,29 (0,23 | 4 | 0,5) 0,34 (0,25 | 10 | 0) 0,38 (0,24 | 3 | 0,33) 
P000316;0,61;0,1;76;0,71;Sim/C/C03;-0,02;0,26;10;0,4;Sim/C/C03 Sim/C/C02 Sim/A/A07 Sim/B/B02 ;-0,02 (0,26 | 10 | 0,4) 0,27 (0,28 | 10 | 0,6) 0,49 (0,48 | 10 | 0,7) 0,51 (0,25 | 4 | 0,5) 
P000317;4,59;0,11;66;0,79;Sim/C/C04;4,29;0,25;10;0,7;Sim/B/B01 Sim/B/B02 Sim/C/C04 Sim/C/C06 ;2,35 (0,78 | 5 | 0,8) 4,03 (1,72 | 5 | 0,8) 4,29 (0,25 | 10 | 0,7) 4,32 (0,18 | 10 | 0,7) 
P000318;-3,77;0,17;31;0,29;;;;;;Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/A/A04 Sim/B/B02 ;-4,19 (0,21 | 4 | 0,5) -3,79 (0,94 | 5 | 0) -3,78 (2,37 | 5 | 0) -3,78 (97,11 | 1 | 0) -3,77 (4295,35 | 1 | 0) 
P000319;-1,33;0,12;53;0,32;Sim/A/A06;-1,4;0,29;9;0;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/B/B02 ;-1,83 (0,24 | 3 | 0,67) -1,44 (0,25 | 4 | 0,25) -1,4 (0,29 | 9 | 0) -1,33 (1,2 | 5 | 0) 
P000320;-1,77;0,14;48;0,27;;;;;;Sim/B/B01 Sim/C/C01 Sim/A/A06 Sim/C/C02 ;-2,51 (1,12 | 8 | 0,13) -2,05 (0,64 | 9 | 0) -1,81 (0,5 | 10 | 0) -1,77 (1,65 | 1 | 0) 
P000321;6,34;1,16;31;1;;;;;;;
P000322;2,07;0,19;50;0,38;Sim/B/B01;1,08;0,25;7;0,43;Sim/B/B01 Sim/C/C04 Sim/C/C10 ;1,08 (0,25 | 7 | 0,43) 1,86 (0,87 | 5 | 0) 1,91 (1,05 | 5 | 0) 
P000323;1,69;0,18;77;0,52;Sim/B/B03;1,16;0,2;5;0,6;Sim/B/B03 Sim/B/B02 Sim/C/C10 ;1,16 (0,2 | 5 | 0,6) 1,18 (0,39 | 10 | 0,5) 1,68 (1,55 | 6 | 0) 
P000324;0,05;0,09;65;0,65;Sim/A/A06;-0,48;0,23;6;0,67;Sim/A/A06 Sim/B/B01 Sim/A/A04 Sim/C/C02 ;-0,48 (0,23 | 6 | 0,67) -0,32 (0,25 | 6 | 0,5) -0,13 (0,24 | 3 | 0,33) -0,06 (0,25 | 6 | 0,5) 
P000325;0,63;0,1;73;0,7;Sim/C/C02;-0,12;0,25;6;0,5;Sim/C/C02 Sim/B/B01 Sim/A/A04 Sim/A/A07 ;-0,12 (0,25 | 6 | 0,5) 0,26 (0,27 | 10 | 0,5) 0,26 (0,23 | 7 | 0,71) 0,28 (0,39 | 10 | 0,8) 
P000326;-3,58;0,19;28;0,25;Sim/A/A01;-3,69;0,23;6;0,5;Sim/B/B01 Sim/A/A01 Sim/A/A05 Sim/A/A06 Sim/B/B02 Sim/A/A04 ;-4,36 (4,44 | 5 | 0) -3,69 (0,23 | 6 | 0,5) -3,6 (0,71 | 5 | 0) -3,59 (2,16 | 5 | 0) -3,58 (7,3 | 1 | 0) -3,58 (55,21 | 1 | 0) 
P000327;-1,36;0,11;60;0,37;Sim/A/A04;-1,62;0,26;10;0,3;Sim/C/C02 Sim/A/A04 Sim/A/A02 Sim/B/B02 Sim/C/C01 ;-1,76 (0,94 | 6 | 0,17) -1,62 (0,26 | 10 | 0,3) -1,54 (0,24 | 6 | 0,5) -1,37 (1,27 | 5 | 0) -1,36 (0,28 | 10 | 0,3) 
P000328;-5,38;0,79;27;0,07;;;;;;Sim/A/A01 Sim/A/A05 Sim/A/A04 ;-5,59 (1,15 | 5 | 0) -5,46 (4,28 | 5 | 0) -5,38 (9417,2 | 1 | 0) 
P000329;1,57;0,16;53;0,72;Sim/B/B02;1,29;0,42;10;0,5;Sim/B/B02 Sim/C/C03 Sim/C/C04 Sim/C/C07 ;1,29 (0,42 | 10 | 0,5) 1,44 (0,35 | 10 | 0,9) 1,56 (1,7 | 2 | 0) 1,57 (1,93 | 1 | 0) 
P000330;-2,53;0,14;47;0,26;Sim/A/A02;-2,87;0,28;10;0,1;Sim/A/A02 Sim/A/A04 Sim/B/B02 ;-2,87 (0,28 | 10 | 0,1) -2,57 (3,15 | 1 | 0) -2,54 (3,38 | 5 | 0) 
P000331;-4,31;0,16;27;0,15;;;;;;Sim/B/B01 Sim/A/A01 Sim/A/A05 Sim/A/A06 Sim/B/B02 Sim/B/B03 Sim/A/A04 ;-5,1 (5,69 | 5 | 0) -4,46 (0,24 | 4 | 0,5) -4,31 (1,65 | 5 | 0) -4,31 (2,99 | 5 | 0) -4,31 (9,1 | 1 | 0) -4,31 (8,43 | 1 | 0) -4,31 (438,57 | 1 | 0) 
P000332;1,84;0,19;54;0,67;Sim/C/C02;0,79;0,3;10;0,7;Sim/C/C02 Sim/C/C04 Sim/C/C07 Sim/C/C03 Sim/B/B04 ;0,79 (0,3 | 10 | 0,7) 1,07 (3,22 | 1 | 0) 1,07 (3,28 | 1 | 0) 1,27 (0,29 | 10 | 0,8) 1,76 (0,86 | 7 | 0,14) 
P000333;0,79;0,1;65;0,72;Sim/B/B01;0,43;0,3;10;0,5;Sim/B/B01 Sim/C/C03 Sim/C/C02 ;0,43 (0,3 | 10 | 0,5) 0,51 (0,2 | 4 | 0,5) 0,58 (0,3 | 10 | 0,7) 
