ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000092;0,2;0,12;25;0,52;Sim/A/A02;0,81;0,4;3;0,67;Sim/C/C01 Sim/C/C03 Sim/B/B01 ;-0,09 (0,3 | 2 | 0,5) -0,28 (0,41 | 4 | 0,25) -0,66 (0,36 | 4 | 0,25) 
P000093;-1,8;0,16;25;0,2;Sim/C/C01;-1,24;0,32;3;0,33;Sim/C/C03 Sim/C/C02 Sim/B/B01 Sim/A/A07 Sim/A/A04 Sim/A/A05 ;-1,8 (3,9 | 1 | 0) -1,81 (1,35 | 3 | 0) -1,83 (0,57 | 4 | 0) -1,84 (1,56 | 2 | 0) -1,86 (0,47 | 2 | 0) -2,2 (0,28 | 2 | 0,5) 
P000094;1,69;0,21;25;0,52;Sim/C/C03;1,98;0,87;3;1;Sim/B/B04 Sim/B/B03 ;1,68 (1,36 | 2 | 0) 1,41 (0,25 | 5 | 0,6) 
P000095;0,75;0,12;25;0,56;Sim/C/C02;1,2;0,41;4;0,75;Sim/B/B03 Sim/A/A02 ;0,36 (0,34 | 4 | 0,25) 0,34 (0,39 | 3 | 0,33) 
P000096;5,92;0,83;25;1;;;;;;;
P000097;1,97;0,23;25;0,52;Sim/C/C04;2,53;0,48;4;0,25;Sim/B/B03 Sim/B/B02 ;1,89 (0,51 | 5 | 0,8) 1,59 (0,45 | 4 | 0,5) 
P000098;3,39;0,12;25;0,6;Sim/C/C06;3,63;0,23;3;0,33;Sim/C/C05 Sim/C/C07 ;3,25 (0,22 | 4 | 0) 3,18 (0,23 | 5 | 0,4) 
P000099;1,58;0,19;25;0,56;Sim/C/C03;2,05;0,92;4;1;Sim/B/B04 Sim/B/B01 Sim/B/B02 ;1,58 (2,26 | 1 | 0) 1,36 (0,33 | 5 | 0,6) 1,23 (0,43 | 6 | 0,5) 
P000100;-0,42;0,11;25;0,56;Sim/A/A02;0,19;0,37;6;0,67;Sim/B/B02 Sim/B/B01 Sim/A/A06 ;-0,46 (0,29 | 2 | 0) -0,78 (0,35 | 5 | 0,4) -0,98 (0,23 | 3 | 0,33) 
P000101;-0,49;0,11;25;0,52;Sim/C/C03;-0,03;0,33;5;0,4;Sim/C/C01 Sim/A/A04 Sim/A/A06 ;-0,75 (0,3 | 3 | 0,33) -1,01 (0,26 | 2 | 0,5) -1,07 (0,26 | 3 | 0,33) 
P000102;-4,58;0,18;25;0,08;Sim/A/A03;-4,48;0,26;3;0,33;Sim/B/B02 Sim/B/B01 Sim/C/C01 Sim/A/A02 Sim/A/A06 Sim/A/A05 Sim/A/A01 ;-4,58 (2609,96 | 2 | 0) -4,58 (56,93 | 4 | 0) -4,58 (20 | 1 | 0) -4,58 (9,48 | 4 | 0) -4,58 (11,9 | 3 | 0) -4,59 (1,69 | 4 | 0) -4,64 (0,25 | 4 | 0,25) 
P000103;-2,21;0,19;25;0,32;Sim/A/A05;-2,05;0,26;4;1;Sim/B/B02 Sim/C/C01 Sim/B/B01 Sim/A/A06 Sim/A/A04 Sim/A/A01 Sim/A/A02 ;-2,21 (42,24 | 1 | 0) -2,22 (1,45 | 1 | 0) -2,22 (1,13 | 4 | 0) -2,23 (1,13 | 4 | 0) -2,23 (0,92 | 3 | 0) -2,66 (0,57 | 4 | 0,75) -2,69 (0,32 | 4 | 0,25) 
P000104;3,24;0,12;25;0,56;Sim/C/C04;3,87;0,27;5;0,8;Sim/C/C06 Sim/C/C07 Sim/C/C05 ;3,22 (0,52 | 2 | 0) 3,18 (0,23 | 5 | 0,4) 3,12 (0,23 | 4 | 0) 
P000105;-0,39;0,11;25;0,36;Sim/B/B01;0,29;0,34;4;0,5;Sim/B/B03 Sim/C/C02 Sim/C/C01 Sim/A/A04 ;-0,39 (3,78 | 1 | 0) -0,45 (0,29 | 2 | 0,5) -0,61 (0,33 | 2 | 0) -1,03 (0,31 | 5 | 0,2) 
P000106;-0,53;0,1;25;0,44;Sim/C/C02;-0,27;0,23;5;0,4;Sim/C/C01 Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A04 ;-0,55 (0,41 | 2 | 0) -0,56 (0,33 | 2 | 0) -0,7 (0,32 | 6 | 0,5) -0,74 (0,26 | 2 | 0,5) -1,06 (0,24 | 4 | 0,25) 
P000107;3,04;0,12;25;0,56;Sim/B/B04;3,5;0,26;5;0,8;Sim/C/C05 Sim/C/C10 Sim/C/C07 ;2,94 (0,25 | 4 | 0,25) 2,79 (0,39 | 3 | 0) 2,77 (0,37 | 3 | 0) 
P000108;0,17;0,12;25;0,68;Sim/C/C01;0,34;0,41;4;1;Sim/B/B01 Sim/B/B02 Sim/C/C03 ;-0,06 (0,26 | 3 | 0,67) -0,09 (0,24 | 4 | 0,5) -0,28 (0,41 | 4 | 0,25) 
P000109;1;0,13;25;0,68;Sim/B/B02;1,73;0,59;4;0,75;Sim/B/B01 Sim/A/A04 Sim/B/B03 ;0,75 (0,31 | 4 | 0,5) 0,39 (0,39 | 4 | 0,5) 0,36 (0,34 | 4 | 0,25) 
P000110;0,25;0,12;25;0,6;Sim/C/C03;0,76;0,23;4;0,5;Sim/A/A02 Sim/C/C01 Sim/B/B01 Sim/C/C02 ;0,15 (0,4 | 3 | 0,67) 0 (0,29 | 3 | 0,67) -0,06 (0,26 | 3 | 0,67) -0,38 (0,29 | 4 | 0,25) 
P000111;0,33;0,12;25;0,44;Sim/B/B01;0,45;0,34;6;0,5;Sim/B/B03 Sim/A/A04 Sim/A/A02 ;0,29 (0,35 | 4 | 0) 0,17 (0,24 | 3 | 0,67) 0,14 (0,39 | 4 | 0,5) 
P000112;3,15;0,12;25;0,52;Sim/C/C04;3,42;0,28;5;0,4;Sim/C/C06 Sim/C/C07 Sim/B/B04 Sim/C/C10 ;3,14 (0,54 | 3 | 0) 3,11 (0,27 | 2 | 0,5) 3,1 (0,35 | 2 | 0,5) 2,94 (0,3 | 3 | 0,33) 
P000113;2,63;0,16;25;0,48;Sim/B/B02;3,3;0,92;4;0,75;Sim/B/B04 Sim/C/C10 Sim/C/C07 ;2,61 (0,26 | 4 | 0,25) 2,37 (0,74 | 4 | 0) 2,3 (0,62 | 4 | 0) 
P000114;2,05;0,22;25;0,48;Sim/C/C07;2,66;0,4;4;0,25;Sim/B/B04 Sim/B/B03 Sim/B/B01 ;2,03 (0,78 | 3 | 0) 1,83 (0,53 | 4 | 0,75) 1,48 (0,4 | 4 | 0,75) 
P000115;1,64;0,22;25;0,44;Sim/C/C04;2,53;0,48;4;0,25;Sim/B/B02 ;0,64 (0,38 | 4 | 0,25) 
P000116;4,9;0,17;25;0,88;Sim/C/C09;5;0,34;5;1;Sim/C/C08 ;4,67 (0,21 | 5 | 0,4) 
P000117;-3,44;0,22;25;0,24;Sim/A/A03;-3,32;0,45;4;1;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A05 Sim/A/A01 ;-3,44 (222,69 | 2 | 0) -3,44 (8,62 | 4 | 0) -3,44 (4,17 | 3 | 0) -3,45 (0,9 | 4 | 0) -3,49 (0,58 | 4 | 0) -3,56 (0,28 | 4 | 0,5) 
P000118;0,63;0,12;25;0,48;Sim/B/B01;1,07;0,26;5;0,6;Sim/A/A04 Sim/C/C02 Sim/B/B03 Sim/A/A02 ;0,59 (0,49 | 3 | 0,67) 0,43 (0,38 | 4 | 0,5) 0,38 (0,31 | 4 | 0,25) 0,1 (0,44 | 3 | 0,33) 
P000119;1,52;0,18;25;0,68;Sim/B/B03;2,16;0,89;5;0,8;Sim/B/B01 Sim/C/C03 Sim/B/B02 ;1,42 (0,33 | 6 | 0,67) 1,27 (0,36 | 4 | 0,75) 1,23 (0,43 | 6 | 0,5) 
P000120;1,76;0,22;25;0,56;Sim/B/B01;1,85;0,55;4;1;Sim/C/C04 Sim/C/C07 Sim/B/B04 Sim/B/B02 Sim/A/A04 ;1,75 (1,44 | 2 | 0) 1,75 (1,34 | 2 | 0) 1,74 (1,04 | 3 | 0) 1,21 (0,45 | 5 | 0,4) 1,17 (1,46 | 1 | 0) 
P000121;-0,05;0,11;25;0,56;Sim/C/C01;0,18;0,33;4;1;Sim/B/B02 Sim/A/A04 Sim/B/B01 Sim/A/A02 Sim/C/C03 ;-0,07 (0,35 | 2 | 0,5) -0,13 (0,24 | 3 | 0,33) -0,13 (0,31 | 2 | 0,5) -0,19 (0,33 | 4 | 0,5) -0,21 (0,4 | 5 | 0) 
P000122;-2,94;0,18;25;0,32;Sim/A/A01;-2,57;0,61;5;0,8;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A05 Sim/A/A02 ;-2,94 (76,12 | 2 | 0) -2,94 (3,78 | 4 | 0) -2,95 (2,67 | 3 | 0) -2,96 (0,26 | 4 | 0,25) -3 (0,42 | 4 | 0) 
P000123;1,92;0,23;25;0,48;Sim/C/C04;2,76;0,41;4;0,25;Sim/B/B04 Sim/B/B02 Sim/B/B03 ;1,9 (1 | 2 | 0) 1,76 (0,37 | 6 | 0,5) 1,54 (0,29 | 4 | 0,75) 
P000124;4,72;0,16;25;0,84;Sim/C/C09;4,81;0,3;3;1;Sim/C/C08 Sim/C/C04 Sim/C/C07 Sim/C/C10 ;4,72 (0,34 | 2 | 0,5) 4,56 (0,35 | 2 | 0,5) 4,4 (0,42 | 4 | 0,75) 4,04 (0,36 | 3 | 0,67) 
P000125;-5,23;0,5;25;0,04;Sim/A/A03;-4,93;0,48;5;0,2;Sim/B/B02 Sim/B/B01 Sim/C/C01 Sim/A/A06 Sim/A/A05 Sim/A/A01 ;-5,23 (10582,98 | 2 | 0) -5,23 (165,22 | 4 | 0) -5,23 (42,39 | 1 | 0) -5,23 (21,77 | 3 | 0) -5,27 (3,3 | 2 | 0) -5,34 (0,8 | 4 | 0) 
P000126;-0,48;0,11;25;0,44;Sim/A/A02;0,15;0,4;3;0,67;Sim/C/C01 Sim/B/B02 Sim/A/A06 Sim/C/C02 ;-0,49 (0,3 | 2 | 0,5) -0,52 (0,31 | 2 | 0) -0,66 (0,22 | 3 | 0,67) -0,79 (0,26 | 3 | 0,33) 
P000127;1,07;0,14;25;0,56;Sim/B/B03;1,2;0,27;3;1;Sim/B/B04 Sim/C/C02 Sim/B/B01 Sim/B/B02 Sim/C/C03 ;1,07 (5,22 | 1 | 0) 0,95 (0,33 | 5 | 0,6) 0,93 (0,26 | 6 | 0,5) 0,8 (0,3 | 6 | 0,5) 0,72 (0,3 | 3 | 0,33) 
P000128;-2,87;0,21;25;0,32;Sim/A/A01;-2,33;0,75;5;0,8;Sim/B/B02 Sim/A/A06 Sim/B/B01 Sim/C/C01 Sim/A/A02 Sim/A/A03 ;-2,87 (64,53 | 2 | 0) -2,87 (2,49 | 3 | 0) -2,87 (3,33 | 4 | 0) -2,87 (2,85 | 1 | 0) -2,95 (0,39 | 4 | 0) -3,5 (0,37 | 4 | 0,75) 
P000129;2,76;0,14;25;0,4;Sim/B/B02;3,23;0,89;3;0,67;Sim/C/C05 Sim/C/C10 Sim/C/C04 ;2,73 (0,37 | 3 | 0) 2,73 (0,37 | 4 | 0) 2,72 (0,45 | 3 | 0) 
P000130;0,9;0,12;25;0,56;Sim/B/B02;1,23;0,43;6;0,5;Sim/C/C03 Sim/A/A02 Sim/A/A04 Sim/C/C02 ;0,84 (0,34 | 2 | 0,5) 0,81 (0,4 | 3 | 0,67) 0,12 (0,26 | 2 | 0,5) 0 (0,42 | 3 | 0,33) 
P000131;3,59;0,11;25;0,56;Sim/C/C05;3,69;0,26;3;1;Sim/C/C09 Sim/C/C04 Sim/C/C06 Sim/C/C07 ;3,58 (0,6 | 3 | 0) 3,57 (0,42 | 1 | 0) 3,55 (0,28 | 3 | 0) 3,41 (0,24 | 4 | 0,5) 
P000132;-0,26;0,11;25;0,6;Sim/A/A02;0,15;0,4;4;0,75;Sim/A/A06 Sim/C/C02 ;-0,65 (0,22 | 3 | 0,67) -0,94 (0,29 | 4 | 0,25) 
P000133;0,71;0,12;25;0,56;Sim/C/C03;0,91;0,3;3;0,67;Sim/B/B02 Sim/B/B01 Sim/A/A02 ;0,66 (0,53 | 1 | 0) 0,42 (0,36 | 5 | 0,4) 0,14 (0,39 | 4 | 0,5) 
P000134;0,99;0,13;25;0,6;Sim/B/B01;1,6;0,43;5;0,8;Sim/B/B03 Sim/A/A04 Sim/A/A02 ;0,69 (0,24 | 4 | 0,25) 0,44 (0,39 | 4 | 0,5) 0,1 (0,44 | 3 | 0,33) 
P000135;0,07;0,12;25;0,44;Sim/B/B01;0,23;0,29;6;0,5;Sim/C/C02 Sim/B/B03 Sim/A/A04 Sim/C/C03 ;0,07 (0,31 | 4 | 0,5) 0,06 (0,7 | 2 | 0) -0,05 (0,27 | 2 | 0,5) -0,28 (0,41 | 4 | 0,25) 
P000136;0,03;0,12;25;0,44;Sim/C/C02;0,38;0,4;4;0,5;Sim/B/B03 Sim/A/A04 ;0,03 (1,16 | 1 | 0) -0,64 (0,36 | 5 | 0) 
P000137;1,43;0,16;25;0,68;Sim/B/B01;1,6;0,43;5;0,8;Sim/B/B04 Sim/C/C03 ;1,43 (2,9 | 1 | 0) 0,98 (0,27 | 5 | 0,6) 
P000138;-2,09;0,22;25;0,12;;;;;;Sim/B/B01 Sim/C/C01 Sim/A/A05 ;-2,12 (0,82 | 4 | 0) -2,12 (0,83 | 4 | 0) -2,32 (0,26 | 4 | 0,5) 
P000139;1,43;0,17;25;0,6;Sim/B/B02;2,13;0,31;3;0,33;Sim/C/C04 Sim/C/C07 Sim/B/B03 Sim/B/B01 Sim/A/A04 ;1,42 (2,13 | 2 | 0) 1,42 (2,24 | 1 | 0) 1,39 (0,23 | 5 | 0,8) 0,47 (0,48 | 3 | 0,33) 0,39 (0,39 | 4 | 0,5) 
P000140;-1,07;0,12;25;0,32;Sim/A/A06;-0,82;0,18;4;0,5;Sim/A/A07 Sim/C/C02 Sim/B/B01 Sim/C/C01 ;-1,09 (0,37 | 3 | 0) -1,27 (0,5 | 4 | 0,25) -1,3 (0,39 | 3 | 0,33) -1,57 (0,56 | 2 | 0) 
P000141;-1,94;0,16;25;0,36;Sim/A/A04;-1,33;0,24;4;0,5;Sim/A/A06 Sim/C/C01 Sim/A/A02 ;-1,96 (0,84 | 4 | 0) -1,96 (0,7 | 3 | 0) -2,47 (0,24 | 6 | 0,33) 
P000142;0,6;0,12;25;0,52;Sim/C/C02;0,9;0,34;4;0,75;Sim/B/B03 Sim/B/B01 ;0,52 (0,26 | 4 | 0) 0,45 (0,34 | 6 | 0,5) 
P000143;-1,67;0,16;25;0,28;Sim/B/B01;-1,36;0,35;5;0,2;Sim/A/A07 Sim/A/A06 Sim/C/C01 Sim/A/A04 ;-1,69 (1,04 | 3 | 0) -1,71 (0,59 | 4 | 0) -1,72 (0,49 | 4 | 0) -1,73 (0,37 | 2 | 0) 
P000144;2,68;0,15;25;0,4;Sim/C/C07;3,08;0,22;6;0,5;Sim/C/C05 Sim/C/C10 Sim/B/B04 ;2,65 (0,43 | 3 | 0) 2,65 (0,43 | 4 | 0) 2,45 (0,37 | 5 | 0) 
P000145;-1,31;0,13;25;0,32;Sim/A/A07;-0,88;0,24;4;0,25;Sim/A/A04 Sim/A/A06 Sim/C/C01 Sim/B/B01 Sim/A/A05 ;-1,33 (0,3 | 2 | 0,5) -1,34 (0,32 | 5 | 0,2) -1,37 (0,35 | 4 | 0) -1,41 (0,38 | 4 | 0,25) -1,52 (0,57 | 4 | 0,75) 
P000146;4,22;0,13;25;0,64;Sim/C/C09;4,71;0,25;3;0,67;Sim/C/C06 Sim/C/C10 ;4,09 (0,22 | 3 | 0) 3,52 (0,29 | 3 | 0,33) 
P000147;3,12;0,13;25;0,48;Sim/C/C04;3,33;0,33;4;0,5;Sim/C/C06 Sim/C/C07 Sim/B/B04 Sim/C/C05 ;3,11 (0,57 | 3 | 0) 3,02 (0,26 | 4 | 0,25) 2,96 (0,66 | 1 | 0) 2,96 (0,26 | 4 | 0,25) 
P000148;-0,92;0,1;25;0,4;Sim/A/A04;-0,51;0,28;5;0,6;Sim/B/B01 Sim/C/C02 Sim/A/A07 Sim/A/A02 Sim/A/A06 ;-0,92 (3,01 | 1 | 0) -0,94 (0,33 | 2 | 0) -0,97 (0,38 | 2 | 0) -0,97 (0,25 | 6 | 0,5) -1,14 (0,23 | 4 | 0,25) 
P000149;-1,55;0,15;25;0,24;Sim/A/A06;-1,23;0,26;5;0,2;Sim/B/B02 Sim/A/A07 Sim/A/A04 Sim/C/C01 ;-1,55 (5,88 | 1 | 0) -1,57 (0,9 | 3 | 0) -1,64 (0,33 | 2 | 0) -1,64 (0,43 | 5 | 0,2) 
P000150;3,36;0,12;25;0,52;Sim/C/C07;3,96;0,25;4;0,75;Sim/C/C10 Sim/C/C06 Sim/C/C05 Sim/C/C04 ;3,35 (0,18 | 4 | 0,5) 3,34 (0,37 | 3 | 0) 3,32 (0,29 | 3 | 0) 2,64 (0,47 | 4 | 0,25) 
P000151;5,48;0,36;25;0,96;Sim/C/C08;5,55;0,61;4;1;Sim/C/C09 ;5,16 (0,41 | 5 | 0,8) 
P000152;-1,35;0,14;25;0,2;Sim/C/C01;-0,74;0,22;4;0,5;Sim/C/C02 Sim/B/B01 Sim/A/A07 Sim/A/A02 Sim/A/A06 ;-1,36 (0,74 | 2 | 0) -1,41 (0,38 | 4 | 0) -1,56 (1,04 | 2 | 0) -1,59 (0,29 | 3 | 0,33) -1,6 (0,51 | 4 | 0) 
P000153;-1,95;0,15;25;0,28;Sim/A/A05;-1,82;0,34;4;1;Sim/B/B01 Sim/C/C01 Sim/A/A02 ;-1,97 (0,67 | 4 | 0) -1,97 (0,64 | 4 | 0) -1,98 (0,22 | 6 | 0,5) 
P000154;4,45;0,13;25;0,72;Sim/C/C08;4,76;0,19;5;0,6;Sim/C/C10 Sim/C/C09 ;4,12 (0,32 | 4 | 0,75) 3,97 (0,31 | 5 | 0,2) 
P000155;-3,35;0,21;25;0,28;Sim/A/A05;-2,99;0,3;3;0,33;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A01 Sim/A/A03 ;-3,35 (186,33 | 2 | 0) -3,36 (7,52 | 4 | 0) -3,36 (3,87 | 3 | 0) -3,37 (0,77 | 4 | 0) -3,45 (0,28 | 5 | 0,6) -3,5 (0,37 | 4 | 0,75) 
P000156;5,92;0,83;25;1;;;;;;;
P000157;-1,65;0,16;25;0,4;Sim/B/B01;-1,05;0,31;7;0,43;Sim/A/A06 Sim/A/A04 Sim/A/A02 ;-1,68 (0,68 | 3 | 0) -1,7 (0,38 | 1 | 0) -1,84 (0,23 | 5 | 0,6) 
P000158;4,5;0,13;25;0,84;Sim/C/C04;4,57;0,33;3;1;Sim/C/C09 Sim/C/C06 ;4,35 (0,22 | 4 | 0,5) 4,08 (0,24 | 2 | 0,5) 
P000159;-3,01;0,19;25;0,36;Sim/A/A02;-2,79;0,29;5;0,2;Sim/B/B02 Sim/A/A06 Sim/B/B01 Sim/C/C01 Sim/A/A01 Sim/A/A05 ;-3,01 (452,02 | 1 | 0) -3,01 (17,23 | 2 | 0) -3,01 (10,12 | 3 | 0) -3,01 (3,32 | 1 | 0) -3,02 (0,42 | 5 | 0,8) -3,27 (0,42 | 4 | 0,25) 
P000160;-0,18;0,11;25;0,52;Sim/B/B02;0,15;0,29;3;0,67;Sim/C/C02 Sim/C/C03 Sim/A/A02 ;-0,4 (0,26 | 3 | 0,67) -0,49 (0,35 | 5 | 0,2) -0,93 (0,39 | 4 | 0,25) 
P000161;-1,65;0,15;25;0,36;Sim/A/A04;-1,4;0,26;3;0,33;Sim/B/B02 Sim/A/A06 Sim/C/C01 Sim/A/A02 ;-1,65 (8,05 | 1 | 0) -1,68 (0,57 | 4 | 0) -1,69 (0,53 | 3 | 0) -1,84 (0,23 | 5 | 0,6) 
P000162;-0,84;0,1;25;0,48;Sim/C/C03;-0,03;0,33;5;0,4;Sim/B/B01 Sim/A/A02 Sim/A/A06 Sim/A/A04 ;-0,84 (2,37 | 1 | 0) -0,88 (0,29 | 4 | 0,5) -1,12 (0,23 | 5 | 0,4) -1,4 (0,26 | 3 | 0,33) 
P000163;-0,52;0,11;25;0,52;Sim/B/B02;0,05;0,31;3;0,67;Sim/C/C01 Sim/C/C02 Sim/A/A06 Sim/A/A04 Sim/A/A02 Sim/B/B01 ;-0,54 (0,45 | 1 | 0) -0,56 (0,37 | 1 | 0) -0,65 (0,22 | 3 | 0,67) -0,74 (0,27 | 4 | 0,5) -0,85 (0,3 | 4 | 0,5) -1,08 (0,37 | 5 | 0,2) 
P000164;5,92;0,83;25;1;;;;;;;
P000165;-3,89;0,19;25;0,16;Sim/A/A05;-2,93;0,26;4;0,25;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A03 ;-3,89 (595,9 | 2 | 0) -3,89 (18,39 | 4 | 0) -3,89 (6,32 | 3 | 0) -3,89 (2,23 | 4 | 0) -4,41 (0,24 | 4 | 0,25) 
P000166;-1,95;0,16;25;0,2;Sim/A/A02;-1,51;0,29;3;0,67;Sim/B/B01 Sim/C/C01 Sim/A/A05 ;-1,97 (0,68 | 4 | 0) -1,98 (0,64 | 4 | 0) -2,21 (0,23 | 4 | 0,5) 
P000167;2,02;0,22;25;0,52;Sim/B/B01;2,08;0,65;3;1;Sim/B/B02 Sim/B/B04 Sim/B/B03 Sim/C/C04 Sim/C/C07 ;2,02 (0,31 | 5 | 0,4) 1,99 (0,7 | 4 | 0) 1,89 (0,51 | 5 | 0,8) 1,86 (1,26 | 2 | 0) 1,84 (1,23 | 2 | 0) 
P000168;0,17;0,12;25;0,56;Sim/C/C03;0,37;0,23;4;1;Sim/B/B02 Sim/C/C01 Sim/B/B01 Sim/A/A02 Sim/C/C02 ;0,12 (0,25 | 4 | 0,5) -0,09 (0,3 | 2 | 0,5) -0,13 (0,31 | 2 | 0,5) -0,31 (0,31 | 4 | 0) -0,38 (0,29 | 4 | 0,25) 
P000169;-5,55;0,85;25;0;;;;;;;
P000170;1,45;0,16;25;0,72;Sim/B/B02;1,6;0,43;6;0,5;Sim/B/B03 Sim/B/B01 Sim/C/C03 ;1,39 (0,23 | 5 | 0,8) 1,36 (0,33 | 5 | 0,6) 1,27 (0,36 | 4 | 0,75) 
P000171;-1,83;0,15;25;0,32;Sim/B/B01;-1,23;0,33;6;0,33;Sim/A/A02 Sim/A/A06 Sim/C/C01 Sim/A/A05 ;-1,84 (0,23 | 5 | 0,6) -1,85 (0,87 | 3 | 0) -1,86 (0,62 | 3 | 0) -2,02 (0,26 | 3 | 0,67) 
P000172;2,43;0,2;25;0,48;Sim/B/B02;3,3;0,92;4;0,75;Sim/B/B04 Sim/C/C04 Sim/C/C10 Sim/C/C07 ;2,36 (0,39 | 4 | 0) 1,84 (1,73 | 1 | 0) 1,82 (1,46 | 4 | 0) 1,8 (1,28 | 3 | 0) 
P000173;2,27;0,21;25;0,48;Sim/B/B04;2,47;0,31;5;0,4;Sim/B/B01 Sim/C/C10 Sim/C/C07 Sim/C/C04 ;1,91 (0,56 | 4 | 0,75) 1,8 (2,25 | 1 | 0) 1,75 (1,35 | 3 | 0) 1,71 (1,12 | 4 | 0) 
P000174;-1,37;0,13;25;0,24;Sim/A/A02;-0,95;0,27;4;0,5;Sim/B/B01 Sim/A/A04 Sim/C/C01 ;-1,41 (0,38 | 4 | 0,25) -1,44 (0,27 | 3 | 0) -1,56 (0,43 | 4 | 0,25) 
P000175;-2,11;0,17;25;0,2;Sim/A/A02;-1,51;0,29;3;0,67;Sim/B/B01 Sim/A/A07 Sim/A/A06 Sim/A/A05 ;-2,13 (0,83 | 4 | 0) -2,14 (5,17 | 1 | 0) -2,16 (1,08 | 4 | 0) -2,63 (0,24 | 4 | 0,25) 
P000176;1;0,13;25;0,64;Sim/C/C03;1,26;0,36;4;1;Sim/A/A04 Sim/A/A02 Sim/B/B01 Sim/C/C02 ;0,9 (0,65 | 4 | 0,75) 0,81 (0,4 | 3 | 0,67) 0,5 (0,4 | 5 | 0,4) 0,43 (0,38 | 4 | 0,5) 
P000177;-0,69;0,11;25;0,4;Sim/B/B01;-0,45;0,27;6;0,5;Sim/B/B02 Sim/A/A07 Sim/C/C03 Sim/A/A04 ;-0,71 (0,43 | 2 | 0) -0,79 (0,27 | 3 | 0,33) -0,94 (0,5 | 3 | 0,33) -1,2 (0,26 | 5 | 0,2) 
P000178;0,82;0,12;25;0,64;Sim/C/C03;1,27;0,36;4;0,75;Sim/B/B02 Sim/A/A02 Sim/A/A04 ;0,51 (0,25 | 4 | 0,5) 0,14 (0,39 | 4 | 0,5) 0,12 (0,26 | 2 | 0,5) 
P000179;1,87;0,23;25;0,48;Sim/B/B04;2,51;0,29;4;0,25;Sim/C/C07 Sim/C/C04 Sim/B/B03 Sim/B/B01 Sim/C/C03 ;1,85 (1,37 | 2 | 0) 1,85 (1,11 | 3 | 0) 1,54 (0,29 | 4 | 0,75) 1,36 (0,33 | 5 | 0,6) 1,26 (0,38 | 4 | 0,75) 
P000180;2,47;0,19;25;0,4;Sim/B/B02;3,23;0,89;3;0,67;Sim/B/B04 Sim/C/C04 Sim/C/C05 Sim/C/C10 ;2,39 (0,36 | 4 | 0) 2,32 (1,11 | 1 | 0) 2,32 (0,94 | 2 | 0) 2,28 (0,81 | 4 | 0) 
P000181;1,83;0,22;25;0,6;Sim/B/B04;2,38;0,53;3;0,33;Sim/C/C04 Sim/C/C07 Sim/B/B01 Sim/B/B02 ;1,82 (1,32 | 2 | 0) 1,82 (1,26 | 2 | 0) 1,6 (0,43 | 5 | 0,8) 1,6 (0,43 | 6 | 0,5) 
P000182;2,4;0,19;25;0,44;Sim/C/C07;2,66;0,4;4;0,25;Sim/C/C05 Sim/C/C10 Sim/C/C04 ;2,27 (1,02 | 2 | 0) 2,27 (1,01 | 2 | 0) 2,21 (0,72 | 3 | 0) 
P000183;2,68;0,15;25;0,44;Sim/C/C07;2,76;0,34;4;0,25;Sim/B/B04 Sim/C/C05 Sim/C/C10 ;2,61 (0,26 | 4 | 0,25) 2,57 (0,5 | 3 | 0) 2,57 (0,5 | 4 | 0) 
P000184;-4,84;0,25;25;0,08;Sim/A/A01;-4,79;0,3;4;0,25;Sim/B/B02 Sim/B/B01 Sim/A/A02 Sim/C/C01 Sim/A/A06 Sim/A/A05 Sim/A/A03 ;-4,84 (4619,69 | 2 | 0) -4,84 (87,97 | 4 | 0) -4,84 (16,6 | 4 | 0) -4,84 (27,17 | 1 | 0) -4,84 (15,22 | 3 | 0) -4,85 (2,63 | 2 | 0) -4,92 (0,47 | 5 | 0,2) 
P000185;-0,53;0,11;25;0,48;Sim/A/A06;-0,21;0,43;4;0,75;Sim/C/C01 Sim/C/C02 ;-0,84 (0,27 | 3 | 0,33) -1,2 (0,49 | 3 | 0,33) 
P000186;-0,69;0,1;25;0,44;Sim/C/C02;-0,58;0,28;3;1;Sim/C/C01 Sim/A/A02 Sim/A/A07 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-0,7 (0,39 | 2 | 0) -0,76 (0,28 | 5 | 0,6) -0,78 (0,25 | 3 | 0,33) -0,82 (0,18 | 4 | 0,5) -0,93 (0,34 | 6 | 0,33) -1 (0,85 | 2 | 0) 
P000187;2,05;0,22;25;0,56;Sim/B/B04;2,43;0,34;4;0,25;Sim/B/B03 Sim/B/B02 ;1,89 (0,51 | 5 | 0,8) 1,59 (0,45 | 4 | 0,5) 
P000188;4,29;0,13;25;0,68;Sim/C/C10;4,33;0,39;4;1;Sim/C/C08 Sim/C/C09 ;4,18 (0,3 | 4 | 0) 4,07 (0,27 | 5 | 0,2) 
