ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000102;-4,57;0,18;25;0,12;Sim/A/A01;-4,66;0,25;5;0,2;Sim/A/A01 Sim/B/B02 Sim/B/B01 ;-4,66 (0,25 | 5 | 0,2) -4,57 (7,72 | 3 | 0) -4,57 (236,96 | 3 | 0) 
P000103;-2,33;0,17;25;0,44;Sim/A/A02;-2,79;0,29;5;0,2;Sim/A/A02 Sim/A/A01 Sim/A/A06 Sim/B/B01 Sim/C/C01 ;-2,79 (0,29 | 5 | 0,2) -2,53 (0,61 | 5 | 0,8) -2,34 (1,13 | 4 | 0) -2,33 (1,21 | 3 | 0) -2,33 (1,62 | 1 | 0) 
P000104;2,93;0,14;25;0,64;Sim/B/B04;2,03;0,75;4;0,25;Sim/B/B04 Sim/C/C05 Sim/C/C10 ;2,03 (0,75 | 4 | 0,25) 2,89 (0,34 | 2 | 0) 2,91 (0,44 | 1 | 0) 
P000105;-0,41;0,11;25;0,48;Sim/A/A04;-1,05;0,25;6;0,33;Sim/A/A04 Sim/A/A06 Sim/C/C01 Sim/C/C02 Sim/B/B03 ;-1,05 (0,25 | 6 | 0,33) -0,72 (0,26 | 2 | 0,5) -0,55 (0,31 | 2 | 0) -0,45 (0,29 | 2 | 0,5) -0,41 (3,95 | 1 | 0) 
P000106;-0,57;0,1;25;0,52;Sim/A/A04;-1,39;0,27;5;0,2;Sim/A/A04 Sim/B/B01 Sim/A/A06 Sim/B/B02 ;-1,39 (0,27 | 5 | 0,2) -0,7 (0,32 | 6 | 0,5) -0,66 (0,22 | 3 | 0,67) -0,59 (0,35 | 2 | 0) 
P000107;2,9;0,12;25;0,56;Sim/C/C07;2,1;0,83;5;0,2;Sim/C/C07 Sim/C/C10 ;2,1 (0,83 | 5 | 0,2) 2,65 (0,42 | 4 | 0,25) 
P000108;0,14;0,12;25;0,64;Sim/C/C03;-0,46;0,37;5;0,2;Sim/C/C03 Sim/B/B01 Sim/B/B02 Sim/A/A02 Sim/C/C02 ;-0,46 (0,37 | 5 | 0,2) -0,17 (0,31 | 2 | 0,5) -0,07 (0,35 | 2 | 0,5) -0,03 (0,48 | 2 | 0,5) 0,07 (0,31 | 4 | 0,5) 
P000109;1,03;0,13;25;0,64;Sim/A/A04;0,12;0,6;3;0,33;Sim/A/A04 Sim/B/B01 Sim/B/B03 ;0,12 (0,6 | 3 | 0,33) 0,76 (0,29 | 6 | 0,5) 0,91 (0,28 | 2 | 0) 
P000110;0,26;0,12;25;0,72;Sim/C/C01;0;0,29;3;0,67;Sim/C/C02 Sim/B/B01 Sim/C/C01 Sim/A/A02 ;-0,45 (0,29 | 2 | 0,5) -0,17 (0,31 | 2 | 0,5) 0 (0,29 | 3 | 0,67) 0,19 (0,37 | 5 | 0,6) 
P000111;0,28;0,13;25;0,52;Sim/A/A04;0,17;0,24;3;0,67;Sim/C/C02 Sim/A/A04 Sim/A/A02 Sim/B/B03 ;-0,34 (0,3 | 2 | 0,5) 0,17 (0,24 | 3 | 0,67) 0,19 (0,37 | 5 | 0,6) 0,25 (0,42 | 3 | 0) 
P000112;3,22;0,11;25;0,64;Sim/B/B04;3,2;0,25;4;0,5;Sim/C/C10 Sim/C/C07 Sim/B/B04 ;3 (0,32 | 2 | 0,5) 3,11 (0,27 | 2 | 0,5) 3,2 (0,25 | 4 | 0,5) 
P000113;2,73;0,15;25;0,44;Sim/B/B04;2,61;0,26;4;0,25;Sim/B/B04 Sim/C/C07 Sim/C/C10 ;2,61 (0,26 | 4 | 0,25) 2,65 (0,41 | 4 | 0) 2,65 (0,42 | 4 | 0,25) 
P000114;2,08;0,23;25;0,56;Sim/B/B01;1,6;0,43;5;0,8;Sim/B/B01 Sim/B/B03 ;1,6 (0,43 | 5 | 0,8) 1,89 (0,51 | 5 | 0,8) 
P000115;1,52;0,19;25;0,6;Sim/A/A04;0,61;0,55;3;0,67;Sim/A/A04 Sim/B/B02 Sim/C/C07 ;0,61 (0,55 | 3 | 0,67) 0,73 (0,3 | 4 | 0,5) 1,51 (1,8 | 3 | 0) 
P000116;4,78;0,17;25;0,88;Sim/B/B04;3,65;0,32;4;0,75;Sim/B/B04 Sim/C/C06 Sim/C/C08 ;3,65 (0,32 | 4 | 0,75) 4,37 (0,3 | 3 | 0,67) 4,59 (0,28 | 2 | 0,5) 
P000117;-3,44;0,21;25;0,28;Sim/A/A01;-3,56;0,28;4;0,5;Sim/A/A01 Sim/A/A05 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-3,56 (0,28 | 4 | 0,5) -3,51 (0,58 | 5 | 0) -3,46 (0,83 | 5 | 0) -3,44 (24,35 | 3 | 0) -3,44 (1643,12 | 1 | 0) 
P000118;0,57;0,13;25;0,56;Sim/A/A02;0,19;0,37;5;0,6;Sim/A/A02 Sim/C/C02 Sim/B/B03 ;0,19 (0,37 | 5 | 0,6) 0,38 (0,33 | 6 | 0,5) 0,46 (0,31 | 3 | 0,33) 
P000119;1,52;0,17;25;0,72;Sim/B/B02;1,23;0,43;6;0,5;Sim/A/A04 Sim/B/B02 Sim/C/C03 Sim/B/B01 ;0,56 (0,86 | 2 | 0,5) 1,23 (0,43 | 6 | 0,5) 1,27 (0,36 | 4 | 0,75) 1,42 (0,33 | 6 | 0,67) 
P000120;1,64;0,2;25;0,68;Sim/A/A04;0,9;0,65;4;0,75;Sim/A/A04 Sim/B/B02 Sim/B/B03 ;0,9 (0,65 | 4 | 0,75) 1,23 (0,43 | 6 | 0,5) 1,54 (0,29 | 4 | 0,75) 
P000121;-0,03;0,11;25;0,56;Sim/A/A04;-0,13;0,24;3;0,33;Sim/B/B01 Sim/A/A04 Sim/C/C03 Sim/B/B02 ;-0,17 (0,31 | 2 | 0,5) -0,13 (0,24 | 3 | 0,33) -0,12 (0,38 | 5 | 0) -0,07 (0,35 | 2 | 0,5) 
P000122;-2,95;0,2;25;0,36;Sim/A/A03;-3,17;0,48;5;0,8;Sim/A/A03 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-3,17 (0,48 | 5 | 0,8) -3,03 (0,38 | 5 | 0) -2,96 (1,98 | 4 | 0) -2,95 (9,04 | 3 | 0) -2,95 (383 | 1 | 0) 
P000123;2,15;0,23;25;0,64;Sim/B/B03;1,54;0,29;4;0,75;Sim/B/B03 Sim/B/B02 ;1,54 (0,29 | 4 | 0,75) 1,88 (0,35 | 4 | 0,5) 
P000124;4,69;0,15;25;0,88;Sim/C/C10;4,12;0,32;4;0,75;Sim/C/C10 Sim/C/C04 Sim/C/C08 ;4,12 (0,32 | 4 | 0,75) 4,56 (0,35 | 2 | 0,5) 4,69 (0,24 | 3 | 0,67) 
P000125;-5,18;0,46;25;0,08;Sim/A/A01;-5,32;0,75;5;0;Sim/A/A01 Sim/A/A06 Sim/A/A02 ;-5,32 (0,75 | 5 | 0) -5,18 (20,82 | 3 | 0) -5,18 (33,74 | 4 | 0) 
P000126;-0,5;0,1;25;0,52;Sim/A/A06;-0,66;0,22;3;0,67;Sim/C/C02 Sim/A/A06 Sim/B/B02 Sim/A/A07 Sim/C/C01 ;-0,72 (0,27 | 2 | 0,5) -0,66 (0,22 | 3 | 0,67) -0,65 (0,39 | 2 | 0) -0,63 (0,27 | 2 | 0,5) -0,57 (0,22 | 4 | 0,5) 
P000127;1,07;0,13;25;0,64;Sim/B/B02;0,81;0,3;5;0,6;Sim/B/B02 Sim/A/A02 Sim/C/C03 Sim/C/C02 Sim/B/B01 ;0,81 (0,3 | 5 | 0,6) 0,81 (0,4 | 3 | 0,67) 0,84 (0,34 | 2 | 0,5) 0,92 (0,35 | 4 | 0,5) 0,93 (0,26 | 6 | 0,5) 
P000128;-3,26;0,22;25;0,32;Sim/A/A03;-3,41;0,39;5;0,8;Sim/A/A03 Sim/A/A05 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-3,41 (0,39 | 5 | 0,8) -3,35 (0,47 | 5 | 0) -3,29 (0,66 | 4 | 0) -3,26 (16,85 | 3 | 0) -3,26 (956,76 | 1 | 0) 
P000129;2,77;0,14;25;0,44;Sim/C/C04;2,51;0,53;3;0;Sim/C/C04 Sim/C/C10 Sim/C/C05 ;2,51 (0,53 | 3 | 0) 2,55 (0,55 | 3 | 0) 2,55 (0,52 | 3 | 0) 
P000130;0,83;0,12;25;0,56;Sim/C/C02;0,18;0,33;5;0,6;Sim/A/A04 Sim/C/C02 Sim/C/C03 Sim/A/A02 ;0,04 (0,41 | 1 | 0) 0,18 (0,33 | 5 | 0,6) 0,62 (0,21 | 4 | 0,5) 0,78 (0,42 | 2 | 0,5) 
P000131;3,66;0,11;25;0,72;Sim/C/C07;3,41;0,24;4;0,5;Sim/C/C07 Sim/C/C06 Sim/C/C04 Sim/C/C10 ;3,41 (0,24 | 4 | 0,5) 3,58 (0,3 | 2 | 0) 3,6 (0,41 | 1 | 0) 3,61 (0,21 | 4 | 0,5) 
P000132;-0,32;0,11;25;0,6;Sim/C/C02;-0,88;0,27;4;0,5;Sim/C/C02 Sim/A/A06 ;-0,88 (0,27 | 4 | 0,5) -0,74 (0,19 | 4 | 0,5) 
P000133;0,67;0,12;25;0,6;Sim/A/A02;0,15;0,4;3;0,67;Sim/A/A02 Sim/B/B01 Sim/B/B02 ;0,15 (0,4 | 3 | 0,67) 0,45 (0,34 | 6 | 0,5) 0,51 (0,25 | 4 | 0,5) 
P000134;0,98;0,12;25;0,64;Sim/A/A02;0,1;0,44;3;0,33;Sim/A/A02 Sim/B/B03 ;0,1 (0,44 | 3 | 0,33) 0,6 (0,24 | 5 | 0,2) 
P000135;0,09;0,13;25;0,48;Sim/C/C03;-0,46;0,37;5;0,2;Sim/C/C03 Sim/A/A04 Sim/C/C02 Sim/B/B03 ;-0,46 (0,37 | 5 | 0,2) -0,05 (0,27 | 2 | 0,5) 0,07 (0,31 | 4 | 0,5) 0,07 (0,56 | 3 | 0) 
P000136;0,07;0,13;25;0,56;Sim/A/A04;-0,46;0,34;3;0,33;Sim/A/A04 Sim/C/C03 Sim/B/B03 ;-0,46 (0,34 | 3 | 0,33) 0,04 (0,32 | 5 | 0,4) 0,06 (0,7 | 2 | 0) 
P000137;1,4;0,15;25;0,72;Sim/A/A04;0,74;0,65;3;0,67;Sim/A/A04 Sim/C/C03 ;0,74 (0,65 | 3 | 0,67) 0,98 (0,27 | 5 | 0,6) 
P000138;-2,07;0,21;25;0,16;Sim/A/A01;-2,69;0,59;3;0,67;Sim/A/A01 Sim/A/A05 Sim/C/C01 Sim/B/B01 ;-2,69 (0,59 | 3 | 0,67) -2,2 (0,28 | 2 | 0,5) -2,11 (0,74 | 4 | 0) -2,1 (0,8 | 4 | 0) 
P000139;1,45;0,16;25;0,68;Sim/B/B01;0,99;0,27;6;0,5;Sim/B/B01 Sim/A/A04 Sim/B/B03 Sim/C/C07 ;0,99 (0,27 | 6 | 0,5) 1,17 (1,46 | 1 | 0) 1,39 (0,23 | 5 | 0,8) 1,45 (2,18 | 1 | 0) 
P000140;-1,12;0,12;25;0,32;Sim/B/B01;-1,41;0,38;4;0,25;Sim/C/C01 Sim/B/B01 Sim/C/C02 Sim/A/A04 Sim/A/A07 ;-1,56 (0,55 | 2 | 0) -1,41 (0,38 | 4 | 0,25) -1,27 (0,5 | 4 | 0,25) -1,15 (0,34 | 1 | 0) -1,14 (0,39 | 3 | 0) 
P000141;-2,11;0,16;25;0,48;Sim/A/A02;-2,47;0,24;6;0,33;Sim/A/A02 Sim/A/A06 Sim/C/C01 ;-2,47 (0,24 | 6 | 0,33) -2,13 (1 | 4 | 0) -2,12 (0,95 | 2 | 0) 
P000142;0,63;0,12;25;0,52;Sim/B/B01;0,45;0,34;6;0,5;Sim/B/B01 Sim/B/B03 ;0,45 (0,34 | 6 | 0,5) 0,55 (0,26 | 4 | 0) 
P000143;-1,66;0,16;25;0,32;Sim/A/A04;-1,73;0,35;3;0;Sim/A/A04 Sim/C/C01 Sim/A/A06 Sim/A/A07 ;-1,73 (0,35 | 3 | 0) -1,71 (0,49 | 4 | 0) -1,7 (0,59 | 4 | 0) -1,68 (1,26 | 2 | 0) 
P000144;2,59;0,17;25;0,48;Sim/C/C04;2,38;0,55;4;0,25;Sim/C/C04 Sim/B/B04 ;2,38 (0,55 | 4 | 0,25) 2,5 (0,32 | 4 | 0) 
P000145;-1,31;0,13;25;0,36;Sim/A/A05;-1,46;0,58;5;0,8;Sim/A/A05 Sim/B/B01 Sim/C/C01 Sim/A/A06 Sim/A/A04 ;-1,46 (0,58 | 5 | 0,8) -1,41 (0,38 | 4 | 0,25) -1,37 (0,35 | 4 | 0) -1,34 (0,32 | 5 | 0,2) -1,33 (0,3 | 2 | 0,5) 
P000146;4,03;0,12;25;0,84;Sim/C/C10;3,44;0,21;4;0,5;Sim/C/C10 ;3,44 (0,21 | 4 | 0,5) 
P000147;3,09;0,12;25;0,6;Sim/C/C05;2,91;0,26;4;0,25;Sim/C/C05 Sim/C/C10 ;2,91 (0,26 | 4 | 0,25) 3 (0,32 | 2 | 0,5) 
P000148;-0,89;0,1;25;0,44;Sim/A/A06;-1,14;0,23;4;0,25;Sim/A/A06 Sim/A/A02 Sim/C/C02 ;-1,14 (0,23 | 4 | 0,25) -0,97 (0,25 | 6 | 0,5) -0,92 (0,31 | 2 | 0) 
P000149;-1,62;0,16;25;0,32;Sim/A/A05;-2,02;0,26;3;0,67;Sim/A/A05 Sim/A/A04 Sim/C/C01 Sim/B/B02 ;-2,02 (0,26 | 3 | 0,67) -1,72 (0,35 | 3 | 0) -1,64 (0,43 | 5 | 0,2) -1,62 (3,82 | 2 | 0) 
P000150;3,37;0,12;25;0,64;Sim/C/C04;2,53;0,48;4;0,25;Sim/C/C04 Sim/C/C05 Sim/C/C10 ;2,53 (0,48 | 4 | 0,25) 2,97 (0,26 | 4 | 0,25) 3,24 (0,25 | 2 | 0,5) 
P000151;5,43;0,36;25;0,96;Sim/C/C09;5,18;0,41;5;0,8;Sim/C/C09 ;5,18 (0,41 | 5 | 0,8) 
P000152;-1,64;0,16;25;0,24;Sim/C/C01;-1,69;0,48;4;0;Sim/C/C01 Sim/B/B01 ;-1,69 (0,48 | 4 | 0) -1,68 (0,48 | 4 | 0) 
P000153;-1,94;0,15;25;0,32;Sim/A/A02;-1,98;0,22;6;0,5;Sim/A/A02 Sim/C/C01 Sim/B/B01 ;-1,98 (0,22 | 6 | 0,5) -1,97 (0,64 | 4 | 0) -1,96 (0,67 | 4 | 0) 
P000154;4,37;0,16;25;0,88;Sim/C/C10;4,12;0,32;4;0,75;Sim/C/C10 Sim/C/C09 ;4,12 (0,32 | 4 | 0,75) 4,13 (0,31 | 3 | 0,33) 
P000155;-3,24;0,21;25;0,32;Sim/A/A03;-3,57;0,34;5;0,6;Sim/A/A03 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-3,57 (0,34 | 5 | 0,6) -3,27 (0,58 | 5 | 0) -3,24 (16,1 | 3 | 0) -3,24 (894,81 | 1 | 0) 
P000156;5,76;0,69;25;1;;;;;;;
P000157;-1,76;0,16;25;0,32;Sim/A/A04;-1,88;0,46;3;0;Sim/A/A04 Sim/A/A06 Sim/A/A02 Sim/B/B02 ;-1,88 (0,46 | 3 | 0) -1,87 (0,75 | 4 | 0) -1,84 (0,23 | 5 | 0,6) -1,76 (11,07 | 1 | 0) 
P000158;4,48;0,14;25;0,84;Sim/C/C09;4,26;0,25;3;0,33;Sim/C/C06 Sim/C/C09 ;4,08 (0,26 | 2 | 0,5) 4,26 (0,25 | 3 | 0,33) 
P000159;-3,05;0,18;25;0,44;Sim/A/A05;-3,25;0,38;6;0,33;Sim/A/A05 Sim/A/A01 Sim/A/A06 Sim/B/B01 ;-3,25 (0,38 | 6 | 0,33) -3,16 (0,36 | 6 | 0,67) -3,05 (2,96 | 2 | 0) -3,05 (1681,13 | 1 | 0) 
P000160;-0,18;0,11;25;0,56;Sim/A/A02;-0,56;0,29;4;0,5;Sim/A/A02 Sim/C/C03 Sim/C/C02 ;-0,56 (0,29 | 4 | 0,5) -0,49 (0,36 | 4 | 0,25) -0,45 (0,29 | 2 | 0,5) 
P000161;-1,65;0,15;25;0,36;Sim/A/A02;-1,84;0,23;5;0,6;Sim/A/A02 Sim/C/C01 Sim/A/A06 Sim/B/B02 ;-1,84 (0,23 | 5 | 0,6) -1,69 (0,53 | 3 | 0) -1,68 (0,57 | 4 | 0) -1,65 (8,05 | 1 | 0) 
P000162;-0,71;0,11;25;0,52;Sim/A/A06;-1,07;0,26;3;0,33;Sim/A/A04 Sim/A/A06 Sim/A/A02 Sim/B/B02 Sim/C/C02 ;-1,33 (0,3 | 2 | 0,5) -1,07 (0,26 | 3 | 0,33) -0,88 (0,29 | 4 | 0,5) -0,73 (0,45 | 2 | 0) -0,72 (0,27 | 2 | 0,5) 
P000163;-0,67;0,11;25;0,48;Sim/B/B01;-1,26;0,36;5;0,2;Sim/B/B01 Sim/A/A02 Sim/A/A06 Sim/A/A04 Sim/C/C02 ;-1,26 (0,36 | 5 | 0,2) -0,76 (0,28 | 5 | 0,6) -0,74 (0,19 | 4 | 0,5) -0,74 (0,27 | 4 | 0,5) -0,72 (0,27 | 2 | 0) 
P000164;5,76;0,69;25;1;;;;;;;
P000165;-3,88;0,18;25;0,2;Sim/A/A03;-4,43;0,23;4;0,25;Sim/A/A03 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-4,43 (0,23 | 4 | 0,25) -3,88 (1,74 | 5 | 0) -3,88 (4,5 | 3 | 0) -3,88 (58,78 | 3 | 0) -3,88 (5998,17 | 1 | 0) 
P000166;-1,94;0,16;25;0,28;Sim/A/A05;-2,21;0,23;4;0,5;Sim/A/A05 Sim/C/C01 Sim/B/B01 ;-2,21 (0,23 | 4 | 0,5) -1,96 (0,63 | 4 | 0) -1,96 (0,67 | 4 | 0) 
P000167;2,02;0,22;25;0,56;Sim/B/B03;1,89;0,51;5;0,8;Sim/C/C04 Sim/C/C07 Sim/B/B03 Sim/B/B04 Sim/B/B02 ;1,82 (1,32 | 2 | 0) 1,83 (1,49 | 1 | 0) 1,89 (0,51 | 5 | 0,8) 1,99 (0,7 | 4 | 0) 2,02 (0,31 | 5 | 0,4) 
P000168;-0,19;0,11;25;0,56;Sim/A/A02;-0,96;0,28;7;0,29;Sim/A/A02 Sim/C/C02 Sim/A/A07 ;-0,96 (0,28 | 7 | 0,29) -0,45 (0,29 | 2 | 0,5) -0,21 (0,25 | 5 | 0,6) 
P000169;-5,64;0,88;25;0;;;;;;;
P000170;1,46;0,16;25;0,76;Sim/C/C03;1,27;0,36;4;0,75;Sim/C/C03 Sim/B/B03 Sim/B/B01 ;1,27 (0,36 | 4 | 0,75) 1,39 (0,23 | 5 | 0,8) 1,42 (0,33 | 6 | 0,67) 
P000171;-1,87;0,16;25;0,28;Sim/A/A05;-2,02;0,26;3;0,67;Sim/A/A05 Sim/C/C01 Sim/A/A06 Sim/B/B02 ;-2,02 (0,26 | 3 | 0,67) -1,9 (0,65 | 3 | 0) -1,89 (0,77 | 4 | 0) -1,87 (6,93 | 2 | 0) 
P000172;2,58;0,18;25;0,56;Sim/B/B04;1,9;0,79;5;0,2;Sim/B/B04 Sim/C/C07 ;1,9 (0,79 | 5 | 0,2) 2,52 (0,48 | 4 | 0) 
P000173;2,05;0,23;25;0,68;Sim/B/B03;1,54;0,29;4;0,75;Sim/B/B03 Sim/C/C04 Sim/C/C07 Sim/B/B01 ;1,54 (0,29 | 4 | 0,75) 1,82 (1,09 | 3 | 0) 1,84 (1,23 | 2 | 0) 1,89 (0,56 | 4 | 0,75) 
P000174;-1,35;0,13;25;0,36;Sim/C/C01;-1,64;0,43;5;0,2;Sim/C/C01 Sim/B/B01 Sim/A/A04 ;-1,64 (0,43 | 5 | 0,2) -1,41 (0,38 | 4 | 0,25) -1,41 (0,26 | 3 | 0) 
P000175;-2,18;0,16;25;0,28;Sim/A/A05;-2,63;0,2;6;0,33;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,63 (0,2 | 6 | 0,33) -2,24 (1,23 | 3 | 0) -2,2 (0,91 | 4 | 0) 
P000176;1,01;0,13;25;0,64;Sim/C/C02;0,43;0,38;4;0,5;Sim/C/C02 Sim/B/B01 Sim/A/A02 ;0,43 (0,38 | 4 | 0,5) 0,72 (0,29 | 8 | 0,5) 0,81 (0,4 | 3 | 0,67) 
P000177;-0,55;0,1;25;0,52;Sim/A/A04;-1,17;0,23;6;0,33;Sim/A/A04 Sim/B/B02 ;-1,17 (0,23 | 6 | 0,33) -0,57 (0,34 | 2 | 0) 
P000178;0,78;0,12;25;0,6;Sim/A/A02;-0,03;0,47;3;0,33;Sim/A/A02 Sim/A/A04 Sim/B/B02 ;-0,03 (0,47 | 3 | 0,33) 0,11 (0,22 | 4 | 0,5) 0,51 (0,25 | 4 | 0,5) 
P000179;1,8;0,22;25;0,8;Sim/C/C03;1,34;0,37;5;0,8;Sim/C/C03 Sim/B/B01 Sim/B/B03 ;1,34 (0,37 | 5 | 0,8) 1,42 (0,33 | 6 | 0,67) 1,54 (0,29 | 4 | 0,75) 
P000180;2,54;0,18;25;0,4;Sim/B/B04;2,45;0,35;4;0;Sim/B/B04 Sim/C/C05 Sim/C/C10 ;2,45 (0,35 | 4 | 0) 2,52 (0,56 | 3 | 0) 2,53 (0,81 | 1 | 0) 
P000181;1,78;0,22;25;0,64;Sim/B/B02;1,6;0,43;6;0,5;Sim/B/B02 Sim/B/B01 Sim/C/C04 Sim/C/C07 ;1,6 (0,43 | 6 | 0,5) 1,6 (0,43 | 5 | 0,8) 1,73 (1,2 | 3 | 0) 1,75 (1,33 | 2 | 0) 
P000182;2,25;0,24;25;0,56;Sim/B/B03;1,54;0,29;4;0,75;Sim/B/B03 ;1,54 (0,29 | 4 | 0,75) 
P000183;2,73;0,15;25;0,48;Sim/B/B04;2,61;0,26;4;0,25;Sim/B/B04 Sim/C/C10 ;2,61 (0,26 | 4 | 0,25) 2,65 (0,43 | 4 | 0) 
P000184;-4,88;0,25;25;0,08;Sim/A/A03;-4,98;0,47;7;0,14;Sim/A/A03 Sim/B/B02 Sim/A/A06 Sim/B/B01 ;-4,98 (0,47 | 7 | 0,14) -4,88 (8,12 | 3 | 0) -4,88 (5,88 | 3 | 0) -4,88 (442,75 | 3 | 0) 
P000185;-0,51;0,1;25;0,56;Sim/C/C02;-1,27;0,5;4;0,25;Sim/C/C02 Sim/C/C01 ;-1,27 (0,5 | 4 | 0,25) -0,93 (0,22 | 5 | 0,4) 
P000186;-0,63;0,11;25;0,52;Sim/B/B01;-0,93;0,34;6;0,33;Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/B/B02 ;-0,93 (0,34 | 6 | 0,33) -0,82 (0,18 | 4 | 0,5) -0,76 (0,28 | 5 | 0,6) -0,65 (0,38 | 2 | 0) 
P000187;1,98;0,22;25;0,6;Sim/B/B02;1,6;0,43;6;0,5;Sim/B/B02 Sim/C/C04 Sim/C/C07 Sim/B/B03 ;1,6 (0,43 | 6 | 0,5) 1,77 (1,41 | 2 | 0) 1,78 (1,58 | 1 | 0) 1,89 (0,51 | 5 | 0,8) 
P000188;4,17;0,15;25;0,68;Sim/C/C09;4,07;0,27;5;0,2;Sim/C/C09 Sim/C/C08 ;4,07 (0,27 | 5 | 0,2) 4,08 (0,33 | 4 | 0) 
P000189;2,79;0,15;25;0,44;Sim/C/C07;2,06;0,92;4;0;Sim/C/C07 Sim/C/C10 Sim/C/C05 Sim/C/C04 ;2,06 (0,92 | 4 | 0) 2,08 (1,02 | 4 | 0) 2,14 (1,83 | 1 | 0) 2,53 (0,48 | 4 | 0,25) 
P000190;-0,57;0,11;25;0,36;Sim/A/A04;-1,39;0,27;6;0,17;Sim/A/A04 Sim/C/C01 Sim/B/B03 ;-1,39 (0,27 | 6 | 0,17) -0,79 (0,24 | 4 | 0) -0,57 (6,25 | 1 | 0) 
P000191;-0,97;0,11;25;0,36;Sim/A/A02;-1,18;0,26;4;0,5;Sim/A/A02 Sim/C/C02 Sim/A/A04 ;-1,18 (0,26 | 4 | 0,5) -1,12 (0,39 | 4 | 0) -1,06 (0,21 | 3 | 0) 
P000192;3,3;0,12;25;0,6;Sim/C/C04;2,84;0,37;6;0,33;Sim/C/C04 Sim/B/B04 ;2,84 (0,37 | 6 | 0,33) 3,2 (0,25 | 4 | 0,5) 
P000193;2,2;0,23;25;0,6;Sim/B/B01;1,42;0,33;6;0,67;Sim/B/B01 ;1,42 (0,33 | 6 | 0,67) 
P000194;-1,19;0,12;25;0,28;Sim/A/A02;-1,26;0,25;3;0,33;Sim/A/A04 Sim/A/A02 Sim/C/C01 Sim/B/B02 ;-1,33 (0,3 | 2 | 0,5) -1,26 (0,25 | 3 | 0,33) -1,24 (0,32 | 3 | 0,33) -1,19 (1,35 | 2 | 0) 
P000195;-0,09;0,11;25;0,6;Sim/B/B01;-0,35;0,27;4;0,5;Sim/B/B02 Sim/B/B01 Sim/A/A02 Sim/A/A04 ;-0,37 (0,28 | 2 | 0,5) -0,35 (0,27 | 4 | 0,5) -0,19 (0,33 | 4 | 0,5) -0,13 (0,24 | 3 | 0,33) 
P000196;-1,2;0,13;25;0,4;Sim/C/C01;-1,98;0,7;4;0;Sim/C/C01 Sim/A/A02 Sim/A/A04 Sim/B/B02 ;-1,98 (0,7 | 4 | 0) -1,59 (0,29 | 3 | 0,33) -1,33 (0,3 | 2 | 0,5) -1,2 (1,39 | 2 | 0) 
P000197;-1,66;0,16;25;0,32;Sim/A/A05;-1,82;0,32;5;0,6;Sim/A/A05 Sim/C/C01 Sim/B/B01 ;-1,82 (0,32 | 5 | 0,6) -1,71 (0,49 | 4 | 0) -1,7 (0,49 | 4 | 0) 
P000198;-4,57;0,17;25;0,08;Sim/A/A01;-4,7;0,27;4;0;Sim/A/A01 Sim/B/B02 Sim/B/B01 ;-4,7 (0,27 | 4 | 0) -4,57 (9,38 | 3 | 0) -4,57 (56,16 | 4 | 0) 
P000199;1,21;0,14;25;0,72;Sim/A/A04;0,4;0,31;5;0,6;Sim/A/A04 Sim/B/B02 Sim/A/A02 ;0,4 (0,31 | 5 | 0,6) 0,81 (0,3 | 5 | 0,6) 0,81 (0,4 | 3 | 0,67) 
P000200;-1,94;0,15;25;0,32;Sim/A/A05;-2,02;0,26;3;0,67;Sim/A/A05 Sim/C/C01 Sim/A/A04 Sim/A/A06 ;-2,02 (0,26 | 3 | 0,67) -1,97 (0,63 | 4 | 0) -1,97 (0,55 | 3 | 0) -1,96 (0,84 | 4 | 0) 
P000201;-2,22;0,16;25;0,36;Sim/A/A06;-2,24;1,06;4;0;Sim/A/A06 Sim/C/C01 Sim/B/B01 ;-2,24 (1,06 | 4 | 0) -2,23 (0,95 | 3 | 0) -2,23 (0,96 | 4 | 0) 
P000202;-0,9;0,1;25;0,48;Sim/A/A02;-1,59;0,29;3;0,33;Sim/A/A02 Sim/C/C02 Sim/C/C01 Sim/B/B01 Sim/B/B02 ;-1,59 (0,29 | 3 | 0,33) -1,09 (0,41 | 2 | 0) -0,95 (0,23 | 4 | 0,5) -0,93 (0,34 | 6 | 0,33) -0,9 (0,68 | 2 | 0) 
P000203;1,97;0,22;25;0,6;Sim/B/B02;1,74;0,38;6;0,5;Sim/B/B02 Sim/C/C04 Sim/C/C07 Sim/B/B04 ;1,74 (0,38 | 6 | 0,5) 1,82 (1,32 | 2 | 0) 1,83 (1,49 | 1 | 0) 1,94 (0,77 | 4 | 0) 
P000204;-2,07;0,18;25;0,32;Sim/A/A05;-3,06;0,29;7;0,14;Sim/A/A05 ;-3,06 (0,29 | 7 | 0,14) 
