ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000242;3,77;0,08;73;0,55;Sim/C/C09;4,39;0,17;7;0,43;Sim/C/C04 Sim/C/C08 Sim/C/C05 Sim/B/B04 Sim/C/C06 ;3,74 (0,24 | 6 | 0,5) 3,61 (0,39 | 10 | 0,1) 3,58 (0,2 | 5 | 0,4) 3,21 (0,21 | 5 | 0,6) 2,97 (0,51 | 10 | 0,1) 
P000243;-2,41;0,16;21;0,29;Sim/A/A05;-2,34;0,22;5;0,6;Sim/A/A02 Sim/B/B01 ;-2,49 (0,24 | 6 | 0,33) -2,65 (1,53 | 5 | 0) 
P000244;-3,03;0,17;36;0,22;Sim/A/A02;-2,87;0,28;10;0,1;Sim/B/B01 Sim/A/A06 Sim/A/A05 ;-3,03 (2,4 | 5 | 0) -3,04 (1,53 | 5 | 0) -3,27 (0,33 | 10 | 0,2) 
P000245;4,66;0,11;78;0,86;Sim/C/C08;4,86;0,19;5;0,6;Sim/C/C04 Sim/C/C09 Sim/C/C05 Sim/C/C07 ;4,62 (0,29 | 10 | 0,8) 4,55 (0,17 | 6 | 0,67) 4,19 (0,3 | 10 | 0,8) 4,18 (0,25 | 9 | 0,78) 
P000246;-2,92;0,16;44;0,39;Sim/A/A06;-1,61;0,36;10;0,2;Sim/B/B01 Sim/A/A01 ;-2,93 (2,16 | 5 | 0) -3,5 (0,25 | 8 | 0,63) 
P000247;-3,39;0,2;34;0,29;Sim/A/A05;-2,8;0,2;5;0,4;Sim/A/A06 Sim/A/A02 Sim/A/A01 Sim/A/A03 Sim/B/B01 ;-3,4 (1,93 | 5 | 0) -3,41 (0,75 | 5 | 0) -3,6 (0,25 | 7 | 0,57) -3,71 (0,25 | 7 | 0,57) -4,24 (4,53 | 5 | 0) 
P000248;-0,58;0,08;65;0,48;Sim/B/B01;-0,17;0,24;6;0,67;Sim/B/B03 Sim/C/C02 Sim/A/A02 Sim/A/A04 Sim/C/C01 ;-0,59 (1,15 | 5 | 0) -0,62 (0,23 | 4 | 0,5) -0,65 (0,24 | 7 | 0,57) -0,68 (0,25 | 6 | 0,5) -1,34 (0,27 | 10 | 0,3) 
P000249;-3,83;0,22;27;0,15;Sim/A/A05;-2,9;0,23;5;0,4;Sim/B/B03 Sim/A/A02 Sim/A/A06 Sim/A/A01 Sim/B/B01 ;-3,83 (7,92 | 1 | 0) -3,84 (1,61 | 5 | 0) -3,84 (2,44 | 5 | 0) -4,12 (0,24 | 6 | 0,33) -4,66 (4,95 | 5 | 0) 
P000250;-2,39;0,15;30;0,27;Sim/A/A06;-1,3;0,24;7;0,29;Sim/A/A05 ;-2,74 (0,2 | 7 | 0,29) 
P000251;4,49;0,1;58;0,72;Sim/C/C09;4,71;0,18;10;1;Sim/C/C08 Sim/B/B04 Sim/B/B02 Sim/B/B01 ;3,67 (0,38 | 10 | 0,1) 3,4 (0,24 | 5 | 0,6) 3,3 (0,83 | 5 | 0,8) 2,01 (0,56 | 6 | 0,83) 
P000252;1,24;0,12;56;0,77;Sim/B/B02;1,49;0,43;10;0,6;Sim/B/B03 Sim/A/A04 Sim/C/C03 Sim/A/A02 ;1,23 (0,21 | 5 | 0,6) 0,99 (0,65 | 5 | 0,8) 0,98 (0,25 | 6 | 0,67) 0,83 (0,39 | 10 | 0,9) 
P000253;-0,34;0,08;71;0,56;Sim/C/C03;0,47;0,21;6;0,67;Sim/B/B02 Sim/C/C01 Sim/C/C02 ;-0,54 (0,25 | 10 | 0,2) -0,95 (0,22 | 5 | 0,4) -0,96 (0,27 | 10 | 0,4) 
P000254;3,63;0,08;75;0,52;Sim/C/C10;4,06;0,22;10;0,7;Sim/C/C09 Sim/C/C06 Sim/C/C08 Sim/C/C05 Sim/B/B02 Sim/B/B03 ;3,6 (0,41 | 10 | 0) 3,58 (0,23 | 4 | 0) 3,32 (0,61 | 6 | 0,17) 3,31 (0,21 | 5 | 0,4) 3,3 (0,83 | 5 | 0,8) 2,55 (1,2 | 5 | 0,8) 
P000255;-1,38;0,11;61;0,23;Sim/C/C01;-1,08;0,23;6;0,5;Sim/A/A04 Sim/B/B01 Sim/B/B02 Sim/A/A06 ;-1,44 (0,25 | 4 | 0,25) -1,71 (0,42 | 10 | 0,1) -1,71 (9,5 | 1 | 0) -2,75 (1,3 | 10 | 0,1) 
P000256;1,05;0,11;61;0,72;Sim/C/C03;1,08;0,24;9;0,67;Sim/B/B02 Sim/B/B03 Sim/A/A04 Sim/C/C02 Sim/A/A02 ;1 (0,33 | 10 | 0,5) 1 (0,19 | 6 | 0,5) 0,92 (0,55 | 7 | 0,86) 0,6 (0,29 | 10 | 0,7) 0,41 (0,35 | 10 | 0,8) 
P000257;-0,95;0,09;53;0,34;Sim/C/C03;-0,27;0,31;10;0,4;Sim/A/A04 Sim/A/A07 Sim/C/C02 Sim/B/B01 ;-1,16 (0,19 | 5 | 0,4) -1,62 (0,98 | 5 | 0,2) -1,71 (0,96 | 5 | 0,2) -1,79 (0,46 | 10 | 0,1) 
P000258;-1,53;0,13;61;0,26;Sim/A/A06;-1,23;0,23;5;0,2;Sim/C/C03 Sim/C/C02 Sim/A/A07 Sim/B/B01 Sim/B/B02 Sim/A/A02 Sim/A/A05 ;-1,53 (1,36 | 1 | 0) -1,54 (0,73 | 5 | 0) -1,54 (0,7 | 5 | 0) -1,59 (0,37 | 10 | 0,1) -1,64 (1,81 | 5 | 0) -1,68 (0,23 | 6 | 0,5) -1,83 (0,27 | 10 | 0,8) 
P000259;2,96;0,11;63;0,38;Sim/C/C10;3,66;0,19;5;0,6;Sim/C/C06 Sim/B/B04 Sim/C/C04 Sim/C/C05 ;2,91 (0,66 | 7 | 0,14) 2,7 (0,2 | 6 | 0,33) 2,29 (0,57 | 6 | 0,17) 2,18 (0,88 | 7 | 0,14) 
P000260;-1,49;0,13;51;0,18;Sim/A/A06;-1,31;0,23;8;0,25;Sim/C/C03 Sim/C/C02 Sim/A/A04 Sim/C/C01 Sim/B/B01 Sim/B/B02 ;-1,5 (1,34 | 1 | 0) -1,5 (1,52 | 1 | 0) -1,57 (0,26 | 6 | 0) -1,66 (0,4 | 10 | 0,2) -1,73 (0,43 | 10 | 0,1) -1,73 (10,19 | 1 | 0) 
P000261;-0,69;0,08;58;0,38;Sim/A/A06;-0,41;0,24;8;0,75;Sim/B/B02 Sim/B/B01 Sim/A/A04 Sim/A/A02 ;-0,7 (0,34 | 8 | 0) -0,76 (0,27 | 10 | 0,4) -0,89 (0,19 | 6 | 0,5) -1,26 (0,25 | 4 | 0,25) 
P000262;-0,1;0,09;82;0,57;Sim/B/B02;0,49;0,23;6;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 Sim/C/C01 ;-0,13 (0,24 | 3 | 0,33) -0,17 (0,35 | 10 | 0,8) -0,65 (0,26 | 10 | 0,5) -0,77 (0,19 | 7 | 0,29) 
P000263;0,91;0,11;57;0,75;Sim/B/B02;1,39;0,44;10;0,6;Sim/B/B03 Sim/B/B01 Sim/C/C03 Sim/A/A02 ;0,9 (0,23 | 4 | 0,5) 0,85 (0,25 | 10 | 0,6) 0,68 (0,23 | 3 | 0,67) 0,24 (0,34 | 10 | 0,8) 
P000264;-0,79;0,08;58;0,38;Sim/A/A02;-0,1;0,31;10;0,7;Sim/B/B02 Sim/A/A06 Sim/B/B01 Sim/A/A04 Sim/C/C03 Sim/A/A07 ;-0,8 (0,42 | 7 | 0) -0,84 (0,18 | 5 | 0,6) -0,97 (0,29 | 10 | 0,3) -0,98 (0,2 | 4 | 0,5) -1,03 (0,53 | 6 | 0,17) -1,67 (1 | 5 | 0,2) 
P000265;-1,06;0,09;60;0,22;Sim/C/C01;-0,31;0,21;6;0,67;Sim/B/B02 Sim/C/C03 Sim/C/C02 Sim/A/A06 Sim/A/A04 Sim/B/B01 Sim/A/A07 ;-1,06 (1,4 | 1 | 0) -1,07 (0,55 | 10 | 0) -1,09 (0,32 | 10 | 0) -1,17 (0,24 | 4 | 0,25) -1,44 (0,25 | 4 | 0,25) -1,74 (0,44 | 10 | 0) -1,87 (1,3 | 5 | 0,2) 
P000266;-0,28;0,08;68;0,51;Sim/C/C03;0,65;0,22;6;0,67;Sim/C/C01 Sim/A/A07 Sim/A/A02 Sim/B/B02 Sim/B/B01 ;-0,42 (0,22 | 4 | 0,5) -0,44 (0,19 | 6 | 0,5) -0,44 (0,25 | 8 | 0,63) -0,55 (0,25 | 10 | 0,1) -1,23 (0,3 | 10 | 0,3) 
P000267;-1,22;0,1;62;0,32;Sim/B/B01;-1,04;0,29;10;0,3;Sim/B/B02 Sim/C/C03 Sim/A/A06 Sim/A/A04 Sim/A/A02 Sim/A/A07 ;-1,22 (1 | 5 | 0) -1,23 (0,7 | 5 | 0) -1,23 (0,23 | 5 | 0,2) -1,54 (0,25 | 7 | 0,14) -1,54 (0,24 | 6 | 0,5) -1,84 (1,03 | 8 | 0,13) 
P000268;-3,61;0,16;38;0,34;Sim/A/A01;-3,47;0,25;7;0,57;Sim/A/A02 Sim/A/A03 Sim/A/A05 ;-3,63 (1,18 | 5 | 0) -3,75 (0,22 | 10 | 0,6) -4,01 (1,07 | 6 | 0,17) 
P000269;-1,81;0,15;52;0,17;Sim/B/B01;-1,69;0,42;10;0,2;Sim/C/C03 Sim/C/C02 Sim/C/C01 Sim/A/A07 Sim/A/A06 ;-1,82 (1,57 | 1 | 0) -1,82 (1,67 | 1 | 0) -1,86 (0,51 | 10 | 0) -1,9 (1,05 | 5 | 0,2) -2,05 (0,73 | 8 | 0,13) 
P000270;-1,78;0,14;44;0,41;Sim/A/A06;-1,11;0,21;6;0,33;Sim/C/C03 Sim/C/C01 Sim/A/A02 Sim/B/B01 ;-1,79 (1,55 | 1 | 0) -2,14 (0,72 | 7 | 0,14) -2,48 (0,23 | 7 | 0,29) -2,51 (1,12 | 8 | 0,13) 
P000271;-1,35;0,11;68;0,31;Sim/B/B02;-0,89;0,48;10;0,1;Sim/A/A05 Sim/A/A04 Sim/A/A02 Sim/C/C01 Sim/C/C02 ;-1,38 (0,58 | 7 | 0,86) -1,42 (0,24 | 5 | 0,4) -1,54 (0,24 | 6 | 0,5) -1,59 (0,37 | 10 | 0,1) -1,75 (0,95 | 5 | 0,2) 
P000272;2,58;0,14;64;0,41;Sim/C/C04;2,9;0,32;10;0,4;Sim/B/B03 Sim/C/C10 Sim/B/B04 Sim/B/B01 ;2,13 (0,64 | 7 | 0,86) 2,05 (1,01 | 7 | 0,14) 2 (0,73 | 6 | 0,17) 1,89 (0,46 | 10 | 0,8) 
P000273;1,15;0,11;60;0,75;Sim/C/C02;1,33;0,43;10;0,9;Sim/B/B04 Sim/A/A02 Sim/B/B02 ;1,15 (21,88 | 1 | 0) 0,83 (0,39 | 10 | 0,9) 0,81 (0,26 | 10 | 0,5) 
P000274;0,2;0,1;65;0,6;Sim/B/B02;0,56;0,23;6;0,67;Sim/B/B03 Sim/A/A04 Sim/A/A07 Sim/C/C02 Sim/B/B01 ;0,19 (0,32 | 10 | 0,1) 0,08 (0,22 | 4 | 0,5) 0,01 (0,29 | 10 | 0,8) -0,12 (0,25 | 6 | 0,5) -0,18 (0,25 | 5 | 0,4) 
P000275;-0,85;0,08;63;0,33;Sim/C/C03;-0,28;0,32;10;0,4;Sim/A/A07 Sim/A/A06 Sim/C/C01 Sim/A/A02 ;-0,88 (0,24 | 4 | 0,25) -0,91 (0,2 | 4 | 0,5) -0,95 (0,19 | 10 | 0) -1,25 (0,24 | 5 | 0,4) 
P000276;1,04;0,11;60;0,75;Sim/C/C03;1,36;0,32;10;0,9;Sim/C/C07 Sim/C/C04 Sim/A/A04 Sim/B/B03 Sim/B/B02 ;1,04 (3,39 | 1 | 0) 1,04 (3,29 | 1 | 0) 0,82 (0,46 | 10 | 0,9) 0,77 (0,22 | 5 | 0,4) 0,51 (0,25 | 5 | 0,4) 
P000277;-2,51;0,16;24;0,25;Sim/A/A02;-2,2;0,24;6;0,5;Sim/B/B01 Sim/A/A05 ;-2,52 (1,28 | 5 | 0) -2,78 (0,22 | 5 | 0,4) 
P000278;-0,38;0,08;64;0,42;Sim/C/C01;-0,08;0,23;6;0,5;Sim/A/A06 Sim/C/C03 Sim/B/B02 Sim/A/A02 ;-0,41 (0,24 | 8 | 0,75) -0,51 (0,33 | 10 | 0,3) -0,58 (0,27 | 10 | 0) -0,81 (0,23 | 8 | 0,5) 
P000279;4,66;0,1;78;0,86;Sim/C/C08;5,3;0,28;10;0,8;Sim/C/C09 Sim/B/B02 Sim/C/C07 ;4,09 (0,23 | 7 | 0,29) 4,03 (1,72 | 5 | 0,8) 3,65 (0,19 | 6 | 0,5) 
P000280;0,49;0,09;80;0,65;Sim/C/C02;1,4;0,46;10;1;Sim/A/A02 Sim/A/A07 Sim/B/B03 Sim/A/A04 ;0,24 (0,34 | 10 | 0,8) 0,08 (0,32 | 10 | 0,7) 0,06 (0,39 | 10 | 0,1) -0,23 (0,23 | 6 | 0,5) 
P000281;0,96;0,11;56;0,73;Sim/C/C03;1,67;0,46;10;0,9;Sim/C/C07 Sim/C/C04 Sim/B/B03 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;0,96 (3,7 | 1 | 0) 0,96 (3,49 | 1 | 0) 0,9 (0,23 | 4 | 0,5) 0,83 (0,39 | 10 | 0,9) 0,68 (0,29 | 10 | 0,5) 0,39 (0,24 | 5 | 0,4) 
P000282;3,6;0,08;71;0,55;Sim/C/C08;3,84;0,29;10;0,2;Sim/C/C06 Sim/C/C04 Sim/C/C05 Sim/C/C09 ;3,58 (0,23 | 4 | 0,25) 3,48 (0,24 | 8 | 0,5) 3,32 (0,21 | 5 | 0,4) 3,28 (0,68 | 8 | 0,13) 
P000283;0,16;0,1;70;0,61;Sim/A/A02;0,83;0,39;10;0,9;Sim/B/B03 Sim/B/B01 Sim/B/B02 Sim/A/A04 ;0,06 (0,39 | 10 | 0,1) 0,04 (0,23 | 10 | 0,5) -0,14 (0,22 | 5 | 0,4) -0,41 (0,25 | 7 | 0,57) 
P000284;1,14;0,12;46;0,63;Sim/C/C03;1,67;0,46;10;0,9;Sim/B/B01 Sim/B/B02 Sim/C/C02 ;1,03 (0,24 | 8 | 0,5) 0,81 (0,26 | 10 | 0,5) 0,71 (0,29 | 10 | 0,7) 
P000285;-3,61;0,2;26;0,27;;;;;;Sim/A/A05 Sim/A/A06 Sim/A/A02 Sim/A/A01 Sim/B/B01 ;-3,62 (1,33 | 1 | 0) -3,62 (2,2 | 5 | 0) -3,62 (1,13 | 5 | 0) -3,79 (0,24 | 5 | 0,6) -4,53 (5,04 | 5 | 0) 
P000286;4,72;0,12;47;0,85;Sim/C/C04;4,96;0,4;10;0,9;Sim/C/C09 Sim/C/C08 Sim/B/B02 ;4,7 (0,21 | 4 | 0,75) 4,6 (0,19 | 5 | 0,4) 4,03 (1,72 | 5 | 0,8) 
P000287;2,38;0,16;63;0,37;Sim/C/C04;2,89;0,33;10;0,4;Sim/B/B02 Sim/C/C05 Sim/C/C10 Sim/B/B04 ;2,24 (0,3 | 10 | 0,5) 2,09 (0,9 | 8 | 0,13) 1,98 (1,02 | 8 | 0,13) 1,76 (0,86 | 7 | 0,14) 
P000288;-5,49;0,94;22;0;;;;;;Sim/A/A02 Sim/A/A01 Sim/A/A06 Sim/B/B01 Sim/B/B03 ;-5,64 (8,39 | 5 | 0) -5,82 (1,6 | 5 | 0) -5,95 (5,09 | 5 | 0) -6,53 (8,61 | 5 | 0) -6,81 (12,27 | 1 | 0) 
P000289;-2,88;0,17;29;0,24;;;;;;Sim/B/B01 Sim/A/A02 ;-2,89 (1,9 | 5 | 0) -3,1 (0,39 | 10 | 0) 
P000290;-1,16;0,09;61;0,25;Sim/A/A04;-0,97;0,19;5;0,6;Sim/A/A07 Sim/B/B01 Sim/B/B02 Sim/C/C02 Sim/C/C01 ;-1,19 (0,31 | 10 | 0) -1,27 (0,3 | 10 | 0,2) -1,34 (1,21 | 5 | 0) -1,38 (0,5 | 10 | 0,2) -1,58 (0,35 | 10 | 0,2) 
P000291;-1,47;0,12;44;0,23;Sim/A/A06;-1,06;0,19;7;0,43;Sim/A/A07 Sim/C/C02 Sim/B/B01 Sim/C/C01 Sim/A/A02 ;-1,49 (0,59 | 7 | 0) -1,5 (1,52 | 1 | 0) -1,53 (0,36 | 8 | 0) -1,53 (0,34 | 10 | 0,2) -1,68 (0,23 | 6 | 0,5) 
P000292;4,17;0,1;65;0,72;Sim/C/C09;4,8;0,24;5;0,8;Sim/C/C08 Sim/B/B02 Sim/C/C06 Sim/C/C10 ;4,15 (0,24 | 5 | 0,4) 4,03 (1,72 | 5 | 0,8) 3,8 (0,25 | 3 | 0,33) 3,37 (0,19 | 6 | 0,33) 
P000293;-2,87;0,18;29;0,34;Sim/A/A02;-2,65;0,24;7;0,29;Sim/B/B01 Sim/A/A06 Sim/A/A05 ;-2,87 (2,05 | 5 | 0) -2,88 (1,39 | 5 | 0) -3,91 (1,06 | 5 | 0,2) 
P000294;-5,49;0,94;22;0;;;;;;Sim/A/A02 Sim/A/A01 Sim/A/A06 Sim/B/B01 Sim/B/B03 ;-5,64 (8,39 | 5 | 0) -5,82 (1,6 | 5 | 0) -5,95 (5,09 | 5 | 0) -6,53 (8,61 | 5 | 0) -6,81 (12,27 | 1 | 0) 
P000295;-1,11;0,09;60;0,28;Sim/C/C02;-0,77;0,24;5;0,4;Sim/A/A06 Sim/A/A04 Sim/A/A07 ;-1,23 (0,23 | 5 | 0,2) -1,24 (0,19 | 5 | 0,4) -1,67 (1 | 5 | 0,2) 
P000296;2,68;0,13;66;0,36;Sim/C/C07;2,99;0,24;6;0,33;Sim/C/C04 Sim/B/B02 Sim/C/C05 Sim/B/B04 ;2,53 (0,42 | 10 | 0,2) 2,38 (0,32 | 10 | 0,6) 2,11 (0,9 | 8 | 0,13) 1,9 (0,79 | 5 | 0,2) 
P000297;0,3;0,09;70;0,56;Sim/A/A02;0,83;0,39;10;0,9;Sim/B/B03 Sim/B/B01 Sim/C/C02 Sim/C/C03 ;0,25 (0,29 | 10 | 0,1) -0,04 (0,24 | 6 | 0,33) -0,31 (0,25 | 4 | 0,5) -0,35 (0,32 | 10 | 0,3) 
P000298;4,54;0,11;65;0,86;Sim/C/C07;4,57;0,44;10;0,8;Sim/C/C04 Sim/C/C09 Sim/C/C06 ;4,52 (0,27 | 10 | 0,8) 4,47 (0,2 | 4 | 0,5) 4,17 (0,21 | 3 | 0,67) 
P000299;0,59;0,1;69;0,65;Sim/B/B02;1,18;0,39;10;0,5;Sim/C/C02 Sim/C/C03 Sim/A/A02 ;0,31 (0,28 | 10 | 0,6) 0,28 (0,24 | 4 | 0,25) 0,18 (0,34 | 10 | 0,8) 
P000300;-0,27;0,08;74;0,49;Sim/B/B02;0,47;0,24;6;0,67;Sim/B/B03 Sim/C/C01 Sim/A/A04 Sim/B/B01 Sim/C/C03 Sim/A/A06 Sim/A/A02 ;-0,28 (0,72 | 6 | 0) -0,37 (0,22 | 4 | 0,5) -0,42 (0,24 | 7 | 0,43) -0,45 (0,24 | 9 | 0,56) -0,46 (0,32 | 10 | 0,3) -0,49 (0,25 | 4 | 0,75) -0,95 (0,22 | 8 | 0,5) 
P000301;-0,68;0,08;66;0,41;Sim/C/C03;0,13;0,23;9;0,44;Sim/C/C02 Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,78 (0,25 | 4 | 0,25) -0,79 (0,25 | 3 | 0,33) -0,96 (0,28 | 10 | 0,4) -1,06 (0,2 | 10 | 0,3) 
P000302;1,22;0,13;44;0,66;Sim/B/B02;1,29;0,42;10;0,5;Sim/B/B04 Sim/C/C03 Sim/B/B01 Sim/C/C02 ;1,22 (17,92 | 1 | 0) 1,15 (0,25 | 10 | 0,8) 0,95 (0,25 | 7 | 0,43) 0,81 (0,3 | 10 | 0,8) 
P000303;-2,27;0,16;44;0,18;Sim/A/A06;-1,4;0,27;10;0,3;Sim/C/C02 Sim/B/B01 Sim/C/C01 Sim/A/A05 ;-2,28 (2,03 | 1 | 0) -2,28 (0,95 | 5 | 0) -2,29 (0,88 | 5 | 0) -2,81 (0,2 | 7 | 0,29) 
P000304;-1,35;0,11;59;0,2;Sim/C/C01;-0,51;0,2;5;0,6;Sim/C/C03 Sim/C/C02 Sim/A/A04 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 Sim/A/A07 ;-1,36 (0,8 | 7 | 0) -1,38 (0,53 | 9 | 0) -1,44 (0,25 | 4 | 0,25) -1,54 (0,24 | 6 | 0,5) -1,56 (0,34 | 10 | 0,3) -1,71 (0,42 | 10 | 0,1) -1,71 (9,5 | 1 | 0) -1,94 (1,26 | 7 | 0,14) 
P000305;-0,65;0,08;63;0,37;Sim/C/C01;-0,17;0,23;6;0,67;Sim/A/A07 Sim/B/B02 Sim/B/B01 Sim/C/C02 Sim/C/C03 ;-0,67 (0,19 | 5 | 0,4) -0,67 (0,32 | 8 | 0) -0,96 (0,29 | 10 | 0,4) -1,17 (0,37 | 10 | 0,1) -1,3 (0,77 | 5 | 0,2) 
P000306;-1,16;0,09;57;0,18;Sim/A/A04;-0,74;0,23;6;0,5;Sim/A/A07 Sim/A/A02 Sim/C/C01 Sim/C/C03 Sim/B/B01 Sim/C/C02 ;-1,18 (0,31 | 10 | 0) -1,25 (0,24 | 5 | 0,4) -1,37 (0,28 | 10 | 0,1) -1,58 (1,02 | 5 | 0) -1,79 (0,46 | 10 | 0,1) -2,9 (2 | 7 | 0,14) 
P000307;2,24;0,19;46;0,54;Sim/B/B04;2,39;0,29;10;0,3;Sim/C/C10 Sim/C/C07 Sim/C/C04 Sim/B/B01 ;2,24 (4,32 | 1 | 0) 2,2 (0,65 | 5 | 0) 2,19 (0,64 | 5 | 0) 2,02 (0,55 | 7 | 0,86) 
P000308;0,28;0,1;72;0,54;Sim/C/C03;1,67;0,46;10;0,9;Sim/A/A04 Sim/B/B02 Sim/C/C02 Sim/A/A06 Sim/A/A02 ;0,14 (0,23 | 3 | 0,67) 0,12 (0,25 | 4 | 0,5) -0,12 (0,23 | 8 | 0,38) -0,21 (0,33 | 10 | 0,8) -1,18 (0,24 | 9 | 0,22) 
P000309;-2,99;0,17;35;0,26;Sim/A/A05;-2,77;0,2;5;0,4;Sim/B/B01 Sim/A/A02 Sim/A/A01 ;-2,99 (2,3 | 5 | 0) -3,1 (0,39 | 10 | 0) -3,23 (0,29 | 10 | 0,6) 
P000310;0,94;0,11;53;0,68;Sim/B/B02;1,51;0,43;10;0,5;Sim/C/C02 Sim/A/A02 Sim/C/C03 ;0,83 (0,3 | 10 | 0,8) 0,83 (0,39 | 10 | 0,9) 0,57 (0,18 | 6 | 0,5) 
P000311;1,41;0,15;46;0,67;Sim/B/B02;1,76;0,36;10;0,5;Sim/B/B04 Sim/C/C04 Sim/C/C07 Sim/B/B01 Sim/C/C02 ;1,41 (10,2 | 1 | 0) 1,23 (4,12 | 1 | 0) 1,23 (2,75 | 1 | 0) 1,07 (0,24 | 7 | 0,57) 0,85 (0,3 | 10 | 0,8) 
P000312;4,68;0,13;47;0,87;;;;;;Sim/C/C06 Sim/C/C04 Sim/C/C09 ;4,65 (0,32 | 10 | 0,9) 4,61 (0,28 | 10 | 0,8) 4,45 (0,19 | 4 | 0,5) 
P000313;-2,14;0,15;32;0,22;Sim/A/A05;-1,93;0,25;6;0,67;Sim/C/C02 Sim/B/B01 Sim/C/C01 Sim/A/A02 ;-2,15 (1,91 | 1 | 0) -2,16 (0,81 | 5 | 0) -2,16 (0,79 | 4 | 0) -2,2 (0,24 | 6 | 0,5) 
P000314;-4,63;0,17;31;0,13;;;;;;Sim/B/B03 Sim/A/A06 Sim/B/B01 Sim/A/A03 ;-4,63 (8,82 | 1 | 0) -4,63 (3,62 | 5 | 0) -4,63 (5,1 | 5 | 0) -4,82 (0,32 | 10 | 0,2) 
P000315;0,39;0,1;62;0,56;Sim/A/A02;0,83;0,39;10;0,9;Sim/C/C02 Sim/C/C03 Sim/B/B03 Sim/B/B02 ;0,39 (0,29 | 10 | 0,6) 0,38 (0,24 | 3 | 0,33) 0,34 (0,25 | 10 | 0) 0,22 (0,22 | 4 | 0,5) 
P000316;0,62;0,1;66;0,71;Sim/B/B01;1,26;0,26;10;0,7;Sim/B/B02 Sim/C/C02 Sim/C/C03 ;0,51 (0,25 | 4 | 0,5) 0,27 (0,28 | 10 | 0,6) -0,02 (0,26 | 10 | 0,4) 
P000317;4,49;0,12;54;0,74;Sim/C/C09;4,82;0,25;5;0,6;Sim/C/C06 Sim/C/C04 Sim/B/B04 Sim/B/B02 Sim/B/B01 ;4,32 (0,18 | 10 | 0,7) 4,29 (0,25 | 10 | 0,7) 4,04 (0,44 | 10 | 0,9) 4,03 (1,72 | 5 | 0,8) 2,19 (0,74 | 5 | 0,8) 
P000318;-3,85;0,15;42;0,24;Sim/A/A01;-3,34;0,26;10;0,6;Sim/A/A02 Sim/A/A06 Sim/A/A03 ;-3,86 (1,68 | 5 | 0) -3,86 (2,47 | 5 | 0) -4,31 (0,2 | 7 | 0,29) 
P000319;-1,27;0,11;63;0,33;Sim/C/C03;-0,36;0,32;10;0,3;Sim/B/B02 Sim/A/A06 Sim/A/A04 Sim/A/A02 ;-1,28 (1,11 | 5 | 0) -1,34 (0,27 | 8 | 0) -1,44 (0,25 | 4 | 0,25) -1,84 (0,23 | 5 | 0,6) 
P000320;-1,8;0,15;42;0,12;Sim/A/A02;-1,68;0,23;6;0,5;Sim/C/C02 Sim/A/A07 Sim/A/A06 Sim/C/C01 Sim/B/B01 ;-1,8 (1,66 | 1 | 0) -1,81 (0,96 | 5 | 0) -1,84 (0,53 | 9 | 0) -2,08 (0,67 | 9 | 0) -2,51 (1,12 | 8 | 0,13) 
P000321;6,68;1,19;35;1;;;;;;;
P000322;2,06;0,2;53;0,32;Sim/C/C07;2,31;0,47;10;0,1;Sim/C/C05 Sim/C/C10 Sim/C/C04 Sim/B/B01 ;1,87 (1,47 | 5 | 0) 1,85 (1,36 | 5 | 0) 1,77 (0,96 | 5 | 0) 1,08 (0,25 | 7 | 0,43) 
P000323;1,65;0,18;73;0,51;Sim/C/C04;2,68;0,38;10;0,2;Sim/C/C05 Sim/C/C10 Sim/B/B02 Sim/B/B03 ;1,65 (2,02 | 7 | 0) 1,65 (1,62 | 5 | 0) 1,18 (0,39 | 10 | 0,5) 1,16 (0,2 | 5 | 0,6) 
P000324;0,07;0,09;75;0,57;Sim/B/B02;0,48;0,23;6;0,67;Sim/C/C02 Sim/A/A04 Sim/B/B01 Sim/A/A06 ;-0,06 (0,25 | 6 | 0,5) -0,13 (0,24 | 3 | 0,33) -0,32 (0,25 | 6 | 0,5) -0,48 (0,23 | 6 | 0,67) 
P000325;0,64;0,1;58;0,64;Sim/A/A02;1,08;0,38;10;1;Sim/B/B03 Sim/A/A04 Sim/B/B01 Sim/C/C02 ;0,58 (0,23 | 5 | 0,4) 0,26 (0,23 | 7 | 0,71) 0,26 (0,27 | 10 | 0,5) 0,19 (0,26 | 10 | 0,6) 
P000326;-3,59;0,19;31;0,23;;;;;;Sim/A/A02 Sim/A/A06 Sim/A/A05 Sim/A/A01 Sim/B/B01 ;-3,59 (1,1 | 5 | 0) -3,6 (2,17 | 5 | 0) -3,63 (0,65 | 5 | 0) -3,69 (0,23 | 6 | 0,5) -4,5 (4,98 | 5 | 0) 
