ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000201;-2,23;0,17;17;0,35;;;;;;Sim/B/B01 Sim/A/A06 ;-2,24 (1,08 | 3 | 0) -2,23 (1,23 | 3 | 0) 
P000202;-0,93;0,1;49;0,43;Sim/A/A02;-1,54;0,24;7;0,57;Sim/C/C02 Sim/A/A02 Sim/C/C01 Sim/B/B02 Sim/B/B01 ;-2,72 (1,74 | 7 | 0) -1,54 (0,24 | 7 | 0,57) -0,99 (0,21 | 5 | 0,4) -0,94 (0,65 | 3 | 0) -0,94 (0,28 | 10 | 0,4) 
P000203;1,98;0,22;27;0,59;Sim/B/B02;1,77;0,35;10;0,5;Sim/B/B02 Sim/B/B04 Sim/C/C07 Sim/C/C04 ;1,77 (0,35 | 10 | 0,5) 1,96 (0,74 | 4 | 0) 1,97 (1,33 | 1 | 0) 1,97 (1,45 | 1 | 0) 
P000204;-1,83;0,14;65;0,28;Sim/A/A05;-2,82;0,19;10;0,3;Sim/A/A05 Sim/B/B02 ;-2,82 (0,19 | 10 | 0,3) -1,83 (2,43 | 3 | 0) 
P000205;-2,97;0,17;34;0,35;Sim/A/A01;-3,35;0,28;10;0,6;Sim/A/A01 Sim/A/A06 Sim/B/B01 ;-3,35 (0,28 | 10 | 0,6) -2,97 (2,03 | 3 | 0) -2,97 (2,64 | 3 | 0) 
P000206;2,59;0,14;57;0,35;Sim/B/B02;2,45;0,33;10;0,7;Sim/B/B04 Sim/B/B02 Sim/C/C07 Sim/C/C04 ;2,03 (0,75 | 4 | 0,25) 2,45 (0,33 | 10 | 0,7) 2,46 (0,4 | 10 | 0,2) 2,47 (0,45 | 10 | 0,1) 
P000207;2,39;0,18;48;0,35;Sim/B/B02;2,16;0,3;10;0,5;Sim/C/C10 Sim/B/B04 Sim/C/C04 Sim/C/C05 Sim/B/B02 ;1,76 (1,35 | 8 | 0) 1,78 (0,88 | 6 | 0,17) 2,02 (0,71 | 6 | 0,17) 2,12 (0,9 | 7 | 0,14) 2,16 (0,3 | 10 | 0,5) 
P000208;-3,2;0,19;39;0,46;Sim/A/A03;-3,21;0,4;10;0,8;Sim/A/A05 Sim/A/A02 Sim/A/A03 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-3,91 (1,06 | 5 | 0,2) -3,24 (0,51 | 7 | 0) -3,21 (0,4 | 10 | 0,8) -3,21 (3,23 | 3 | 0) -3,2 (14,96 | 3 | 0) -3,2 (803,57 | 1 | 0) 
P000209;-0,94;0,09;62;0,26;Sim/B/B01;-1,43;0,33;10;0,2;Sim/C/C03 Sim/B/B01 Sim/A/A06 Sim/C/C02 Sim/A/A02 ;-1,89 (1,27 | 5 | 0,2) -1,43 (0,33 | 10 | 0,2) -1,17 (0,24 | 4 | 0,25) -0,98 (0,28 | 10 | 0) -0,98 (0,24 | 8 | 0,5) 
P000210;1,04;0,11;58;0,69;Sim/C/C02;0,41;0,29;10;0,5;Sim/C/C02 Sim/B/B01 Sim/A/A02 ;0,41 (0,29 | 10 | 0,5) 0,65 (0,29 | 10 | 0,5) 0,83 (0,39 | 10 | 0,9) 
P000211;4,94;0,59;10;1;;;;;;;
P000212;4,94;0,59;10;1;;;;;;;
P000213;-1,8;0,16;37;0,38;Sim/A/A02;-1,98;0,22;6;0,5;Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-1,98 (0,22 | 6 | 0,5) -1,85 (0,5 | 10 | 0) -1,8 (12,65 | 1 | 0) 
P000214;-2,93;0,17;33;0,52;Sim/A/A01;-3,62;0,22;7;0,57;Sim/A/A01 Sim/A/A03 Sim/A/A06 Sim/B/B01 ;-3,62 (0,22 | 7 | 0,57) -3,02 (0,49 | 10 | 0,9) -2,93 (1,96 | 3 | 0) -2,93 (2,52 | 3 | 0) 
P000215;0,12;0,09;73;0,56;Sim/C/C02;-0,46;0,24;4;0,5;Sim/C/C02 Sim/A/A04 Sim/A/A06 Sim/B/B03 Sim/B/B02 ;-0,46 (0,24 | 4 | 0,5) -0,13 (0,24 | 3 | 0,33) 0,09 (0,6 | 6 | 0,83) 0,1 (0,36 | 10 | 0) 0,12 (0,25 | 4 | 0,5) 
P000216;0,85;0,1;63;0,7;Sim/C/C03;0,65;0,23;3;0,67;Sim/C/C03 Sim/B/B01 Sim/B/B02 Sim/A/A02 ;0,65 (0,23 | 3 | 0,67) 0,78 (0,27 | 10 | 0,5) 0,82 (0,27 | 10 | 0,5) 0,83 (0,39 | 10 | 0,9) 
P000217;0,53;0,09;82;0,66;Sim/A/A02;-0,93;0,25;10;0,5;Sim/A/A02 Sim/B/B01 Sim/B/B03 ;-0,93 (0,25 | 10 | 0,5) 0,28 (0,27 | 10 | 0,5) 0,48 (0,23 | 7 | 0,29) 
P000218;4,94;0,59;10;0,9;;;;;;Sim/C/C09 ;4,38 (0,38 | 1 | 0) 
P000219;-3,08;0,18;40;0,43;Sim/A/A01;-3,48;0,25;8;0,5;Sim/A/A01 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-3,48 (0,25 | 8 | 0,5) -3,24 (0,48 | 10 | 0,1) -3,09 (3,05 | 3 | 0) -3,08 (11,74 | 3 | 0) -3,08 (562,52 | 1 | 0) 
P000220;3;0,22;10;0,8;Sim/B/B04;3;0,22;4;0,5;Sim/B/B04 ;3 (0,22 | 4 | 0,5) 
P000221;0,87;0,1;58;0,74;Sim/A/A04;0,23;0,22;8;0,63;Sim/A/A04 Sim/B/B03 Sim/B/B02 Sim/C/C02 ;0,23 (0,22 | 8 | 0,63) 0,48 (0,24 | 6 | 0,33) 0,51 (0,25 | 4 | 0,5) 0,79 (0,3 | 10 | 0,7) 
P000222;-2;0,16;22;0,55;Sim/A/A02;-2,2;0,24;6;0,5;Sim/A/A02 Sim/B/B01 Sim/A/A06 ;-2,2 (0,24 | 6 | 0,5) -2,01 (0,82 | 3 | 0) -2 (1,03 | 3 | 0) 
P000223;-4,33;0,15;21;0,19;Sim/A/A01;-4,66;0,25;5;0,2;Sim/A/A01 Sim/A/A06 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-4,66 (0,25 | 5 | 0,2) -4,33 (5,26 | 3 | 0) -4,33 (5,59 | 4 | 0) -4,33 (145,96 | 3 | 0) -4,33 (22823,9 | 1 | 0) 
P000224;-1,91;0,16;25;0,6;Sim/A/A02;-2,09;0,22;8;0,5;Sim/A/A02 Sim/B/B01 ;-2,09 (0,22 | 8 | 0,5) -1,92 (0,72 | 3 | 0) 
P000225;-0,03;0,08;77;0,52;Sim/B/B02;-0,58;0,27;10;0;Sim/B/B02 Sim/A/A07 Sim/A/A04 Sim/A/A02 ;-0,58 (0,27 | 10 | 0) -0,29 (0,22 | 6 | 0,5) -0,13 (0,24 | 3 | 0,33) -0,09 (0,3 | 10 | 0,7) 
P000226;0,82;0,1;82;0,73;Sim/C/C01;0,23;0,29;10;0,8;Sim/C/C01 Sim/A/A02 Sim/A/A04 Sim/C/C03 ;0,23 (0,29 | 10 | 0,8) 0,24 (0,34 | 10 | 0,8) 0,32 (0,23 | 10 | 0,7) 0,6 (0,2 | 5 | 0,4) 
P000227;4,94;0,59;10;0,9;;;;;;Sim/C/C09 ;4,38 (0,38 | 1 | 0) 
P000228;1,03;0,11;57;0,75;Sim/B/B02;0,53;0,22;8;0,5;Sim/B/B02 Sim/B/B03 Sim/A/A04 Sim/C/C04 Sim/C/C07 ;0,53 (0,22 | 8 | 0,5) 0,76 (0,2 | 6 | 0,5) 0,9 (0,65 | 4 | 0,75) 1,03 (3,32 | 1 | 0) 1,03 (3,43 | 1 | 0) 
P000229;-0,16;0,08;70;0,53;Sim/C/C02;-0,46;0,24;4;0,5;Sim/C/C02 Sim/C/C03 Sim/B/B01 Sim/B/B03 ;-0,46 (0,24 | 4 | 0,5) -0,31 (0,33 | 10 | 0,3) -0,18 (0,23 | 9 | 0,33) -0,17 (0,71 | 4 | 0) 
P000230;-3,48;0,18;36;0,39;Sim/A/A03;-3,57;0,29;10;0,7;Sim/A/A05 Sim/A/A03 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-4 (1,08 | 5 | 0,2) -3,57 (0,29 | 10 | 0,7) -3,49 (0,97 | 4 | 0) -3,49 (3,7 | 3 | 0) -3,48 (26,39 | 3 | 0) -3,48 (1849,23 | 1 | 0) 
P000231;0,94;0,1;74;0,72;Sim/A/A07;-0,07;0,26;10;0,7;Sim/A/A07 Sim/B/B01 Sim/A/A04 Sim/A/A02 ;-0,07 (0,26 | 10 | 0,7) 0,41 (0,31 | 10 | 0,5) 0,68 (0,38 | 10 | 0,8) 0,83 (0,39 | 10 | 0,9) 
P000232;-2,91;0,16;34;0,44;Sim/A/A01;-3,42;0,25;9;0,56;Sim/A/A01 Sim/A/A06 Sim/B/B01 ;-3,42 (0,25 | 9 | 0,56) -2,91 (1,94 | 3 | 0) -2,91 (2,46 | 3 | 0) 
P000233;-0,35;0,08;56;0,48;Sim/B/B01;-0,83;0,27;10;0,4;Sim/B/B01 Sim/A/A06 Sim/A/A07 ;-0,83 (0,27 | 10 | 0,4) -0,54 (0,24 | 5 | 0,8) -0,37 (0,23 | 4 | 0,5) 
P000234;-2,34;0,14;32;0,53;Sim/A/A01;-2,69;0,46;10;0,9;Sim/A/A01 Sim/A/A02 Sim/B/B01 Sim/A/A06 ;-2,69 (0,46 | 10 | 0,9) -2,38 (0,23 | 7 | 0,43) -2,34 (1,23 | 3 | 0) -2,34 (1,31 | 3 | 0) 
P000235;0,36;0,1;63;0,63;Sim/C/C01;-0;0,25;7;0,57;Sim/C/C01 Sim/B/B01 Sim/B/B02 Sim/A/A02 Sim/A/A07 ;-0 (0,25 | 7 | 0,57) 0,1 (0,25 | 8 | 0,5) 0,12 (0,25 | 4 | 0,5) 0,24 (0,34 | 10 | 0,8) 0,31 (0,41 | 10 | 0,8) 
P000236;1,69;0,18;56;0,79;Sim/A/A02;0,83;0,39;10;0,9;Sim/A/A02 Sim/B/B02 Sim/B/B01 Sim/C/C04 Sim/C/C07 ;0,83 (0,39 | 10 | 0,9) 1,51 (0,43 | 10 | 0,5) 1,64 (0,38 | 10 | 0,8) 1,68 (1,56 | 2 | 0) 1,68 (1,72 | 1 | 0) 
P000237;3,21;0,25;10;0,8;Sim/B/B04;3,2;0,25;4;0,5;Sim/B/B04 ;3,2 (0,25 | 4 | 0,5) 
P000238;-0,4;0,08;69;0,52;Sim/A/A06;-1,14;0,23;4;0,25;Sim/A/A06 Sim/C/C03 Sim/B/B01 Sim/B/B02 Sim/A/A04 ;-1,14 (0,23 | 4 | 0,25) -0,88 (0,43 | 10 | 0,2) -0,82 (0,27 | 10 | 0,4) -0,44 (0,23 | 7 | 0) -0,44 (0,24 | 8 | 0,5) 
P000239;-0,5;0,08;55;0,42;Sim/B/B01;-0,96;0,29;10;0,4;Sim/B/B01 Sim/C/C01 Sim/A/A02 Sim/C/C03 ;-0,96 (0,29 | 10 | 0,4) -0,75 (0,21 | 5 | 0,4) -0,64 (0,24 | 8 | 0,5) -0,64 (0,34 | 10 | 0,2) 
P000240;-2,93;0,16;35;0,31;Sim/A/A05;-3,13;0,27;10;0,2;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,13 (0,27 | 10 | 0,2) -2,93 (1,96 | 3 | 0) -2,93 (2,52 | 3 | 0) 
P000241;-3,44;0,19;30;0,4;Sim/A/A01;-3,45;0,25;9;0,56;Sim/A/A02 Sim/A/A01 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-3,45 (0,9 | 4 | 0) -3,45 (0,25 | 9 | 0,56) -3,44 (3,62 | 3 | 0) -3,44 (24,27 | 3 | 0) -3,44 (1635,15 | 1 | 0) 
P000242;3,83;0,08;65;0,58;Sim/B/B04;3,38;0,21;10;0,7;Sim/B/B04 Sim/C/C05 Sim/C/C04 Sim/C/C08 Sim/C/C06 ;3,38 (0,21 | 10 | 0,7) 3,58 (0,2 | 5 | 0,4) 3,74 (0,24 | 6 | 0,5) 3,76 (0,32 | 10 | 0,2) 3,8 (0,2 | 4 | 0) 
P000243;-2,41;0,16;20;0,4;Sim/A/A02;-2,51;0,25;6;0,33;Sim/A/A02 Sim/B/B01 Sim/A/A06 ;-2,51 (0,25 | 6 | 0,33) -2,42 (1,34 | 3 | 0) -2,41 (1,38 | 3 | 0) 
P000244;-3,04;0,17;41;0,37;Sim/A/A05;-3,27;0,33;10;0,2;Sim/A/A05 Sim/A/A03 Sim/A/A06 Sim/B/B01 ;-3,27 (0,33 | 10 | 0,2) -3,07 (0,46 | 10 | 0,8) -3,04 (2,11 | 3 | 0) -3,04 (2,87 | 3 | 0) 
P000245;4,94;0,59;10;0,9;;;;;;Sim/C/C09 ;4,38 (0,38 | 1 | 0) 
P000246;-2,93;0,22;41;0,44;Sim/A/A01;-3,48;0,26;10;0,7;Sim/A/A01 Sim/B/B01 Sim/B/B02 ;-3,48 (0,26 | 10 | 0,7) -2,93 (8,56 | 3 | 0) -2,93 (353,27 | 1 | 0) 
P000247;-3,63;0,17;27;0,33;Sim/A/A03;-3,71;0,25;7;0,57;Sim/A/A03 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-3,71 (0,25 | 7 | 0,57) -3,63 (1,29 | 4 | 0) -3,63 (3,97 | 3 | 0) -3,63 (35,4 | 3 | 0) -3,63 (2847,7 | 1 | 0) 
P000248;-0,61;0,08;51;0,53;Sim/C/C01;-1,34;0,27;10;0,3;Sim/C/C01 Sim/A/A04 Sim/A/A02 Sim/C/C02 ;-1,34 (0,27 | 10 | 0,3) -0,73 (0,23 | 6 | 0,5) -0,65 (0,24 | 7 | 0,57) -0,62 (0,23 | 4 | 0,5) 
P000249;-3,94;0,15;26;0,31;Sim/A/A01;-4,27;0,23;5;0,4;Sim/A/A01 Sim/A/A06 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-4,27 (0,23 | 5 | 0,4) -3,95 (4,65 | 3 | 0) -3,95 (2,48 | 4 | 0) -3,94 (67,08 | 3 | 0) -3,94 (7282,88 | 1 | 0) 
P000250;-2,48;0,16;25;0,4;Sim/A/A05;-2,95;0,25;6;0,5;Sim/A/A05 Sim/B/B01 ;-2,95 (0,25 | 6 | 0,5) -2,48 (1,46 | 3 | 0) 
P000251;4,42;0,09;73;0,73;Sim/B/B04;3,4;0,24;5;0,6;Sim/B/B04 Sim/C/C08 Sim/C/C07 Sim/C/C05 ;3,4 (0,24 | 5 | 0,6) 3,67 (0,38 | 10 | 0,1) 3,89 (0,2 | 6 | 0,5) 4,27 (0,33 | 10 | 0,8) 
P000252;1,2;0,12;59;0,75;Sim/A/A02;0,83;0,39;10;0,9;Sim/A/A02 Sim/C/C03 Sim/A/A04 ;0,83 (0,39 | 10 | 0,9) 0,87 (0,23 | 6 | 0,5) 0,92 (0,63 | 5 | 0,8) 
P000253;-0,4;0,08;66;0,56;Sim/C/C02;-0,96;0,27;10;0,4;Sim/C/C02 Sim/C/C01 Sim/B/B02 ;-0,96 (0,27 | 10 | 0,4) -0,95 (0,22 | 5 | 0,4) -0,54 (0,25 | 10 | 0,2) 
P000254;4,94;0,59;10;0,9;;;;;;Sim/C/C09 ;4,38 (0,38 | 1 | 0) 
P000255;-1,38;0,11;57;0,32;Sim/B/B01;-1,71;0,42;10;0,1;Sim/A/A06 Sim/B/B02 Sim/B/B01 Sim/A/A07 Sim/A/A04 ;-2,75 (1,31 | 9 | 0,11) -1,71 (9,5 | 1 | 0) -1,71 (0,42 | 10 | 0,1) -1,63 (0,88 | 6 | 0,17) -1,44 (0,25 | 4 | 0,25) 
P000256;1,06;0,1;67;0,75;Sim/A/A02;0,41;0,35;10;0,8;Sim/A/A02 Sim/C/C02 Sim/A/A04 Sim/B/B02 Sim/B/B03 ;0,41 (0,35 | 10 | 0,8) 0,6 (0,29 | 10 | 0,7) 0,92 (0,55 | 7 | 0,86) 1 (0,33 | 10 | 0,5) 1 (0,19 | 6 | 0,5) 
P000257;-1;0,09;42;0,33;Sim/B/B01;-1,79;0,46;10;0,1;Sim/C/C02 Sim/B/B02 Sim/B/B01 Sim/A/A07 Sim/A/A04 ;-2,31 (1,8 | 5 | 0,2) -1,79 (12,26 | 1 | 0) -1,79 (0,46 | 10 | 0,1) -1,6 (0,98 | 4 | 0,25) -1,14 (0,2 | 4 | 0,5) 
P000258;-1,5;0,12;59;0,34;Sim/A/A05;-1,83;0,27;10;0,8;Sim/A/A05 Sim/A/A02 Sim/C/C02 Sim/B/B02 Sim/B/B01 Sim/C/C03 ;-1,83 (0,27 | 10 | 0,8) -1,72 (0,22 | 8 | 0,5) -1,68 (0,94 | 5 | 0,2) -1,64 (2 | 3 | 0) -1,59 (0,37 | 10 | 0,1) -1,51 (1,35 | 1 | 0) 
P000259;2,8;0,22;10;0,8;Sim/B/B04;2,8;0,22;4;0,5;Sim/B/B04 ;2,8 (0,22 | 4 | 0,5) 
P000260;-1,59;0,13;55;0,27;Sim/A/A05;-1,98;0,23;9;0,78;Sim/A/A05 Sim/A/A04 Sim/B/B01 Sim/C/C01 Sim/C/C02 Sim/C/C03 Sim/B/B02 ;-1,98 (0,23 | 9 | 0,78) -1,76 (0,32 | 10 | 0) -1,73 (0,43 | 10 | 0,1) -1,66 (0,4 | 10 | 0,2) -1,6 (1,56 | 1 | 0) -1,6 (1,4 | 1 | 0) -1,59 (6,7 | 1 | 0) 
P000261;-0,69;0,08;57;0,37;Sim/A/A02;-1,26;0,25;4;0,25;Sim/A/A02 Sim/B/B02 Sim/A/A04 Sim/B/B01 ;-1,26 (0,25 | 4 | 0,25) -0,91 (0,52 | 8 | 0) -0,91 (0,22 | 4 | 0,5) -0,75 (0,27 | 10 | 0,4) 
P000262;-0,04;0,09;69;0,65;Sim/B/B01;-0,64;0,26;10;0,5;Sim/B/B01 Sim/C/C01 Sim/A/A06 Sim/A/A07 Sim/A/A04 ;-0,64 (0,26 | 10 | 0,5) -0,57 (0,22 | 4 | 0,5) -0,17 (0,35 | 10 | 0,8) -0,14 (0,26 | 10 | 0,7) -0,13 (0,24 | 3 | 0,33) 
P000263;0,79;0,11;78;0,74;Sim/A/A07;0,14;0,34;10;0,8;Sim/A/A07 Sim/C/C01 Sim/A/A02 Sim/C/C03 ;0,14 (0,34 | 10 | 0,8) 0,2 (0,28 | 10 | 0,8) 0,24 (0,34 | 10 | 0,8) 0,64 (0,21 | 4 | 0,5) 
P000264;-0,81;0,08;73;0,44;Sim/A/A05;-1,59;0,39;10;0,8;Sim/A/A07 Sim/A/A05 Sim/B/B02 Sim/C/C03 Sim/A/A04 Sim/B/B01 Sim/A/A06 ;-1,67 (1 | 5 | 0,2) -1,59 (0,39 | 10 | 0,8) -1,08 (0,73 | 8 | 0) -0,98 (0,48 | 10 | 0,2) -0,97 (0,19 | 5 | 0,6) -0,97 (0,29 | 10 | 0,3) -0,84 (0,18 | 5 | 0,6) 
P000265;-1,07;0,09;67;0,27;Sim/B/B01;-1,48;0,34;10;0;Sim/A/A07 Sim/B/B01 Sim/A/A04 Sim/A/A06 Sim/C/C02 Sim/C/C03 Sim/B/B02 ;-1,67 (1 | 5 | 0,2) -1,48 (0,34 | 10 | 0) -1,44 (0,25 | 4 | 0,25) -1,26 (0,25 | 7 | 0,29) -1,1 (0,33 | 10 | 0) -1,09 (0,56 | 10 | 0) -1,07 (1,46 | 1 | 0) 
P000266;-0,15;0,08;73;0,56;Sim/B/B01;-1,23;0,3;10;0,3;Sim/B/B01 Sim/B/B02 Sim/A/A02 Sim/A/A07 Sim/C/C01 ;-1,23 (0,3 | 10 | 0,3) -0,55 (0,25 | 10 | 0,1) -0,45 (0,25 | 9 | 0,56) -0,44 (0,19 | 6 | 0,5) -0,37 (0,23 | 4 | 0,5) 
P000267;-1,19;0,1;53;0,36;Sim/A/A02;-1,54;0,24;7;0,57;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/B/B02 ;-1,54 (0,24 | 7 | 0,57) -1,54 (0,25 | 7 | 0,14) -1,44 (0,29 | 10 | 0,1) -1,2 (1,14 | 3 | 0) 
P000268;-3,59;0,18;26;0,35;Sim/A/A03;-3,7;0,25;7;0,71;Sim/A/A03 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-3,7 (0,25 | 7 | 0,71) -3,6 (1,2 | 4 | 0) -3,59 (3,9 | 3 | 0) -3,59 (32,87 | 3 | 0) -3,59 (2553,56 | 1 | 0) 
P000269;-2;0,15;29;0,24;Sim/A/A05;-2,35;0,24;4;0,5;Sim/A/A05 Sim/C/C01 Sim/B/B01 ;-2,35 (0,24 | 4 | 0,5) -2,02 (0,74 | 3 | 0) -2,01 (0,82 | 3 | 0) 
P000270;-2,14;0,16;19;0,42;Sim/A/A02;-2,48;0,23;7;0,29;Sim/A/A02 Sim/B/B01 Sim/A/A06 ;-2,48 (0,23 | 7 | 0,29) -2,15 (0,97 | 3 | 0) -2,14 (1,16 | 3 | 0) 
P000271;-1,35;0,11;60;0,33;Sim/C/C01;-1,59;0,37;10;0,1;Sim/C/C02 Sim/C/C01 Sim/A/A02 Sim/A/A04 Sim/A/A05 ;-1,76 (0,94 | 6 | 0,17) -1,59 (0,37 | 10 | 0,1) -1,54 (0,24 | 7 | 0,57) -1,42 (0,24 | 5 | 0,4) -1,38 (0,58 | 7 | 0,86) 
P000272;2,66;0,14;45;0,38;Sim/C/C05;2,64;0,32;10;0;Sim/B/B04 Sim/C/C10 Sim/C/C05 ;2,03 (0,75 | 4 | 0,25) 2,05 (1,01 | 7 | 0,14) 2,64 (0,32 | 10 | 0) 
P000273;1,15;0,11;57;0,77;Sim/A/A02;0,83;0,39;10;0,9;Sim/A/A02 Sim/B/B02 Sim/C/C03 ;0,83 (0,39 | 10 | 0,9) 0,85 (0,28 | 10 | 0,6) 1,15 (0,25 | 10 | 0,8) 
P000274;0,21;0,1;53;0,68;Sim/B/B01;-0,18;0,25;5;0,4;Sim/B/B01 Sim/C/C02 Sim/A/A07 Sim/A/A04 ;-0,18 (0,25 | 5 | 0,4) -0,11 (0,24 | 6 | 0,5) 0,04 (0,3 | 10 | 0,8) 0,14 (0,23 | 3 | 0,67) 
P000275;-0,94;0,09;49;0,37;Sim/A/A02;-1,39;0,24;7;0,43;Sim/A/A02 Sim/A/A06 Sim/C/C01 ;-1,39 (0,24 | 7 | 0,43) -1,17 (0,24 | 4 | 0,25) -1,03 (0,23 | 7 | 0) 
P000276;1,04;0,11;57;0,77;Sim/B/B02;0,51;0,25;4;0,5;Sim/B/B02 Sim/B/B03 Sim/A/A04 Sim/C/C07 ;0,51 (0,25 | 4 | 0,5) 0,75 (0,22 | 5 | 0,4) 0,82 (0,46 | 10 | 0,9) 1,04 (3,39 | 1 | 0) 
P000277;-2,51;0,16;21;0,29;Sim/A/A05;-2,78;0,22;5;0,4;Sim/A/A05 Sim/B/B01 ;-2,78 (0,22 | 5 | 0,4) -2,52 (1,52 | 3 | 0) 
P000278;-0,38;0,08;65;0,4;Sim/A/A02;-0,81;0,23;8;0,5;Sim/A/A02 Sim/B/B02 Sim/C/C03 Sim/A/A06 ;-0,81 (0,23 | 8 | 0,5) -0,56 (0,26 | 10 | 0) -0,51 (0,33 | 10 | 0,3) -0,49 (0,22 | 9 | 0,56) 
P000279;4,94;0,59;10;0,9;;;;;;Sim/C/C09 ;4,38 (0,38 | 1 | 0) 
P000280;0,49;0,1;80;0,65;Sim/A/A04;-0,22;0,22;8;0,63;Sim/A/A04 Sim/B/B03 Sim/A/A02 Sim/A/A07 ;-0,22 (0,22 | 8 | 0,63) 0,06 (0,39 | 10 | 0,1) 0,24 (0,34 | 10 | 0,8) 0,31 (0,41 | 10 | 0,8) 
P000281;0,92;0,11;56;0,75;Sim/B/B02;0,29;0,22;5;0,4;Sim/B/B02 Sim/B/B01 Sim/A/A02 Sim/B/B03 Sim/C/C07 ;0,29 (0,22 | 5 | 0,4) 0,68 (0,29 | 10 | 0,5) 0,83 (0,39 | 10 | 0,9) 0,9 (0,23 | 4 | 0,5) 0,92 (3,87 | 1 | 0) 
P000282;4,94;0,59;10;0,9;;;;;;Sim/C/C09 ;4,38 (0,38 | 1 | 0) 
P000283;0,24;0,09;74;0,62;Sim/A/A04;-0,23;0,23;5;0,4;Sim/A/A04 Sim/B/B01 Sim/B/B03 Sim/B/B02 Sim/C/C02 ;-0,23 (0,23 | 5 | 0,4) -0,06 (0,24 | 7 | 0,43) 0,06 (0,39 | 10 | 0,1) 0,07 (0,23 | 6 | 0,33) 0,19 (0,26 | 10 | 0,5) 
P000284;1,13;0,11;64;0,73;Sim/C/C02;0,71;0,29;10;0,7;Sim/C/C02 Sim/A/A02 Sim/B/B02 Sim/A/A04 Sim/B/B01 ;0,71 (0,29 | 10 | 0,7) 0,83 (0,39 | 10 | 0,9) 0,85 (0,28 | 10 | 0,6) 0,92 (0,63 | 5 | 0,8) 1,03 (0,24 | 8 | 0,5) 
P000285;-3,6;0,21;21;0,33;Sim/A/A01;-3,79;0,24;5;0,6;Sim/A/A01 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-3,79 (0,24 | 5 | 0,6) -3,61 (1,22 | 4 | 0) -3,6 (3,92 | 3 | 0) -3,6 (33,38 | 3 | 0) -3,6 (2612,25 | 1 | 0) 
P000286;4,94;0,59;10;0,9;;;;;;Sim/C/C09 ;4,38 (0,38 | 1 | 0) 
P000287;2,1;0,2;50;0,54;Sim/C/C03;1,27;0,29;10;0,8;Sim/C/C03 Sim/C/C04 Sim/B/B04 ;1,27 (0,29 | 10 | 0,8) 1,68 (1,51 | 2 | 0) 1,78 (0,88 | 6 | 0,17) 
P000288;-5,25;0,68;15;0;;;;;;;
P000289;-2,8;0,16;36;0,22;Sim/A/A02;-2,9;0,29;10;0;Sim/A/A02 Sim/A/A06 ;-2,9 (0,29 | 10 | 0) -2,8 (2,35 | 3 | 0) 
P000290;-1,21;0,1;61;0,25;Sim/C/C01;-1,59;0,37;10;0,2;Sim/C/C01 Sim/C/C02 Sim/B/B02 Sim/B/B01 Sim/A/A07 ;-1,59 (0,37 | 10 | 0,2) -1,38 (0,5 | 10 | 0,2) -1,33 (1,41 | 3 | 0) -1,27 (0,3 | 10 | 0,2) -1,24 (0,34 | 10 | 0) 
P000291;-1,4;0,12;44;0,32;Sim/C/C01;-1,53;0,34;10;0,2;Sim/C/C02 Sim/C/C01 Sim/B/B01 Sim/A/A04 Sim/A/A02 ;-1,69 (1 | 4 | 0) -1,53 (0,34 | 10 | 0,2) -1,45 (0,34 | 8 | 0) -1,44 (0,25 | 4 | 0,25) -1,41 (0,23 | 7 | 0,57) 
P000292;4,94;0,59;10;1;;;;;;;
P000293;-2,86;0,17;30;0,47;;;;;;Sim/A/A05 Sim/A/A03 Sim/A/A06 Sim/B/B01 ;-3,91 (1,06 | 5 | 0,2) -2,88 (0,64 | 5 | 0,8) -2,86 (1,87 | 3 | 0) -2,86 (2,31 | 3 | 0) 
P000294;-5,25;0,68;15;0;;;;;;;
P000295;-1,12;0,09;54;0,37;Sim/A/A06;-1,28;0,25;8;0,25;Sim/A/A07 Sim/A/A06 Sim/A/A04 Sim/B/B02 ;-1,67 (1 | 5 | 0,2) -1,28 (0,25 | 8 | 0,25) -1,24 (0,19 | 5 | 0,4) -1,12 (0,98 | 3 | 0) 
P000296;2,69;0,14;44;0,45;Sim/B/B02;2,38;0,32;10;0,6;Sim/B/B04 Sim/C/C05 Sim/B/B02 Sim/C/C04 ;2,03 (0,75 | 4 | 0,25) 2,18 (0,88 | 6 | 0,17) 2,38 (0,32 | 10 | 0,6) 2,53 (0,42 | 10 | 0,2) 
